matchID,homeP1,homeP2,homeP3,homeP4,homeP5,homeP6,homeP7,homeP8,homeP9,homeP10,homeP11,awayP1,awayP2,awayP3,awayP4,awayP5,awayP6,awayP7,awayP8,awayP9,awayP10,awayP11
12468,Fraser Forster,José Fonte,Cuco Martina,Virgil van Dijk,Ryan Bertrand,Jordy Clasie,Steven Davis,Sadio Mané,Dusan Tadic,Victor Wanyama,Shane Long,Joe Hart,Pablo Zabaleta,Aleksandar Kolarov,Eliaquim Mangala,Nicolás Otamendi,Raheem Sterling,Samir Nasri,Fabian Delph,Fernandinho,Wilfried Bony,Kelechi Iheanacho
12461,Petr Cech,Héctor Bellerín,Per Mertesacker,Laurent Koscielny,Nacho Monreal,Mohamed Elneny,Alexis Sánchez,Aaron Ramsey,Mesut Özil,Alex Iwobi,Olivier Giroud,John Ruddy,Ivo Pinto,Martin Olsson,Russell Martin,Sebastien Bassong,Jonny Howson,Robert Brady,Nathan Redmond,Gary O'Neil,Cameron Jerome,Wes Hoolahan
12469,Lukasz Fabianski,Jordi Amat,Neil Taylor,Ashley Williams,Angel Rangel,Leon Britton,Wayne Routledge,Jefferson Montero,Gylfi Sigurdsson,Jack Cork,André Ayew,Danny Ward,Nathaniel Clyne,Dejan Lovren,Martin Skrtel,Brad Smith,Jordon Ibe,Kevin Stewart,Sheyi Ojo,Pedro Chirivella,Philippe Coutinho,Daniel Sturridge
12467,David de Gea,Chris Smalling,Marcos Rojo,Daley Blind,Antonio Valencia,Anthony Martial,Wayne Rooney,Jesse Lingard,Michael Carrick,Marouane Fellaini,Marcus Rashford,Kasper Schmeichel,Danny Simpson,Wes Morgan,Robert Huth,Christian Fuchs,Danny Drinkwater,N'Golo Kanté,Jeffrey Schlupp,Riyad Mahrez,Shinji Okazaki,Leonardo Ulloa
12462,Tim Howard,Leighton Baines,John Stones,Muhamed Besic,Matthew Pennington,Darron Gibson,Ross Barkley,Aaron Lennon,Tom Cleverley,James McCarthy,Oumar Niasse,Artur Boruc,Simon Francis,Steve Cook,Tommy Elphick,Charlie Daniels,Andrew Surman,Marc Pugh,Harry Arter,Matt Ritchie,Callum Wilson,Joshua King
12463,Karl Darlow,Paul Dummett,Jamaal Lascelles,Vurnon Anita,Chancel Mbemba,Jack Colback,Georginio Wijnaldum,Moussa Sissoko,Cheick Tioté,Andros Townsend,Papiss Cissé,Wayne Hennessey,Joel Ward,Scott Dann,Pape Souaré,Damien Delaney,Yohan Cabaye,Yannick Bolasie,Mile Jedinak,James McArthur,Jason David Ian Puncheon,Connor Wickham
12464,Jakob Haugaard,Phil Bardsley,Erik Pieters,Ryan Shawcross,Geoff Cameron,Glenn Whelan,Marko Arnautovic,Charlie Adam,Giannelli Imbula,Xherdan Shaqiri,Peter Crouch,Vito Mannone,Patrick van Aanholt,Younes Kaboul,Lamine Koné,DeAndre Yedlin,Lee Cattermole,Fabio Borini,Wahbi Khazri,Yann M'Vila,Jan Kirchhoff,Jermain Defoe
12465,Heurelho Gomes,Miguel Britos,Juan Carlos Paredes,Craig Cathcart,Ikechi Anya,Mario Suárez,José Manuel Jurado,Almen Abdi,Ben Watson,Troy Deeney,Odion Ighalo,Mark Bunn,Ciaran Clark,Joleon Lescott,Aly Cissokho,Alan Hutton,Kevin Toner,Leandro Bacuna,Idrissa Gueye,Ashley Westwood,Jordan Ayew,Rudy Gestede
12466,Ben Foster,Jonas Olsson,Jonny Evans,Gareth McAuley,Craig Dawson,Claudio Yacob,Craig Gardner,James McClean,Darren Fletcher,Jonathan Leko,Salomón Rondón,Adrián,Aaron Cresswell,Winston Reid,Michail Antonio,Angelo Ogbonna,Cheikhou Kouyaté,Mark Noble,Dimitri Payet,Manuel Lanzini,Andy Carroll,Diafra Sakho
12460,Hugo Lloris,Kyle Walker,Danny Rose,Toby Alderweireld,Jan Vertonghen,Erik Lamela,Eric Dier,Mousa Dembélé,Dele Alli,Christian Eriksen,Harry Kane,Boaz Myhill,Jonas Olsson,Jonny Evans,Gareth McAuley,Craig Dawson,Claudio Yacob,Craig Gardner,James McClean,Darren Fletcher,Stéphane Sessegnon,Salomón Rondón
12458,Kasper Schmeichel,Danny Simpson,Wes Morgan,Robert Huth,Christian Fuchs,Danny Drinkwater,N'Golo Kanté,Jeffrey Schlupp,Riyad Mahrez,Shinji Okazaki,Leonardo Ulloa,Lukasz Fabianski,Neil Taylor,Federico Fernández,Ashley Williams,Angel Rangel,Leon Britton,Leroy Fer,André Ayew,Wayne Routledge,Jack Cork,Gylfi Sigurdsson
12459,Vito Mannone,Patrick van Aanholt,Younes Kaboul,Lamine Koné,DeAndre Yedlin,Lee Cattermole,Fabio Borini,Wahbi Khazri,Yann M'Vila,Jan Kirchhoff,Jermain Defoe,Petr Cech,Héctor Bellerín,Per Mertesacker,Laurent Koscielny,Nacho Monreal,Mohamed Elneny,Alexis Sánchez,Aaron Ramsey,Mesut Özil,Alex Iwobi,Olivier Giroud
12454,Bradley Guzan,Joleon Lescott,Micah Richards,Aly Cissokho,Alan Hutton,Idrissa Gueye,Ashley Westwood,Carlos Sánchez,Leandro Bacuna,Scott Sinclair,Jordan Ayew,Fraser Forster,Cédric Soares,José Fonte,Virgil van Dijk,Ryan Bertrand,Oriol Romeu,Steven Davis,Jay Rodríguez,Dusan Tadic,Victor Wanyama,Shane Long
12455,Artur Boruc,Simon Francis,Steve Cook,Tommy Elphick,Charlie Daniels,Dan Gosling,Andrew Surman,Marc Pugh,Junior Stanislas,Joshua King,Lewis Grabban,Asmir Begovic,Branislav Ivanovic,Abdul Rahman Baba,John Obi Mikel,César Azpilicueta,Cesc Fàbregas,Willian,Eden Hazard,Pedro,Nemanja Matic,Diego Costa
12456,Simon Mignolet,Kolo Touré,Dejan Lovren,Alberto Moreno,Connor Randall,James Milner,Adam Lallana,Joe Allen,Kevin Stewart,Roberto Firmino,Daniel Sturridge,Karl Darlow,Paul Dummett,Jamaal Lascelles,Vurnon Anita,Chancel Mbemba,Jack Colback,Moussa Sissoko,Ayoze Pérez,Cheick Tioté,Andros Townsend,Papiss Cissé
12457,Joe Hart,Pablo Zabaleta,Aleksandar Kolarov,Eliaquim Mangala,Nicolás Otamendi,Fernando,Jesús Navas,David Silva,Yaya Touré,Sergio Agüero,Kelechi Iheanacho,Shay Given,Phil Bardsley,Muniesa,Ryan Shawcross,Philipp Wollscheid,Glenn Whelan,Marko Arnautovic,Mame Biram Diouf,Geoff Cameron,Giannelli Imbula,Joselu
12453,Petr Cech,Héctor Bellerín,Per Mertesacker,Laurent Koscielny,Nacho Monreal,Mohamed Elneny,Alexis Sánchez,Aaron Ramsey,Mesut Özil,Alex Iwobi,Olivier Giroud,Ben Foster,James Chester,Jonny Evans,Gareth McAuley,Craig Dawson,Claudio Yacob,James McClean,Darren Fletcher,Stéphane Sessegnon,Sandro,Saido Berahino
12452,Adrián,Aaron Cresswell,Winston Reid,Michail Antonio,Angelo Ogbonna,Cheikhou Kouyaté,Mark Noble,Manuel Lanzini,Andy Carroll,Diafra Sakho,Dimitri Payet,Heurelho Gomes,Sebastian Prödl,Juan Carlos Paredes,Craig Cathcart,José Holebas,Mario Suárez,Valon Behrami,Adlène Guédioura,Almen Abdi,José Manuel Jurado,Nordin Amrabat
12450,Simon Mignolet,Nathaniel Clyne,Mamadou Sakho,Dejan Lovren,Alberto Moreno,Philippe Coutinho,James Milner,Roberto Firmino,Adam Lallana,Lucas Leiva,Divock Origi,Joel Robles,Leighton Baines,John Stones,Bryan Oviedo,Ramiro Mori,Ross Barkley,Kevin Mirallas,Aaron Lennon,James McCarthy,Gareth Barry,Romelu Lukaku
12451,David de Gea,Chris Smalling,Daley Blind,Antonio Valencia,Matteo Darmian,Juan Mata,Anthony Martial,Wayne Rooney,Jesse Lingard,Morgan Schneiderlin,Marcus Rashford,Julian Speroni,Adrian Mariappa,Pape Souaré,Damien Delaney,Martin Kelly,Yohan Cabaye,Wilfried Zaha,Lee Chung-Yong,Mile Jedinak,Bakary Sako,Emmanuel Adebayor
12449,Karl Darlow,Paul Dummett,Jamaal Lascelles,Vurnon Anita,Chancel Mbemba,Jack Colback,Moussa Sissoko,Ayoze Pérez,Cheick Tioté,Andros Townsend,Papiss Cissé,Joe Hart,Vincent Kompany,Pablo Zabaleta,Aleksandar Kolarov,Eliaquim Mangala,Fernando,Jesús Navas,Kevin De Bruyne,Fabian Delph,Yaya Touré,Sergio Agüero
12448,Shay Given,Muniesa,Ryan Shawcross,Geoff Cameron,Philipp Wollscheid,Glenn Whelan,Marko Arnautovic,Ibrahim Afellay,Giannelli Imbula,Xherdan Shaqiri,Bojan,Hugo Lloris,Kyle Walker,Danny Rose,Toby Alderweireld,Jan Vertonghen,Erik Lamela,Eric Dier,Mousa Dembélé,Dele Alli,Christian Eriksen,Harry Kane
12445,Petr Cech,Héctor Bellerín,Gabriel Paulista,Laurent Koscielny,Nacho Monreal,Mohamed Elneny,Alexis Sánchez,Mesut Özil,Alex Iwobi,Francis Coquelin,Danny Welbeck,Wayne Hennessey,Joel Ward,Scott Dann,Pape Souaré,Damien Delaney,Yohan Cabaye,Mile Jedinak,Joe Ledley,Jason David Ian Puncheon,Yannick Bolasie,Connor Wickham
12439,Thibaut Courtois,Branislav Ivanovic,Abdul Rahman Baba,Gary Cahill,César Azpilicueta,Cesc Fàbregas,Willian,Pedro,John Obi Mikel,Ruben Loftus-Cheek,Diego Costa,Joe Hart,Pablo Zabaleta,Aleksandar Kolarov,Eliaquim Mangala,Nicolás Otamendi,Samir Nasri,Jesús Navas,Kevin De Bruyne,Fernandinho,Yaya Touré,Sergio Agüero
12446,Artur Boruc,Simon Francis,Steve Cook,Tommy Elphick,Charlie Daniels,Dan Gosling,Andrew Surman,Max-Alain Gradel,Junior Stanislas,Matt Ritchie,Joshua King,Danny Ward,Kolo Touré,Lucas Leiva,Brad Smith,Connor Randall,Joe Allen,Jordon Ibe,Kevin Stewart,Sheyi Ojo,Roberto Firmino,Daniel Sturridge
12447,Kasper Schmeichel,Danny Simpson,Wes Morgan,Robert Huth,Christian Fuchs,Danny Drinkwater,Marc Albrighton,N'Golo Kanté,Riyad Mahrez,Jamie Vardy,Shinji Okazaki,Adrián,Aaron Cresswell,Winston Reid,Michail Antonio,Angelo Ogbonna,Cheikhou Kouyaté,Pedro Obiang,Mark Noble,Victor Moses,Dimitri Payet,Emmanuel Emenike
12443,John Ruddy,Andre Wisdom,Martin Olsson,Sebastien Bassong,Ryan Bennett,Jonny Howson,Robert Brady,Matthew Jarvis,Gary O'Neil,Steven Naismith,Dieumerci Mbokani,Vito Mannone,Patrick van Aanholt,Younes Kaboul,Lamine Koné,DeAndre Yedlin,Lee Cattermole,Fabio Borini,Wahbi Khazri,Yann M'Vila,Jan Kirchhoff,Jermain Defoe
12440,Joel Robles,John Stones,Bryan Oviedo,Séamus Coleman,Ramiro Mori,Darron Gibson,Muhamed Besic,Leon Osman,Gerard Deulofeu,Arouna Koné,Kevin Mirallas,Fraser Forster,José Fonte,Cuco Martina,Virgil van Dijk,Ryan Bertrand,Jordy Clasie,Sadio Mané,Dusan Tadic,Victor Wanyama,Shane Long,Graziano Pellè
12441,David de Gea,Chris Smalling,Marcos Rojo,Daley Blind,Antonio Valencia,Memphis Depay,Juan Mata,Wayne Rooney,Marouane Fellaini,Morgan Schneiderlin,Marcus Rashford,Bradley Guzan,Ciaran Clark,Joleon Lescott,Aly Cissokho,Alan Hutton,Leandro Bacuna,Idrissa Gueye,Scott Sinclair,Ashley Westwood,Kieran Richardson,Jordan Ayew
12442,Karl Darlow,Paul Dummett,Jamaal Lascelles,Vurnon Anita,Chancel Mbemba,Jack Colback,Georginio Wijnaldum,Moussa Sissoko,Cheick Tioté,Andros Townsend,Papiss Cissé,Lukasz Fabianski,Neil Taylor,Federico Fernández,Ashley Williams,Angel Rangel,Leroy Fer,André Ayew,Jefferson Montero,Gylfi Sigurdsson,Jack Cork,Alberto Paloschi
12444,Ben Foster,James Chester,Jonny Evans,Gareth McAuley,Craig Dawson,Claudio Yacob,James McClean,Darren Fletcher,Stéphane Sessegnon,Salomón Rondón,Saido Berahino,Heurelho Gomes,Allan-Roméo Nyom,Miguel Britos,Sebastian Prödl,Nathan Aké,José Manuel Jurado,Adlène Guédioura,Ben Watson,Etienne Capoue,Troy Deeney,Odion Ighalo
12438,Wayne Hennessey,Joel Ward,Scott Dann,Pape Souaré,Damien Delaney,Yohan Cabaye,Wilfried Zaha,Mile Jedinak,Jason David Ian Puncheon,Yannick Bolasie,Dwight Gayle,Joel Robles,Leighton Baines,John Stones,Séamus Coleman,Ramiro Mori,Ross Barkley,Arouna Koné,Aaron Lennon,James McCarthy,Gareth Barry,Romelu Lukaku
12435,Simon Mignolet,Nathaniel Clyne,Kolo Touré,Alberto Moreno,Martin Skrtel,James Milner,Joe Allen,Kevin Stewart,Sheyi Ojo,Roberto Firmino,Daniel Sturridge,Jakob Haugaard,Phil Bardsley,Erik Pieters,Ryan Shawcross,Philipp Wollscheid,Ibrahim Afellay,Geoff Cameron,Giannelli Imbula,Xherdan Shaqiri,Bojan,Peter Crouch
12437,Hugo Lloris,Kyle Walker,Danny Rose,Toby Alderweireld,Jan Vertonghen,Erik Lamela,Eric Dier,Mousa Dembélé,Dele Alli,Christian Eriksen,Harry Kane,David de Gea,Chris Smalling,Marcos Rojo,Daley Blind,Timothy Fosu-Mensah,Juan Mata,Anthony Martial,Jesse Lingard,Michael Carrick,Morgan Schneiderlin,Marcus Rashford
12430,Joe Hart,Pablo Zabaleta,Aleksandar Kolarov,Eliaquim Mangala,Nicolás Otamendi,Fernando,Samir Nasri,Jesús Navas,Fabian Delph,Sergio Agüero,Wilfried Bony,Ben Foster,James Chester,Jonny Evans,Gareth McAuley,Craig Dawson,James McClean,Saido Berahino,Darren Fletcher,Stéphane Sessegnon,Sandro,Salomón Rondón
12436,Vito Mannone,Patrick van Aanholt,Younes Kaboul,Lamine Koné,DeAndre Yedlin,Lee Cattermole,Fabio Borini,Wahbi Khazri,Yann M'Vila,Jan Kirchhoff,Jermain Defoe,Kasper Schmeichel,Danny Simpson,Wes Morgan,Robert Huth,Christian Fuchs,Danny Drinkwater,Marc Albrighton,N'Golo Kanté,Riyad Mahrez,Jamie Vardy,Shinji Okazaki
12434,Adrián,James Tomkins,Winston Reid,Angelo Ogbonna,Aaron Cresswell,Cheikhou Kouyaté,Michail Antonio,Mark Noble,Andy Carroll,Dimitri Payet,Manuel Lanzini,David Ospina,Héctor Bellerín,Gabriel Paulista,Laurent Koscielny,Nacho Monreal,Mohamed Elneny,Alexis Sánchez,Mesut Özil,Alex Iwobi,Francis Coquelin,Danny Welbeck
12428,Bradley Guzan,Ciaran Clark,Leandro Bacuna,Joleon Lescott,Aly Cissokho,Scott Sinclair,Ashley Westwood,Kieran Richardson,Jordan Lyden,Idrissa Gueye,Jordan Ayew,Artur Boruc,Simon Francis,Steve Cook,Tommy Elphick,Charlie Daniels,Dan Gosling,Andrew Surman,Max-Alain Gradel,Matt Ritchie,Joshua King,Lewis Grabban
12429,Wayne Hennessey,Joel Ward,Scott Dann,Pape Souaré,Damien Delaney,Yohan Cabaye,Yannick Bolasie,Mile Jedinak,Bakary Sako,Jason David Ian Puncheon,Dwight Gayle,John Ruddy,Andre Wisdom,Martin Olsson,Timm Klose,Ryan Bennett,Jonny Howson,Robert Brady,Matthew Jarvis,Gary O'Neil,Steven Naismith,Dieumerci Mbokani
12431,Fraser Forster,José Fonte,Cuco Martina,Virgil van Dijk,Ryan Bertrand,Jordy Clasie,Shane Long,Sadio Mané,Dusan Tadic,Victor Wanyama,Graziano Pellè,Karl Darlow,Vurnon Anita,Chancel Mbemba,Daryl Janmaat,Steven Taylor,Georginio Wijnaldum,Moussa Sissoko,Jonjo Shelvey,Ayoze Pérez,Andros Townsend,Aleksandar Mitrovic
12432,Lukasz Fabianski,Neil Taylor,Federico Fernández,Ashley Williams,Angel Rangel,Leroy Fer,André Ayew,Jefferson Montero,Gylfi Sigurdsson,Jack Cork,Alberto Paloschi,Asmir Begovic,Branislav Ivanovic,Abdul Rahman Baba,Matt Miazga,César Azpilicueta,Cesc Fàbregas,Oscar,Pedro,John Obi Mikel,Ruben Loftus-Cheek,Alexandre Pato
12433,Heurelho Gomes,Miguel Britos,Juan Carlos Paredes,Craig Cathcart,José Holebas,José Manuel Jurado,Valon Behrami,Ben Watson,Etienne Capoue,Troy Deeney,Odion Ighalo,Joel Robles,Leighton Baines,John Stones,Phil Jagielka,Séamus Coleman,Gerard Deulofeu,Ross Barkley,Aaron Lennon,James McCarthy,Gareth Barry,Romelu Lukaku
12427,David de Gea,Chris Smalling,Marcos Rojo,Daley Blind,Matteo Darmian,Juan Mata,Anthony Martial,Jesse Lingard,Michael Carrick,Morgan Schneiderlin,Marcus Rashford,Joel Robles,Leighton Baines,John Stones,Phil Jagielka,Séamus Coleman,Gerard Deulofeu,Ross Barkley,Tom Cleverley,James McCarthy,Romelu Lukaku,Aaron Lennon
12421,Simon Mignolet,Nathaniel Clyne,Mamadou Sakho,Dejan Lovren,Alberto Moreno,Philippe Coutinho,James Milner,Jordan Henderson,Adam Lallana,Emre Can,Daniel Sturridge,Hugo Lloris,Kyle Walker,Danny Rose,Toby Alderweireld,Kevin Wimmer,Son Heung-Min,Eric Dier,Mousa Dembélé,Dele Alli,Christian Eriksen,Harry Kane
12426,Kasper Schmeichel,Danny Simpson,Wes Morgan,Robert Huth,Christian Fuchs,Danny Drinkwater,Marc Albrighton,N'Golo Kanté,Riyad Mahrez,Jamie Vardy,Shinji Okazaki,Fraser Forster,José Fonte,Virgil van Dijk,Ryan Bertrand,Cédric Soares,Jordy Clasie,Victor Wanyama,Matt Targett,Steven Davis,Sadio Mané,Graziano Pellè
