matchID,homeP1,homeP2,homeP3,homeP4,homeP5,homeP6,homeP7,homeP8,homeP9,homeP10,homeP11,awayP1,awayP2,awayP3,awayP4,awayP5,awayP6,awayP7,awayP8,awayP9,awayP10,awayP11
38660,Vicente Guaita,Patrick van Aanholt,Scott Dann,Aaron Wan-Bissaka,Martin Kelly,Luka Milivojevic,Max Meyer,Cheikhou Kouyaté,James McArthur,Wilfried Zaha,Christian Benteke,Jordan Pickford,Kurt Zouma,Michael Keane,Lucas Digne,Séamus Coleman,Richarlison,Gylfi Sigurdsson,Idrissa Gueye,Morgan Schneiderlin,Bernard,Dominic Calvert-Lewin
38661,Sergio Rico,Denis Odoi,Tim Ream,Maxime Le Marchand,Joe Bryan,Ryan Sessegnon,Calum Chambers,Tom Cairney,Ryan Babel,Frank Anguissa,Aleksandar Mitrovic,Neil Etheridge,Lee Peltier,Joe Bennett,Sean Morrison,Bruno Ecuele Manga,Leandro Bacuna,Aron Gunnarsson,Nathaniel Mendez-Laing,Víctor Camarasa,Junior Hoilett,Oumar Niasse
38665,Angus Gunn,Jack Stephens,Yan Valery,Ryan Bertrand,Jan Bednarek,Oriol Romeu,James Ward-Prowse,Pierre-Emile Højbjerg,Shane Long,Danny Ings,Nathan Redmond,Artur Boruc,Steve Cook,Nathan Aké,Chris Mepham,Nathaniel Clyne,Jack Simpson,Dan Gosling,David Brooks,Jefferson Lerma,Callum Wilson,Joshua King
38667,Ben Foster,Adrian Mariappa,Craig Cathcart,kiko Femenia,José Holebas,Abdoulaye Doucouré,Will Hughes,Etienne Capoue,Roberto Pereyra,Gerard Deulofeu,Andre Gray,Rui Patrício,Ryan Bennett,Willy Boly,Conor Coady,Matt Doherty,Rúben Neves,Jonny,João Moutinho,Leander Dendoncker,Raúl Jiménez,Diogo Jota
38617,Rui Patrício,Ryan Bennett,Willy Boly,Conor Coady,Matt Doherty,Rúben Neves,Jonny,João Moutinho,Leander Dendoncker,Raúl Jiménez,Diogo Jota,Bernd Leno,Sokratis Papastathopoulos,Laurent Koscielny,Ainsley Maitland-Niles,Nacho Monreal,Henrikh Mkhitaryan,Mesut Özil,Lucas Torreira,Alex Iwobi,Granit Xhaka,Alexandre Lacazette
38613,David de Gea,Victor Lindelöf,Chris Smalling,Ashley Young,Luke Shaw,Matteo Darmian,Paul Pogba,Andreas Pereira,Fred,Marcus Rashford,Jesse Lingard,Ederson,Kyle Walker,Vincent Kompany,Oleksandr Zinchenko,Aymeric Laporte,Ilkay Gündogan,David Silva,Fernandinho,Raheem Sterling,Sergio Agüero,Bernardo Silva
38635,Hugo Lloris,Kieran Trippier,Danny Rose,Toby Alderweireld,Jan Vertonghen,Victor Wanyama,Dele Alli,Christian Eriksen,Son Heung-Min,Fernando Llorente,Lucas Moura,Mathew Ryan,Shane Duffy,Lewis Dunk,Martín Montoya,Bernardo,Dale Stephens,Yves Bissouma,Pascal Groß,Jürgen Locadia,Florin Andone,Alireza Jahanbakhsh
38615,Ben Foster,Daryl Janmaat,Adam Masina,Craig Cathcart,Christian Kabasele,Abdoulaye Doucouré,Will Hughes,Etienne Capoue,Roberto Pereyra,Gerard Deulofeu,Andre Gray,Angus Gunn,Maya Yoshida,Jack Stephens,Jan Bednarek,Oriol Romeu,James Ward-Prowse,Ryan Bertrand,Pierre-Emile Højbjerg,Shane Long,Nathan Redmond,Stuart Armstrong
38651,Kepa Arrizabalaga,Andreas Christensen,César Azpilicueta,David Luiz,Emerson,Jorginho,N'Golo Kanté,Ruben Loftus-Cheek,Gonzalo Higuaín,Eden Hazard,Callum Hudson-Odoi,Tom Heaton,Matthew Lowton,Charlie Taylor,James Tarkowski,Ben Mee,Jack Cork,Jeff Hendrick,Ashley Westwood,Dwight McNeil,Chris Wood,Ashley Barnes
38648,Bernd Leno,Laurent Koscielny,Shkodran Mustafi,Konstantinos Mavropanos,Mohamed Elneny,Carl Jenkinson,Mattéo Guendouzi,Sead Kolasinac,Alexandre Lacazette,Mesut Özil,Pierre-Emerick Aubameyang,Vicente Guaita,Joel Ward,Scott Dann,Aaron Wan-Bissaka,Martin Kelly,Luka Milivojevic,Max Meyer,Cheikhou Kouyaté,James McArthur,Wilfried Zaha,Christian Benteke
38650,Neil Etheridge,Lee Peltier,Joe Bennett,Sean Morrison,Bruno Ecuele Manga,Joe Ralls,Aron Gunnarsson,Nathaniel Mendez-Laing,Víctor Camarasa,Junior Hoilett,Oumar Niasse,Alisson,Virgil van Dijk,Andrew Robertson,Joël Matip,Trent Alexander-Arnold,Georginio Wijnaldum,Naby Keïta,Jordan Henderson,Roberto Firmino,Sadio Mané,Mohamed Salah
38655,Martin Dúbravka,Paul Dummett,Fabian Schär,Jamaal Lascelles,Matt Ritchie,Javier Manquillo,Ki Sung-Yeung,Isaac Hayden,Ayoze Pérez,Miguel Almirón,Salomón Rondón,Angus Gunn,Maya Yoshida,Jack Stephens,Jan Bednarek,Oriol Romeu,James Ward-Prowse,Ryan Bertrand,Pierre-Emile Højbjerg,Danny Ings,Nathan Redmond,Josh Sims
38652,Jordan Pickford,Kurt Zouma,Michael Keane,Lucas Digne,Séamus Coleman,Richarlison,Gylfi Sigurdsson,Idrissa Gueye,Morgan Schneiderlin,Bernard,Dominic Calvert-Lewin,David de Gea,Victor Lindelöf,Phil Jones,Chris Smalling,Diogo Dalot,Paul Pogba,Fred,Nemanja Matic,Romelu Lukaku,Anthony Martial,Marcus Rashford
38649,Artur Boruc,Steve Cook,Nathan Aké,Chris Mepham,Junior Stanislas,Dan Gosling,David Brooks,Jefferson Lerma,Ryan Fraser,Callum Wilson,Joshua King,Sergio Rico,Denis Odoi,Tim Ream,Maxime Le Marchand,Joe Bryan,Ryan Sessegnon,Calum Chambers,Ryan Babel,Jean Michaël Seri,Frank Anguissa,Aleksandar Mitrovic
38654,Ederson,Kyle Walker,John Stones,Oleksandr Zinchenko,Aymeric Laporte,Ilkay Gündogan,Kevin De Bruyne,Phil Foden,Raheem Sterling,Sergio Agüero,Bernardo Silva,Paulo Gazzaniga,Toby Alderweireld,Jan Vertonghen,Davinson Sánchez,Juan Foyth,Ben Davies,Eric Dier,Dele Alli,Christian Eriksen,Son Heung-Min,Lucas Moura
38653,Jonas Lössl,Tommy Smith,Terence Kongolo,Christopher Schindler,Erik Durm,Jonathan Hogg,Juninho Bacuna,Elias Kachunga,Isaac Mbenza,Steve Mounié,Aaron Mooy,Ben Foster,Adrian Mariappa,Adam Masina,Craig Cathcart,kiko Femenia,Ken Sema,Abdoulaye Doucouré,Will Hughes,Etienne Capoue,Gerard Deulofeu,Andre Gray
38656,Lukasz Fabianski,Fabián Balbuena,Pablo Zabaleta,Angelo Ogbonna,Arthur Masuaku,Felipe Anderson,Michail Antonio,Robert Snodgrass,Mark Noble,Declan Rice,Marko Arnautovic,Kasper Schmeichel,Ben Chilwell,Jonny Evans,Harry Maguire,Ricardo Pereira,Demarai Gray,Marc Albrighton,Youri Tielemans,Wilfred Ndidi,Jamie Vardy,James Maddison
38657,Rui Patrício,Ryan Bennett,Willy Boly,Conor Coady,Matt Doherty,Rúben Neves,Morgan Gibbs-White,Jonny,João Moutinho,Raúl Jiménez,Diogo Jota,Mathew Ryan,Bruno,Gaëtan Bong,Shane Duffy,Lewis Dunk,Dale Stephens,Pascal Groß,Davy Pröpper,Solly March,Glenn Murray,José Izquierdo
38609,Mathew Ryan,Bruno,Shane Duffy,Lewis Dunk,Bernardo,Dale Stephens,Solly March,Pascal Groß,Alireza Jahanbakhsh,Davy Pröpper,Glenn Murray,Neil Etheridge,Lee Peltier,Joe Bennett,Sean Morrison,Bruno Ecuele Manga,Joe Ralls,Aron Gunnarsson,Nathaniel Mendez-Laing,Víctor Camarasa,Junior Hoilett,Oumar Niasse
38647,Ben Foster,Daryl Janmaat,Craig Cathcart,Christian Kabasele,Adam Masina,Abdoulaye Doucouré,Will Hughes,kiko Femenia,Etienne Capoue,Troy Deeney,Andre Gray,Bernd Leno,Laurent Koscielny,Nacho Monreal,Shkodran Mustafi,Konstantinos Mavropanos,Henrikh Mkhitaryan,Aaron Ramsey,Lucas Torreira,Alex Iwobi,Granit Xhaka,Pierre-Emerick Aubameyang
38643,Alisson,Virgil van Dijk,Andrew Robertson,Joël Matip,Trent Alexander-Arnold,Fabinho,Naby Keïta,Jordan Henderson,Roberto Firmino,Sadio Mané,Mohamed Salah,Kepa Arrizabalaga,Antonio Rüdiger,César Azpilicueta,David Luiz,Emerson,Jorginho,N'Golo Kanté,Ruben Loftus-Cheek,Willian,Eden Hazard,Callum Hudson-Odoi
38644,David de Gea,Phil Jones,Chris Smalling,Marcos Rojo,Diogo Dalot,Paul Pogba,Juan Mata,Anthony Martial,Jesse Lingard,Fred,Romelu Lukaku,Lukasz Fabianski,Fabián Balbuena,Pablo Zabaleta,Angelo Ogbonna,Arthur Masuaku,Felipe Anderson,Manuel Lanzini,Robert Snodgrass,Mark Noble,Declan Rice,Chicharito
38640,Vicente Guaita,Patrick van Aanholt,Scott Dann,Aaron Wan-Bissaka,Martin Kelly,Luka Milivojevic,Andros Townsend,Wilfried Zaha,Jeffrey Schlupp,James McArthur,Christian Benteke,Ederson,Kyle Walker,Vincent Kompany,Aymeric Laporte,Benjamin Mendy,Raheem Sterling,Ilkay Gündogan,Kevin De Bruyne,Leroy Sané,David Silva,Sergio Agüero
38642,Kasper Schmeichel,Ben Chilwell,Wes Morgan,Harry Maguire,Ricardo Pereira,Demarai Gray,James Maddison,Youri Tielemans,Wilfred Ndidi,Harvey Barnes,Jamie Vardy,Martin Dúbravka,Paul Dummett,Fabian Schär,Jamaal Lascelles,Matt Ritchie,Javier Manquillo,Ki Sung-Yeung,Isaac Hayden,Ayoze Pérez,Miguel Almirón,Salomón Rondón
38646,Hugo Lloris,Jan Vertonghen,Davinson Sánchez,Juan Foyth,Victor Wanyama,Kyle Walker-Peters,Moussa Sissoko,Ben Davies,Fernando Llorente,Christian Eriksen,Lucas Moura,Ben Hamer,Terence Kongolo,Christopher Schindler,Jon Gorenc Stankovic,Florent Hadergjonaj,Erik Durm,Jonathan Hogg,Juninho Bacuna,Elias Kachunga,Chris Löwe,Karlan Grant
38638,Mathew Ryan,Shane Duffy,Lewis Dunk,Martín Montoya,Bernardo,Dale Stephens,Yves Bissouma,Davy Pröpper,Jürgen Locadia,Florin Andone,Anthony Knockaert,Artur Boruc,Steve Cook,Nathan Aké,Chris Mepham,Adam Smith,Dan Gosling,David Brooks,Jefferson Lerma,Ryan Fraser,Callum Wilson,Joshua King
38639,Tom Heaton,Matthew Lowton,Charlie Taylor,James Tarkowski,Ben Mee,Jack Cork,Jeff Hendrick,Ashley Westwood,Dwight McNeil,Chris Wood,Ashley Barnes,Neil Etheridge,Lee Peltier,Joe Bennett,Sean Morrison,Bruno Ecuele Manga,Harry Arter,Josh Murphy,Aron Gunnarsson,Víctor Camarasa,Junior Hoilett,Kenneth Zohore
38641,Sergio Rico,Tim Ream,Maxime Le Marchand,Timothy Fosu-Mensah,Joe Bryan,Ryan Sessegnon,Calum Chambers,Tom Cairney,Ryan Babel,Frank Anguissa,Aleksandar Mitrovic,Jordan Pickford,Kurt Zouma,Phil Jagielka,Lucas Digne,Séamus Coleman,Richarlison,André Gomes,Gylfi Sigurdsson,Idrissa Gueye,Bernard,Dominic Calvert-Lewin
38645,Angus Gunn,Maya Yoshida,Jannik Vestergaard,Jan Bednarek,James Ward-Prowse,Yan Valery,Ryan Bertrand,Pierre-Emile Højbjerg,Danny Ings,Nathan Redmond,Josh Sims,Rui Patrício,Willy Boly,Conor Coady,Romain Saïss,Matt Doherty,Rúben Neves,Jonny,João Moutinho,Leander Dendoncker,Raúl Jiménez,Diogo Jota
38629,Kepa Arrizabalaga,Antonio Rüdiger,César Azpilicueta,David Luiz,Emerson,Jorginho,N'Golo Kanté,Ruben Loftus-Cheek,Gonzalo Higuaín,Eden Hazard,Callum Hudson-Odoi,Lukasz Fabianski,Aaron Cresswell,Fabián Balbuena,Angelo Ogbonna,Ryan Fredericks,Marko Arnautovic,Felipe Anderson,Manuel Lanzini,Mark Noble,Declan Rice,Chicharito
38630,Jordan Pickford,Kurt Zouma,Phil Jagielka,Lucas Digne,Séamus Coleman,Richarlison,André Gomes,Gylfi Sigurdsson,Idrissa Gueye,Bernard,Dominic Calvert-Lewin,Bernd Leno,Sokratis Papastathopoulos,Nacho Monreal,Shkodran Mustafi,Mohamed Elneny,Ainsley Maitland-Niles,Mattéo Guendouzi,Sead Kolasinac,Henrikh Mkhitaryan,Alexandre Lacazette,Mesut Özil
38634,Angus Gunn,Maya Yoshida,Jannik Vestergaard,Jan Bednarek,Oriol Romeu,Yan Valery,Ryan Bertrand,Pierre-Emile Højbjerg,Shane Long,James Ward-Prowse,Nathan Redmond,Alisson,Virgil van Dijk,Andrew Robertson,Joël Matip,Trent Alexander-Arnold,Fabinho,Georginio Wijnaldum,Naby Keïta,Roberto Firmino,Sadio Mané,Mohamed Salah
38628,Asmir Begovic,Nathan Aké,Chris Mepham,Adam Smith,Nathaniel Clyne,Dan Gosling,David Brooks,Jefferson Lerma,Ryan Fraser,Callum Wilson,Joshua King,Tom Heaton,Matthew Lowton,Charlie Taylor,James Tarkowski,Ben Mee,Jack Cork,Jeff Hendrick,Ashley Westwood,Dwight McNeil,Chris Wood,Ashley Barnes
38631,Ben Hamer,Tommy Smith,Terence Kongolo,Christopher Schindler,Erik Durm,Jonathan Hogg,Aaron Mooy,Chris Löwe,Jon Gorenc Stankovic,Alex Pritchard,Karlan Grant,Kasper Schmeichel,Ben Chilwell,Çaglar Söyüncü,Wes Morgan,Ricardo Pereira,Demarai Gray,James Maddison,Youri Tielemans,Wilfred Ndidi,Harvey Barnes,Jamie Vardy
38633,Martin Dúbravka,Fabian Schär,Jamaal Lascelles,Matt Ritchie,Florian Lejeune,DeAndre Yedlin,Ki Sung-Yeung,Isaac Hayden,Ayoze Pérez,Miguel Almirón,Salomón Rondón,Vicente Guaita,Patrick van Aanholt,James Tomkins,Aaron Wan-Bissaka,Martin Kelly,Luka Milivojevic,Andros Townsend,Jeffrey Schlupp,James McArthur,Wilfried Zaha,Michy Batshuayi
38572,Kepa Arrizabalaga,Andreas Christensen,César Azpilicueta,David Luiz,Emerson,Jorginho,N'Golo Kanté,Ruben Loftus-Cheek,Eden Hazard,Olivier Giroud,Callum Hudson-Odoi,Mathew Ryan,Bruno,Gaëtan Bong,Shane Duffy,Lewis Dunk,Dale Stephens,Yves Bissouma,Davy Pröpper,Solly March,Florin Andone,Alireza Jahanbakhsh
38632,Ederson,Danilo,John Stones,Oleksandr Zinchenko,Aymeric Laporte,Kevin De Bruyne,Fernandinho,Phil Foden,Gabriel Jesus,Leroy Sané,Riyad Mahrez,Neil Etheridge,Lee Peltier,Joe Bennett,Sean Morrison,Bruno Ecuele Manga,Joe Ralls,Josh Murphy,Aron Gunnarsson,Junior Hoilett,Víctor Camarasa,Oumar Niasse
38614,Hugo Lloris,Kieran Trippier,Toby Alderweireld,Jan Vertonghen,Ben Davies,Danny Rose,Son Heung-Min,Moussa Sissoko,Dele Alli,Christian Eriksen,Harry Kane,Vicente Guaita,Patrick van Aanholt,James Tomkins,Aaron Wan-Bissaka,Martin Kelly,Luka Milivojevic,Cheikhou Kouyaté,James McArthur,Wilfried Zaha,Jeffrey Schlupp,Michy Batshuayi
38636,Ben Foster,Adrian Mariappa,Craig Cathcart,kiko Femenia,José Holebas,Abdoulaye Doucouré,Will Hughes,Etienne Capoue,Roberto Pereyra,Gerard Deulofeu,Troy Deeney,Sergio Rico,Calum Chambers,Tim Ream,Maxime Le Marchand,Tom Cairney,Cyrus Christie,Joe Bryan,Frank Anguissa,Ryan Sessegnon,Aleksandar Mitrovic,Ryan Babel
38637,Rui Patrício,Ryan Bennett,Willy Boly,Conor Coady,Matt Doherty,Rúben Neves,João Moutinho,Rúben Vinagre,Leander Dendoncker,Raúl Jiménez,Diogo Jota,David de Gea,Victor Lindelöf,Chris Smalling,Ashley Young,Paul Pogba,Fred,Diogo Dalot,Luke Shaw,Scott McTominay,Romelu Lukaku,Jesse Lingard
38618,Bernd Leno,Sokratis Papastathopoulos,Nacho Monreal,Shkodran Mustafi,Aaron Ramsey,Ainsley Maitland-Niles,Mattéo Guendouzi,Sead Kolasinac,Alexandre Lacazette,Mesut Özil,Alex Iwobi,Martin Dúbravka,Paul Dummett,Jamaal Lascelles,Matt Ritchie,Florian Lejeune,DeAndre Yedlin,Mohamed Diamé,Isaac Hayden,Ayoze Pérez,Miguel Almirón,Salomón Rondón
38625,Alisson,Virgil van Dijk,Andrew Robertson,Joël Matip,Trent Alexander-Arnold,Georginio Wijnaldum,James Milner,Jordan Henderson,Roberto Firmino,Sadio Mané,Mohamed Salah,Hugo Lloris,Toby Alderweireld,Jan Vertonghen,Davinson Sánchez,Kieran Trippier,Danny Rose,Moussa Sissoko,Dele Alli,Christian Eriksen,Harry Kane,Lucas Moura
