matchID,homeP1,homeP2,homeP3,homeP4,homeP5,homeP6,homeP7,homeP8,homeP9,homeP10,homeP11,awayP1,awayP2,awayP3,awayP4,awayP5,awayP6,awayP7,awayP8,awayP9,awayP10,awayP11
9969,David Ospina,Héctor Bellerín,Per Mertesacker,Laurent Koscielny,Nacho Monreal,Alexis Sánchez,Aaron Ramsey,Mesut Özil,Santi Cazorla,Francis Coquelin,Olivier Giroud,Lukasz Fabianski,Neil Taylor,Federico Fernández,Ashley Williams,Angel Rangel,Ki Sung-Yeung,Jonjo Shelvey,Jack Cork,Nathan Dyer,Jefferson Montero,Gylfi Sigurdsson
9968,Joe Hart,Pablo Zabaleta,Aleksandar Kolarov,Eliaquim Mangala,Martín Demichelis,Fernando,James Milner,Frank Lampard,David Silva,Fernandinho,Sergio Agüero,Robert Green,Richard Dunne,Steven Caulker,Clint Hill,Matt Phillips,Joey Barton,Karl Henry,Yun Suk-Young,Leroy Fer,Charlie Austin,Bobby Zamora
9967,Thibaut Courtois,Branislav Ivanovic,Filipe Luís,Kurt Zouma,John Terry,Cesc Fàbregas,Eden Hazard,Willian,John Obi Mikel,Ruben Loftus-Cheek,Loïc Rémy,Simon Mignolet,Glen Johnson,Dejan Lovren,Emre Can,Martin Skrtel,Philippe Coutinho,Steven Gerrard,Jordan Henderson,Rickie Lambert,Adam Lallana,Raheem Sterling
9962,Tim Howard,Leighton Baines,John Stones,Phil Jagielka,Séamus Coleman,Ross Barkley,James McCarthy,Gareth Barry,Leon Osman,Aaron Lennon,Romelu Lukaku,Costel Pantilimon,Billy Jones,Patrick van Aanholt,Wes Brown,Sebastián Coates,Lee Cattermole,Sebastian Larsson,Jordi Gómez,Danny Graham,Connor Wickham,Jermain Defoe
9960,Shay Given,Ron Vlaar,Jores Okore,Leandro Bacuna,Kieran Richardson,Tom Cleverley,Ashley Westwood,Fabian Delph,Christian Benteke,Charles N'Zogbia,Jack Grealish,Adrián,Aaron Cresswell,Carl Jenkinson,James Collins,Reece Burke,Kevin Nolan,Cheikhou Kouyaté,Stewart Downing,Mark Noble,Morgan Amalfitano,Enner Valencia
9963,Steve Harper,James Chester,Paul McShane,Michael Dawson,Robert Brady,Jake Livermore,Tom Huddlestone,Ahmed El Mohamady,Stephen Quinn,Sone Aluko,Dame N'Doye,Tom Heaton,Kieran Trippier,Michael Duff,Jason Shackell,Ben Mee,David Jones,Matthew Taylor,George Boyd,Scott Arfield,Danny Ings,Ashley Barnes
9964,Kasper Schmeichel,Wes Morgan,Robert Huth,Marcin Wasilewski,Matty James,Marc Albrighton,Jeffrey Schlupp,Esteban Cambiasso,Jamie Vardy,Leonardo Ulloa,Riyad Mahrez,Paulo Gazzaniga,Nathaniel Clyne,José Fonte,Toby Alderweireld,Ryan Bertrand,Steven Davis,Sadio Mané,Victor Wanyama,Harrison Reed,Eljero Elia,Graziano Pellè
9965,Tim Krul,Fabricio Coloccini,Paul Dummett,Vurnon Anita,Jonás Gutiérrez,Ryan Taylor,Jack Colback,Moussa Sissoko,Ayoze Pérez,Rémy Cabella,Emmanuel Rivière,Boaz Myhill,Jonas Olsson,Joleon Lescott,Gareth McAuley,Craig Dawson,Claudio Yacob,Craig Gardner,Chris Brunt,Youssouf Mulumbu,Darren Fletcher,Victor Anichebe
9966,Jack Butland,Erik Pieters,Muniesa,Ryan Shawcross,Geoff Cameron,Glenn Whelan,Marko Arnautovic,Steven Nzonzi,Charlie Adam,Jonathan Walters,Mame Biram Diouf,Hugo Lloris,Jan Vertonghen,Vlad Chiriches,Eric Dier,Federico Fazio,Nabil Bentaleb,Ryan Mason,Erik Lamela,Nacer Chadli,Christian Eriksen,Harry Kane
9961,Julian Speroni,Joel Ward,Scott Dann,Damien Delaney,Pape Souaré,Yannick Bolasie,Wilfried Zaha,Mile Jedinak,Joe Ledley,James McArthur,Glenn Murray,David de Gea,Phil Jones,Chris Smalling,Luke Shaw,Antonio Valencia,Juan Mata,Daley Blind,Ashley Young,Ander Herrera,Marouane Fellaini,Wayne Rooney
9959,Steve Harper,James Chester,Paul McShane,Michael Dawson,Robert Brady,Jake Livermore,Tom Huddlestone,Ahmed El Mohamady,Stephen Quinn,Sone Aluko,Dame N'Doye,David Ospina,Héctor Bellerín,Per Mertesacker,Laurent Koscielny,Nacho Monreal,Alexis Sánchez,Aaron Ramsey,Mesut Özil,Santi Cazorla,Francis Coquelin,Olivier Giroud
9957,Thibaut Courtois,Branislav Ivanovic,Gary Cahill,John Terry,César Azpilicueta,Cesc Fàbregas,Willian,Eden Hazard,Juan Cuadrado,Nemanja Matic,Didier Drogba,Julian Speroni,Joel Ward,Adrian Mariappa,Scott Dann,Damien Delaney,Wilfried Zaha,Joe Ledley,James McArthur,Jason David Ian Puncheon,Yannick Bolasie,Jordon Mutch
9958,Hugo Lloris,Danny Rose,Jan Vertonghen,Eric Dier,Federico Fazio,Nabil Bentaleb,Ryan Mason,Erik Lamela,Nacer Chadli,Christian Eriksen,Harry Kane,Joe Hart,Pablo Zabaleta,Aleksandar Kolarov,Eliaquim Mangala,Martín Demichelis,Fernando,James Milner,Frank Lampard,David Silva,Fernandinho,Sergio Agüero
9950,Shay Given,Ron Vlaar,Jores Okore,Leandro Bacuna,Kieran Richardson,Tom Cleverley,Ashley Westwood,Fabian Delph,Christian Benteke,Charles N'Zogbia,Jack Grealish,Tim Howard,Leighton Baines,John Stones,Phil Jagielka,Séamus Coleman,Kevin Mirallas,Steven Naismith,James McCarthy,Gareth Barry,Aaron Lennon,Romelu Lukaku
9952,Simon Mignolet,Glen Johnson,Dejan Lovren,Emre Can,Martin Skrtel,Philippe Coutinho,Steven Gerrard,Jordan Henderson,Rickie Lambert,Adam Lallana,Raheem Sterling,Robert Green,Nedum Onuoha,Richard Dunne,Steven Caulker,Clint Hill,Matt Phillips,Joey Barton,Karl Henry,Sandro,Leroy Fer,Charlie Austin
9954,Costel Pantilimon,Billy Jones,Patrick van Aanholt,John O'Shea,Sebastián Coates,Lee Cattermole,Sebastian Larsson,Jordi Gómez,Danny Graham,Connor Wickham,Jermain Defoe,Kelvin Davis,Nathaniel Clyne,Maya Yoshida,José Fonte,Ryan Bertrand,Shane Long,James Ward-Prowse,Sadio Mané,Victor Wanyama,Toby Alderweireld,Graziano Pellè
9955,Lukasz Fabianski,Neil Taylor,Federico Fernández,Ashley Williams,Angel Rangel,Jonjo Shelvey,Nathan Dyer,Jefferson Montero,Gylfi Sigurdsson,Jack Cork,Nélson Oliveira,Jack Butland,Phil Bardsley,Erik Pieters,Marc Wilson,Ryan Shawcross,Glenn Whelan,Marko Arnautovic,Steven Nzonzi,Charlie Adam,Jonathan Walters,Mame Biram Diouf
9956,Adrián,Aaron Cresswell,Carl Jenkinson,James Collins,Reece Burke,Kevin Nolan,Cheikhou Kouyaté,Stewart Downing,Mark Noble,Morgan Amalfitano,Enner Valencia,Tom Heaton,Kieran Trippier,Michael Duff,Jason Shackell,Ben Mee,David Jones,Matthew Taylor,George Boyd,Scott Arfield,Danny Ings,Ashley Barnes
9953,David de Gea,Chris Smalling,Daley Blind,Antonio Valencia,Patrick McNair,Juan Mata,Wayne Rooney,Ashley Young,Ander Herrera,Marouane Fellaini,Robin van Persie,Boaz Myhill,Jonas Olsson,Joleon Lescott,Gareth McAuley,Craig Dawson,Claudio Yacob,Craig Gardner,Chris Brunt,Youssouf Mulumbu,Darren Fletcher,Saido Berahino
9951,Kasper Schmeichel,Wes Morgan,Robert Huth,Marcin Wasilewski,Matty James,Marc Albrighton,Jeffrey Schlupp,Esteban Cambiasso,Jamie Vardy,Leonardo Ulloa,Riyad Mahrez,Tim Krul,Fabricio Coloccini,Paul Dummett,Mike Williamson,Daryl Janmaat,Jack Colback,Ryan Taylor,Moussa Sissoko,Jonás Gutiérrez,Ayoze Pérez,Emmanuel Rivière
9949,Kasper Schmeichel,Paul Konchesky,Wes Morgan,Marc Albrighton,Robert Huth,Marcin Wasilewski,Danny Drinkwater,Andy King,Esteban Cambiasso,Jamie Vardy,Leonardo Ulloa,Petr Cech,Branislav Ivanovic,Gary Cahill,John Terry,César Azpilicueta,Cesc Fàbregas,Ramires,Willian,Eden Hazard,Nemanja Matic,Didier Drogba
9948,Steve Harper,James Chester,Paul McShane,Michael Dawson,Robert Brady,Jake Livermore,Tom Huddlestone,Ahmed El Mohamady,Stephen Quinn,Sone Aluko,Dame N'Doye,Simon Mignolet,Glen Johnson,Dejan Lovren,Emre Can,Martin Skrtel,Philippe Coutinho,Jordan Henderson,Joe Allen,Raheem Sterling,Jordon Ibe,Mario Balotelli
9947,Tim Howard,Leighton Baines,John Stones,Phil Jagielka,Séamus Coleman,Ross Barkley,James McCarthy,Gareth Barry,Leon Osman,Aaron Lennon,Romelu Lukaku,David de Gea,Chris Smalling,Luke Shaw,Antonio Valencia,Patrick McNair,Juan Mata,Daley Blind,Ashley Young,Ander Herrera,Marouane Fellaini,Wayne Rooney
9946,David Ospina,Héctor Bellerín,Per Mertesacker,Laurent Koscielny,Nacho Monreal,Alexis Sánchez,Aaron Ramsey,Mesut Özil,Santi Cazorla,Francis Coquelin,Olivier Giroud,Thibaut Courtois,Branislav Ivanovic,Gary Cahill,John Terry,César Azpilicueta,Cesc Fàbregas,Ramires,Willian,Eden Hazard,Nemanja Matic,Oscar
9943,Kelvin Davis,Nathaniel Clyne,Maya Yoshida,José Fonte,Ryan Bertrand,Morgan Schneiderlin,James Ward-Prowse,Steven Davis,Sadio Mané,Toby Alderweireld,Graziano Pellè,Hugo Lloris,Jan Vertonghen,Eric Dier,Federico Fazio,Ben Davies,Nabil Bentaleb,Ryan Mason,Erik Lamela,Nacer Chadli,Christian Eriksen,Harry Kane
9938,Tom Heaton,Kieran Trippier,Michael Duff,Jason Shackell,Ben Mee,David Jones,Matthew Taylor,George Boyd,Scott Arfield,Danny Ings,Lukas Jutkiewicz,Kasper Schmeichel,Paul Konchesky,Wes Morgan,Marc Albrighton,Robert Huth,Marcin Wasilewski,Danny Drinkwater,Andy King,Esteban Cambiasso,Jamie Vardy,Leonardo Ulloa
9939,Julian Speroni,Scott Dann,Damien Delaney,Pape Souaré,Martin Kelly,Mile Jedinak,James McArthur,Jason David Ian Puncheon,Yannick Bolasie,Wilfried Zaha,Glenn Murray,Steve Harper,James Chester,Paul McShane,Michael Dawson,Robert Brady,Jake Livermore,Tom Huddlestone,Ahmed El Mohamady,Stephen Quinn,Sone Aluko,Dame N'Doye
9941,Tim Krul,Fabricio Coloccini,Mike Williamson,Vurnon Anita,Daryl Janmaat,Ryan Taylor,Jack Colback,Jonás Gutiérrez,Ayoze Pérez,Rémy Cabella,Emmanuel Rivière,Lukasz Fabianski,Jordi Amat,Federico Fernández,Ashley Williams,Angel Rangel,Jonjo Shelvey,Nathan Dyer,Jefferson Montero,Gylfi Sigurdsson,Jack Cork,Nélson Oliveira
9942,Robert Green,Nedum Onuoha,Richard Dunne,Steven Caulker,Clint Hill,Matt Phillips,Joey Barton,Karl Henry,Sandro,Charlie Austin,Bobby Zamora,Adrián,Aaron Cresswell,Carl Jenkinson,James Collins,Reece Burke,Matthew Jarvis,Cheikhou Kouyaté,Stewart Downing,Mark Noble,Kevin Nolan,Enner Valencia
9944,Asmir Begovic,Erik Pieters,Ryan Shawcross,Geoff Cameron,Philipp Wollscheid,Stephen Ireland,Marko Arnautovic,Steven Nzonzi,Charlie Adam,Jonathan Walters,Mame Biram Diouf,Costel Pantilimon,Billy Jones,Patrick van Aanholt,John O'Shea,Sebastián Coates,Lee Cattermole,Jack Rodwell,Jordi Gómez,William Buckley,Connor Wickham,Jermain Defoe
9945,Boaz Myhill,Joleon Lescott,Chris Brunt,Gareth McAuley,Craig Dawson,Claudio Yacob,James Morrison,Craig Gardner,Darren Fletcher,Victor Anichebe,Saido Berahino,Simon Mignolet,Glen Johnson,Dejan Lovren,Emre Can,Martin Skrtel,Philippe Coutinho,Steven Gerrard,Jordan Henderson,Raheem Sterling,Jordon Ibe,Mario Balotelli
9940,Joe Hart,Pablo Zabaleta,Aleksandar Kolarov,Eliaquim Mangala,Martín Demichelis,Fernando,Jesús Navas,Frank Lampard,David Silva,Yaya Touré,Sergio Agüero,Bradley Guzan,Ron Vlaar,Jores Okore,Leandro Bacuna,Kieran Richardson,Tom Cleverley,Ashley Westwood,Fabian Delph,Carlos Sánchez,Jack Grealish,Christian Benteke
9936,Joe Hart,Pablo Zabaleta,Aleksandar Kolarov,Eliaquim Mangala,Martín Demichelis,Fernando,Jesús Navas,Frank Lampard,David Silva,Yaya Touré,Sergio Agüero,Adrián,Aaron Cresswell,Winston Reid,Carl Jenkinson,James Collins,Alexandre Song,Cheikhou Kouyaté,Mark Noble,Stewart Downing,Enner Valencia,Carlton Cole
9937,Tim Krul,Fabricio Coloccini,Mike Williamson,Vurnon Anita,Daryl Janmaat,Ryan Taylor,Jack Colback,Mehdi Abeid,Ayoze Pérez,Yoan Gouffran,Rémy Cabella,Michel Vorm,Danny Rose,Jan Vertonghen,Eric Dier,Federico Fazio,Nabil Bentaleb,Paulinho,Erik Lamela,Nacer Chadli,Christian Eriksen,Harry Kane
9932,Julian Speroni,Joel Ward,Scott Dann,Joe Ledley,Damien Delaney,Mile Jedinak,James McArthur,Jason David Ian Puncheon,Yannick Bolasie,Wilfried Zaha,Glenn Murray,Boaz Myhill,Joleon Lescott,Chris Brunt,Gareth McAuley,Craig Dawson,Claudio Yacob,James Morrison,Craig Gardner,Darren Fletcher,Victor Anichebe,Saido Berahino
9933,Tim Howard,Leighton Baines,John Stones,Phil Jagielka,Séamus Coleman,Ross Barkley,Kevin Mirallas,James McCarthy,Gareth Barry,Aaron Lennon,Arouna Koné,Tom Heaton,Kieran Trippier,Michael Duff,Jason Shackell,Ben Mee,Ashley Barnes,David Jones,George Boyd,Scott Arfield,Sam Vokes,Danny Ings
9934,Kasper Schmeichel,Wes Morgan,Robert Huth,Marcin Wasilewski,Andy King,Marc Albrighton,Jeffrey Schlupp,Esteban Cambiasso,Jamie Vardy,Andrej Kramaric,Leonardo Ulloa,Lukasz Fabianski,Jordi Amat,Federico Fernández,Ashley Williams,Angel Rangel,Ki Sung-Yeung,Jonjo Shelvey,Gylfi Sigurdsson,Jack Cork,Wayne Routledge,Nélson Oliveira
9935,Asmir Begovic,Erik Pieters,Ryan Shawcross,Geoff Cameron,Philipp Wollscheid,Glenn Whelan,Stephen Ireland,Marko Arnautovic,Steven Nzonzi,Jonathan Walters,Mame Biram Diouf,Kelvin Davis,Nathaniel Clyne,Maya Yoshida,José Fonte,Ryan Bertrand,Morgan Schneiderlin,Steven Davis,Sadio Mané,Dusan Tadic,Toby Alderweireld,Graziano Pellè
9931,Thibaut Courtois,Branislav Ivanovic,Gary Cahill,John Terry,César Azpilicueta,Cesc Fàbregas,Kurt Zouma,Oscar,Eden Hazard,Nemanja Matic,Didier Drogba,David de Gea,Chris Smalling,Luke Shaw,Antonio Valencia,Patrick McNair,Juan Mata,Wayne Rooney,Ashley Young,Ander Herrera,Marouane Fellaini,Radamel Falcao
9930,Simon Mignolet,Glen Johnson,Dejan Lovren,Alberto Moreno,Emre Can,Jordan Henderson,Lucas Leiva,Joe Allen,Philippe Coutinho,Raheem Sterling,Jordon Ibe,Tim Krul,Ryan Taylor,Mike Williamson,Vurnon Anita,Daryl Janmaat,Jack Colback,Moussa Sissoko,Gabriel Obertan,Rémy Cabella,Mehdi Abeid,Ayoze Pérez
9929,Robert Green,Nedum Onuoha,Mauricio Isla,Steven Caulker,Clint Hill,Matt Phillips,Joey Barton,Karl Henry,Sandro,Charlie Austin,Bobby Zamora,Thibaut Courtois,Branislav Ivanovic,Gary Cahill,John Terry,César Azpilicueta,Cesc Fàbregas,Ramires,Willian,Eden Hazard,Nemanja Matic,Didier Drogba
9928,David de Gea,Phil Jones,Chris Smalling,Daley Blind,Antonio Valencia,Juan Mata,Michael Carrick,Ashley Young,Ander Herrera,Marouane Fellaini,Wayne Rooney,Joe Hart,Vincent Kompany,Pablo Zabaleta,Gaël Clichy,Martín Demichelis,Jesús Navas,David Silva,Fernandinho,Yaya Touré,James Milner,Sergio Agüero
9924,Lukasz Fabianski,Neil Taylor,Federico Fernández,Ashley Williams,Angel Rangel,Ki Sung-Yeung,Jonjo Shelvey,Gylfi Sigurdsson,Jack Cork,Wayne Routledge,Bafétimbi Gomis,Tim Howard,Leighton Baines,John Stones,Phil Jagielka,Séamus Coleman,Ross Barkley,James McCarthy,Gareth Barry,Leon Osman,Aaron Lennon,Arouna Koné
9922,Kelvin Davis,Maya Yoshida,José Fonte,Toby Alderweireld,Ryan Bertrand,Morgan Schneiderlin,Shane Long,Steven Davis,Sadio Mané,Victor Wanyama,Graziano Pellè,Steve Harper,Alex Bruce,James Chester,Paul McShane,Michael Dawson,Jake Livermore,Tom Huddlestone,Ahmed El Mohamady,Stephen Quinn,Sone Aluko,Dame N'Doye
9923,Costel Pantilimon,Billy Jones,Patrick van Aanholt,John O'Shea,Santiago Vergini,Lee Cattermole,Jack Rodwell,Jordi Gómez,Connor Wickham,Jermain Defoe,Steven Fletcher,Julian Speroni,Joel Ward,Scott Dann,Pape Souaré,Damien Delaney,Mile Jedinak,James McArthur,Jason David Ian Puncheon,Yannick Bolasie,Wilfried Zaha,Glenn Murray
9925,Michel Vorm,Danny Rose,Vlad Chiriches,Eric Dier,Federico Fazio,Nabil Bentaleb,Ryan Mason,Andros Townsend,Nacer Chadli,Christian Eriksen,Harry Kane,Bradley Guzan,Ron Vlaar,Ciaran Clark,Leandro Bacuna,Kieran Richardson,Tom Cleverley,Fabian Delph,Carlos Sánchez,Gabriel Agbonlahor,Christian Benteke,Jack Grealish
9926,Boaz Myhill,Joleon Lescott,Chris Brunt,Gareth McAuley,Craig Dawson,Claudio Yacob,James Morrison,Craig Gardner,Darren Fletcher,Brown Ideye,Saido Berahino,Kasper Schmeichel,Ritchie De Laet,Wes Morgan,Robert Huth,Jeffrey Schlupp,Matty James,Jamie Vardy,Marc Albrighton,Esteban Cambiasso,Leonardo Ulloa,David Nugent
9927,Adrián,Aaron Cresswell,Winston Reid,Carl Jenkinson,James Collins,Alexandre Song,Cheikhou Kouyaté,Stewart Downing,Mark Noble,Enner Valencia,Diafra Sakho,Asmir Begovic,Marc Wilson,Ryan Shawcross,Geoff Cameron,Philipp Wollscheid,Glenn Whelan,Marko Arnautovic,Victor Moses,Steven Nzonzi,Charlie Adam,Jonathan Walters
9921,Tom Heaton,Kieran Trippier,Michael Duff,Jason Shackell,Ben Mee,Ashley Barnes,David Jones,George Boyd,Scott Arfield,Sam Vokes,Danny Ings,David Ospina,Héctor Bellerín,Per Mertesacker,Laurent Koscielny,Nacho Monreal,Alexis Sánchez,Aaron Ramsey,Mesut Özil,Santi Cazorla,Francis Coquelin,Olivier Giroud
9920,Bradley Guzan,Ron Vlaar,Ciaran Clark,Leandro Bacuna,Kieran Richardson,Tom Cleverley,Fabian Delph,Carlos Sánchez,Gabriel Agbonlahor,Christian Benteke,Jack Grealish,Robert Green,Nedum Onuoha,Mauricio Isla,Steven Caulker,Clint Hill,Matt Phillips,Joey Barton,Niko Kranjcar,Sandro,Charlie Austin,Bobby Zamora
9919,Julian Speroni,Joel Ward,Scott Dann,Damien Delaney,Martin Kelly,Yannick Bolasie,Wilfried Zaha,Joe Ledley,James McArthur,Jason David Ian Puncheon,Glenn Murray,Joe Hart,Bacary Sagna,Vincent Kompany,Gaël Clichy,Martín Demichelis,Jesús Navas,David Silva,Fernandinho,Yaya Touré,Edin Dzeko,Sergio Agüero
