matchID,homeP1,homeP2,homeP3,homeP4,homeP5,homeP6,homeP7,homeP8,homeP9,homeP10,homeP11,awayP1,awayP2,awayP3,awayP4,awayP5,awayP6,awayP7,awayP8,awayP9,awayP10,awayP11
9595,Wojciech Szczesny,Bacary Sagna,Per Mertesacker,Laurent Koscielny,Nacho Monreal,Mikel Arteta,Lukas Podolski,Mesut Özil,Santi Cazorla,Mathieu Flamini,Olivier Giroud,Ben Foster,Jonas Olsson,Chris Brunt,Diego Lugano,Craig Dawson,James Morrison,Graham Dorrans,Morgan Amalfitano,Youssouf Mulumbu,Saido Berahino,Stéphane Sessegnon
9596,Mark Schwarzer,Branislav Ivanovic,Ashley Cole,Gary Cahill,John Terry,Frank Lampard,Willian,André Schürrle,Mohamed Salah,Nemanja Matic,Demba Ba,John Ruddy,Steven Whittaker,Russell Martin,Michael Turner,Ryan Bennett,Martin Olsson,Bradley Johnson,Robert Snodgrass,Jonny Howson,Alexander Tettey,Johan Elmander
9594,Adrián,George McCartney,James Tomkins,Winston Reid,Guy Demel,Kevin Nolan,Stewart Downing,Matthew Taylor,Mark Noble,Mohamed Diamé,Andy Carroll,Hugo Lloris,Danny Rose,Younes Kaboul,Kyle Naughton,Michael Dawson,Aaron Lennon,Paulinho,Gylfi Sigurdsson,Christian Eriksen,Harry Kane,Emmanuel Adebayor
9588,Bradley Guzan,Nathan Baker,Ron Vlaar,Ciaran Clark,Matthew Lowton,Marc Albrighton,Ashley Westwood,Fabian Delph,Ryan Bertrand,Andreas Weimann,Gabriel Agbonlahor,Steve Harper,Maynor Figueroa,James Chester,Curtis Davies,Liam Rosenior,David Meyler,Jake Livermore,Tom Huddlestone,Ahmed El Mohamady,Shane Long,Nikica Jelavic
9590,David de Gea,Patrice Evra,Phil Jones,Rio Ferdinand,Nemanja Vidic,Juan Mata,Michael Carrick,Nani,Ashley Young,Darren Fletcher,Chicharito,Vito Mannone,Wes Brown,John O'Shea,Santiago Vergini,Marcos Alonso,Lee Cattermole,Sebastian Larsson,Adam Johnson,Jack Colback,Fabio Borini,Connor Wickham
9591,Tim Krul,Fabricio Coloccini,Paul Dummett,Mike Williamson,Mathieu Debuchy,Moussa Sissoko,Vurnon Anita,Yoan Gouffran,Cheick Tioté,Loïc Rémy,Shola Ameobi,David Marshall,Fábio,Steven Caulker,Ben Turner,Declan John,Peter Whittingham,Kim Bo-Kyung,Jordon Mutch,Wilfried Zaha,Fraizer Campbell,Aron Gunnarsson
9592,Asmir Begovic,Erik Pieters,Muniesa,Marc Wilson,Geoff Cameron,Glenn Whelan,Stephen Ireland,Marko Arnautovic,Steven Nzonzi,Oussama Assaidi,Peter Odemwingie,David Stockdale,John Arne Riise,John Heitinga,Brede Hangeland,Dan Burn,Steve Sidwell,Scott Parker,Mahamadou Diarra,Lewis Holtby,Kieran Richardson,Darren Bent
9593,Michel Vorm,Jordi Amat,Ashley Williams,Dwight Tiendalli,Ben Davies,Leon Britton,Jonjo Shelvey,Pablo Hernández,Wayne Routledge,Jonathan de Guzmán,Wilfried Bony,Artur Boruc,Nathaniel Clyne,Dejan Lovren,José Fonte,Luke Shaw,Morgan Schneiderlin,Steven Davis,Victor Wanyama,Jack Cork,Adam Lallana,Sam Gallagher
9589,Tim Howard,John Stones,Phil Jagielka,Antolín Alcaraz,Leighton Baines,James McCarthy,Leon Osman,Séamus Coleman,Ross Barkley,Steven Naismith,Romelu Lukaku,Joe Hart,Vincent Kompany,Pablo Zabaleta,Gaël Clichy,Martín Demichelis,James Milner,Samir Nasri,Javi García,Yaya Touré,Sergio Agüero,Edin Dzeko
9587,Wojciech Szczesny,Bacary Sagna,Per Mertesacker,Laurent Koscielny,Nacho Monreal,Aaron Ramsey,Mikel Arteta,Lukas Podolski,Mesut Özil,Santi Cazorla,Olivier Giroud,Tim Krul,Fabricio Coloccini,Paul Dummett,Mike Williamson,Mathieu Debuchy,Moussa Sissoko,Vurnon Anita,Dan Gosling,Yoan Gouffran,Cheick Tioté,Loïc Rémy
9586,Vito Mannone,Wes Brown,John O'Shea,Santiago Vergini,Marcos Alonso,Lee Cattermole,Sebastian Larsson,Jack Colback,Connor Wickham,Adam Johnson,Fabio Borini,David Marshall,Fábio,Steven Caulker,Juan Cala,Kévin Théophile-Catherine,Gary Medel,Peter Whittingham,Jordon Mutch,Don Cowie,Mats Dæhli,Fraizer Campbell
9585,Simon Mignolet,Glen Johnson,Mamadou Sakho,Martin Skrtel,Jon Flanagan,Steven Gerrard,Lucas Leiva,Joe Allen,Philippe Coutinho,Luis Suárez,Raheem Sterling,Mark Schwarzer,Branislav Ivanovic,Ashley Cole,César Azpilicueta,Tomás Kalas,Frank Lampard,John Obi Mikel,Nemanja Matic,André Schürrle,Mohamed Salah,Demba Ba
9584,Julian Speroni,Joel Ward,Adrian Mariappa,Scott Dann,Damien Delaney,Yannick Bolasie,Mile Jedinak,Joe Ledley,Jason David Ian Puncheon,Marouane Chamakh,Cameron Jerome,Joe Hart,Vincent Kompany,Pablo Zabaleta,Aleksandar Kolarov,Martín Demichelis,James Milner,Samir Nasri,Javi García,Yaya Touré,Edin Dzeko,Sergio Agüero
9580,Artur Boruc,Nathaniel Clyne,Dejan Lovren,José Fonte,Luke Shaw,Rickie Lambert,Steven Davis,Victor Wanyama,Jack Cork,Adam Lallana,Sam Gallagher,Tim Howard,Leighton Baines,John Stones,Séamus Coleman,Antolín Alcaraz,Ross Barkley,Gerard Deulofeu,Steven Naismith,James McCarthy,Gareth Barry,Romelu Lukaku
9578,David Stockdale,John Heitinga,Fernando Amorebieta,Brede Hangeland,John Arne Riise,Steve Sidwell,Scott Parker,Mahamadou Diarra,Sascha Riether,Lewis Holtby,Hugo Rodallega,Steve Harper,Alex Bruce,James Chester,Curtis Davies,Liam Rosenior,David Meyler,Jake Livermore,Tom Huddlestone,Ahmed El Mohamady,Shane Long,Nikica Jelavic
9581,Asmir Begovic,Muniesa,Marc Wilson,Ryan Shawcross,Geoff Cameron,Glenn Whelan,Stephen Ireland,Peter Odemwingie,Marko Arnautovic,Steven Nzonzi,Peter Crouch,Hugo Lloris,Danny Rose,Younes Kaboul,Kyle Naughton,Michael Dawson,Aaron Lennon,Paulinho,Nacer Chadli,Christian Eriksen,Harry Kane,Emmanuel Adebayor
9582,Michel Vorm,Jordi Amat,Ashley Williams,Angel Rangel,Ben Davies,Leon Britton,Jonjo Shelvey,Pablo Hernández,Wayne Routledge,Jonathan de Guzmán,Wilfried Bony,Bradley Guzan,Nathan Baker,Ron Vlaar,Leandro Bacuna,Ryan Bertrand,Karim El Ahmadi,Ashley Westwood,Fabian Delph,Andreas Weimann,Gabriel Agbonlahor,Marc Albrighton
9583,Ben Foster,Steven Reid,Jonas Olsson,Craig Dawson,Billy Jones,Chris Brunt,Graham Dorrans,Morgan Amalfitano,Youssouf Mulumbu,Stéphane Sessegnon,Saido Berahino,Adrián,George McCartney,James Tomkins,Winston Reid,Guy Demel,Kevin Nolan,Matthew Jarvis,Stewart Downing,Mark Noble,Mohamed Diamé,Andy Carroll
9579,David de Gea,Patrice Evra,Phil Jones,Rio Ferdinand,Nemanja Vidic,Michael Carrick,Tom Cleverley,Antonio Valencia,Shinji Kagawa,Wayne Rooney,Danny Welbeck,John Ruddy,Steven Whittaker,Martin Olsson,Russell Martin,Michael Turner,Bradley Johnson,Robert Snodgrass,Jonny Howson,Leroy Fer,Nathan Redmond,Ricky van Wolfswinkel
9577,Joe Hart,Vincent Kompany,Pablo Zabaleta,Gaël Clichy,Martín Demichelis,Samir Nasri,Javi García,David Silva,Fernandinho,Sergio Agüero,Edin Dzeko,Ben Foster,Jonas Olsson,Liam Ridgewell,Craig Dawson,Billy Jones,Chris Brunt,Graham Dorrans,Morgan Amalfitano,Youssouf Mulumbu,Stéphane Sessegnon,Matej Vydra
9576,John Ruddy,Steven Whittaker,Martin Olsson,Russell Martin,Michael Turner,Bradley Johnson,Robert Snodgrass,Jonny Howson,Leroy Fer,Gary Hooper,Nathan Redmond,Simon Mignolet,Glen Johnson,Mamadou Sakho,Martin Skrtel,Jon Flanagan,Philippe Coutinho,Steven Gerrard,Lucas Leiva,Joe Allen,Raheem Sterling,Luis Suárez
9575,Steve Harper,Liam Rosenior,James Chester,Curtis Davies,Ahmed El Mohamady,David Meyler,Jake Livermore,George Boyd,Tom Huddlestone,Shane Long,Nikica Jelavic,Wojciech Szczesny,Bacary Sagna,Per Mertesacker,Laurent Koscielny,Nacho Monreal,Aaron Ramsey,Mikel Arteta,Lukas Podolski,Mesut Özil,Santi Cazorla,Olivier Giroud
9574,Tim Howard,Leighton Baines,John Stones,Sylvain Distin,Séamus Coleman,Ross Barkley,Kevin Mirallas,Steven Naismith,James McCarthy,Gareth Barry,Romelu Lukaku,David de Gea,Phil Jones,Jonny Evans,Chris Smalling,Alexander Büttner,Juan Mata,Michael Carrick,Nani,Darren Fletcher,Shinji Kagawa,Wayne Rooney
9568,Bradley Guzan,Nathan Baker,Ron Vlaar,Leandro Bacuna,Ryan Bertrand,Karim El Ahmadi,Ashley Westwood,Fabian Delph,Andreas Weimann,Gabriel Agbonlahor,Marc Albrighton,Artur Boruc,Nathaniel Clyne,Dejan Lovren,José Fonte,Luke Shaw,Morgan Schneiderlin,Steven Davis,James Ward-Prowse,Victor Wanyama,Adam Lallana,Rickie Lambert
9569,David Marshall,Fábio,Steven Caulker,Juan Cala,Kévin Théophile-Catherine,Gary Medel,Peter Whittingham,Kim Bo-Kyung,Jordon Mutch,Mats Dæhli,Fraizer Campbell,Asmir Begovic,Erik Pieters,Marc Wilson,Ryan Shawcross,Geoff Cameron,Glenn Whelan,Stephen Ireland,Peter Odemwingie,Marko Arnautovic,Steven Nzonzi,Peter Crouch
9570,Mark Schwarzer,Branislav Ivanovic,Gary Cahill,John Terry,César Azpilicueta,Ramires,Oscar,Willian,Mohamed Salah,Nemanja Matic,Samuel Eto'o,Vito Mannone,Wes Brown,John O'Shea,Santiago Vergini,Marcos Alonso,Lee Cattermole,Sebastian Larsson,Adam Johnson,Jack Colback,Fabio Borini,Connor Wickham
9572,Hugo Lloris,Danny Rose,Younes Kaboul,Kyle Naughton,Ezekiel Fryers,Aaron Lennon,Paulinho,Nacer Chadli,Christian Eriksen,Harry Kane,Emmanuel Adebayor,David Stockdale,John Arne Riise,John Heitinga,Fernando Amorebieta,Brede Hangeland,William Kvist,Steve Sidwell,Scott Parker,Alexander Kacaniklic,Ashkan Dejagah,Hugo Rodallega
9571,Tim Krul,Fabricio Coloccini,Paul Dummett,Mike Williamson,Vurnon Anita,Papiss Cissé,Dan Gosling,Luuk de Jong,Yoan Gouffran,Cheick Tioté,Shola Ameobi,Michel Vorm,Jordi Amat,Ashley Williams,Angel Rangel,Ben Davies,Leon Britton,Jonjo Shelvey,Pablo Hernández,Wayne Routledge,Jonathan de Guzmán,Wilfried Bony
9573,Adrián,George McCartney,James Tomkins,Winston Reid,Pablo Armero,Kevin Nolan,Mark Noble,Mohamed Diamé,Matthew Jarvis,Andy Carroll,Stewart Downing,Julian Speroni,Joel Ward,Adrian Mariappa,Scott Dann,Damien Delaney,Kagisho Dikgacoi,Yannick Bolasie,Mile Jedinak,Jason David Ian Puncheon,Joe Ledley,Cameron Jerome
9566,Tim Howard,Leighton Baines,John Stones,Sylvain Distin,Séamus Coleman,Aiden McGeady,Ross Barkley,Gerard Deulofeu,Kevin Mirallas,Gareth Barry,Romelu Lukaku,Julian Speroni,Joel Ward,Adrian Mariappa,Scott Dann,Damien Delaney,Yannick Bolasie,Mile Jedinak,Joe Ledley,Jason David Ian Puncheon,Marouane Chamakh,Cameron Jerome
9567,Joe Hart,Vincent Kompany,Pablo Zabaleta,Aleksandar Kolarov,Martín Demichelis,James Milner,Samir Nasri,Javi García,Fernandinho,Álvaro Negredo,Sergio Agüero,Vito Mannone,Wes Brown,John O'Shea,Santiago Vergini,Marcos Alonso,Lee Cattermole,Sebastian Larsson,Adam Johnson,Jack Colback,Fabio Borini,Connor Wickham
9565,Wojciech Szczesny,Bacary Sagna,Per Mertesacker,Thomas Vermaelen,Laurent Koscielny,Tomas Rosicky,Mikel Arteta,Lukas Podolski,Santi Cazorla,Kim Källström,Olivier Giroud,Adrián,James Tomkins,Winston Reid,Pablo Armero,Guy Demel,Mark Noble,Mohamed Diamé,Antonio Nocerino,Matthew Jarvis,Andy Carroll,Stewart Downing
9563,Simon Mignolet,Glen Johnson,Mamadou Sakho,Martin Skrtel,Jon Flanagan,Philippe Coutinho,Steven Gerrard,Jordan Henderson,Raheem Sterling,Luis Suárez,Daniel Sturridge,Joe Hart,Vincent Kompany,Pablo Zabaleta,Gaël Clichy,Martín Demichelis,Samir Nasri,Jesús Navas,Fernandinho,Yaya Touré,Edin Dzeko,David Silva
9564,Michel Vorm,Chico Flores,Ashley Williams,Angel Rangel,Ben Davies,Leon Britton,Jonjo Shelvey,Pablo Hernández,Nathan Dyer,Wayne Routledge,Wilfried Bony,Petr Cech,Branislav Ivanovic,Gary Cahill,John Terry,César Azpilicueta,Ramires,Willian,André Schürrle,Mohamed Salah,Nemanja Matic,Demba Ba
9557,Julian Speroni,Joel Ward,Adrian Mariappa,Scott Dann,Damien Delaney,Kagisho Dikgacoi,Yannick Bolasie,Mile Jedinak,Jason David Ian Puncheon,Joe Ledley,Cameron Jerome,Bradley Guzan,Nathan Baker,Ron Vlaar,Ciaran Clark,Karim El Ahmadi,Ashley Westwood,Fabian Delph,Ryan Bertrand,Matthew Lowton,Gabriel Agbonlahor,Grant Holt
9558,David Stockdale,John Heitinga,Fernando Amorebieta,Brede Hangeland,Sascha Riether,Steve Sidwell,Pajtim Kasami,Mahamadou Diarra,Kieran Richardson,Lewis Holtby,Hugo Rodallega,John Ruddy,Steven Whittaker,Martin Olsson,Russell Martin,Michael Turner,Bradley Johnson,Robert Snodgrass,Jonny Howson,Leroy Fer,Nathan Redmond,Ricky van Wolfswinkel
9559,Paulo Gazzaniga,Dejan Lovren,José Fonte,Calum Chambers,Luke Shaw,Morgan Schneiderlin,Steven Davis,Gastón Ramírez,Jack Cork,Adam Lallana,Rickie Lambert,David Marshall,Fábio,Steven Caulker,Juan Cala,Kévin Théophile-Catherine,Gary Medel,Peter Whittingham,Kim Bo-Kyung,Jordon Mutch,Mats Dæhli,Fraizer Campbell
9560,Asmir Begovic,Erik Pieters,Marc Wilson,Ryan Shawcross,Geoff Cameron,Glenn Whelan,Stephen Ireland,Peter Odemwingie,Marko Arnautovic,Steven Nzonzi,Peter Crouch,Tim Krul,Fabricio Coloccini,Mike Williamson,Steven Taylor,Paul Dummett,Vurnon Anita,Dan Gosling,Yoan Gouffran,Cheick Tioté,Papiss Cissé,Shola Ameobi
9561,Vito Mannone,Phil Bardsley,Wes Brown,John O'Shea,Marcos Alonso,Ki Sung-Yeung,Lee Cattermole,Adam Johnson,Jack Colback,Fabio Borini,Connor Wickham,Tim Howard,Leighton Baines,John Stones,Sylvain Distin,Séamus Coleman,Gerard Deulofeu,Steven Naismith,James McCarthy,Gareth Barry,Leon Osman,Romelu Lukaku
9562,Ben Foster,Steven Reid,Jonas Olsson,Liam Ridgewell,Gareth McAuley,Chris Brunt,Graham Dorrans,Morgan Amalfitano,Youssouf Mulumbu,Matej Vydra,Stéphane Sessegnon,Hugo Lloris,Danny Rose,Younes Kaboul,Vlad Chiriches,Kyle Naughton,Aaron Lennon,Paulinho,Nacer Chadli,Christian Eriksen,Harry Kane,Emmanuel Adebayor
9556,Hugo Lloris,Danny Rose,Younes Kaboul,Vlad Chiriches,Kyle Naughton,Aaron Lennon,Paulinho,Nacer Chadli,Christian Eriksen,Harry Kane,Emmanuel Adebayor,Vito Mannone,Wes Brown,Carlos Cuellar,Santiago Vergini,Phil Bardsley,Ki Sung-Yeung,Liam Bridcutt,Lee Cattermole,Marcos Alonso,Adam Johnson,Fabio Borini
9554,Tim Howard,Leighton Baines,John Stones,Sylvain Distin,Séamus Coleman,Kevin Mirallas,James McCarthy,Romelu Lukaku,Gareth Barry,Leon Osman,Steven Naismith,Wojciech Szczesny,Bacary Sagna,Per Mertesacker,Thomas Vermaelen,Nacho Monreal,Tomas Rosicky,Mikel Arteta,Lukas Podolski,Santi Cazorla,Mathieu Flamini,Olivier Giroud
9555,Adrián,James Tomkins,Winston Reid,Pablo Armero,Guy Demel,Kevin Nolan,Stewart Downing,Matthew Taylor,Mark Noble,Mohamed Diamé,Andy Carroll,Simon Mignolet,Glen Johnson,Mamadou Sakho,Martin Skrtel,Jon Flanagan,Philippe Coutinho,Steven Gerrard,Jordan Henderson,Luis Suárez,Daniel Sturridge,Raheem Sterling
9551,Joe Hart,Vincent Kompany,Pablo Zabaleta,Aleksandar Kolarov,Martín Demichelis,Samir Nasri,Jesús Navas,David Silva,Fernandinho,Yaya Touré,Edin Dzeko,Paulo Gazzaniga,Dejan Lovren,José Fonte,Calum Chambers,Luke Shaw,Morgan Schneiderlin,Steven Davis,Jay Rodríguez,Jack Cork,Adam Lallana,Rickie Lambert
9547,Bradley Guzan,Nathan Baker,Joe Bennett,Ron Vlaar,Matthew Lowton,Leandro Bacuna,Ashley Westwood,Ryan Bertrand,Andreas Weimann,Marc Albrighton,Grant Holt,David Stockdale,John Heitinga,Fernando Amorebieta,Brede Hangeland,Kieran Richardson,Steve Sidwell,Pajtim Kasami,Mahamadou Diarra,Lewis Holtby,Sascha Riether,Cauley Woodrow
9548,David Marshall,Andrew Taylor,Steven Caulker,Ben Turner,Kévin Théophile-Catherine,Gary Medel,Jordon Mutch,Mats Dæhli,Wilfried Zaha,Kenwyne Jones,Fraizer Campbell,Julian Speroni,Joel Ward,Adrian Mariappa,Scott Dann,Damien Delaney,Kagisho Dikgacoi,Yannick Bolasie,Mile Jedinak,Jason David Ian Puncheon,Joe Ledley,Cameron Jerome
9550,Steve Harper,Liam Rosenior,Maynor Figueroa,James Chester,Curtis Davies,David Meyler,Jake Livermore,George Boyd,Ahmed El Mohamady,Shane Long,Nikica Jelavic,Michel Vorm,Chico Flores,Ashley Williams,Angel Rangel,Ben Davies,Leon Britton,Jonjo Shelvey,Michu,Wayne Routledge,Jonathan de Guzmán,Wilfried Bony
9552,Robert Elliot,Fabricio Coloccini,Davide Santon,Mike Williamson,Massadio Haïdara,Vurnon Anita,Dan Gosling,Luuk de Jong,Yoan Gouffran,Cheick Tioté,Papiss Cissé,Anders Lindegaard,Patrice Evra,Phil Jones,Chris Smalling,Antonio Valencia,Juan Mata,Ashley Young,Darren Fletcher,Shinji Kagawa,Marouane Fellaini,Chicharito
9553,John Ruddy,Martin Olsson,Russell Martin,Sebastien Bassong,Joseph Yobo,Robert Snodgrass,Jonny Howson,Wes Hoolahan,Alexander Tettey,Gary Hooper,Johan Elmander,Ben Foster,Steven Reid,Jonas Olsson,Liam Ridgewell,Gareth McAuley,James Morrison,Graham Dorrans,Morgan Amalfitano,Youssouf Mulumbu,Matej Vydra,Stéphane Sessegnon
9549,Petr Cech,Branislav Ivanovic,Gary Cahill,John Terry,César Azpilicueta,Frank Lampard,Willian,André Schürrle,Mohamed Salah,Nemanja Matic,Fernando Torres,Asmir Begovic,Erik Pieters,Marc Wilson,Ryan Shawcross,Geoff Cameron,Glenn Whelan,Wilson Palacios,Peter Odemwingie,Marko Arnautovic,Steven Nzonzi,Peter Crouch
9546,Vito Mannone,Wes Brown,John O'Shea,Santiago Vergini,Phil Bardsley,Liam Bridcutt,Lee Cattermole,Marcos Alonso,Ki Sung-Yeung,Connor Wickham,Fabio Borini,Adrián,George McCartney,James Tomkins,Winston Reid,Guy Demel,Kevin Nolan,Stewart Downing,Matthew Taylor,Mark Noble,Mohamed Diamé,Andy Carroll
9544,David Stockdale,John Arne Riise,John Heitinga,Brede Hangeland,Sascha Riether,William Kvist,Steve Sidwell,Pajtim Kasami,Kieran Richardson,Lewis Holtby,Moussa Dembele,Tim Howard,Leighton Baines,John Stones,Sylvain Distin,Séamus Coleman,Ross Barkley,Gerard Deulofeu,James McCarthy,Gareth Barry,Leon Osman,Romelu Lukaku
9545,Simon Mignolet,Glen Johnson,Daniel Agger,Martin Skrtel,Jon Flanagan,Philippe Coutinho,Steven Gerrard,Jordan Henderson,Luis Suárez,Daniel Sturridge,Raheem Sterling,Hugo Lloris,Danny Rose,Younes Kaboul,Jan Vertonghen,Kyle Naughton,Nabil Bentaleb,Aaron Lennon,Nacer Chadli,Gylfi Sigurdsson,Christian Eriksen,Roberto Soldado
9539,David de Gea,Rafael,Phil Jones,Nemanja Vidic,Alexander Büttner,Juan Mata,Ashley Young,Darren Fletcher,Shinji Kagawa,Marouane Fellaini,Wayne Rooney,Bradley Guzan,Ron Vlaar,Ciaran Clark,Leandro Bacuna,Ryan Bertrand,Andreas Weimann,Gabriel Agbonlahor,Marc Albrighton,Ashley Westwood,Fabian Delph,Christian Benteke
9538,Julian Speroni,Joel Ward,Adrian Mariappa,Scott Dann,Damien Delaney,Kagisho Dikgacoi,Yannick Bolasie,Mile Jedinak,Jason David Ian Puncheon,Joe Ledley,Cameron Jerome,Petr Cech,Branislav Ivanovic,Gary Cahill,John Terry,César Azpilicueta,David Luiz,Frank Lampard,Nemanja Matic,Fernando Torres,Eden Hazard,André Schürrle
9540,Artur Boruc,Dejan Lovren,José Fonte,Calum Chambers,Luke Shaw,James Ward-Prowse,Steven Davis,Jay Rodríguez,Jack Cork,Adam Lallana,Rickie Lambert,Robert Elliot,Fabricio Coloccini,Mike Williamson,Mapou Yanga-Mbiwa,Massadio Haïdara,Moussa Sissoko,Vurnon Anita,Hatem Ben Arfa,Yoan Gouffran,Cheick Tioté,Papiss Cissé
9541,Asmir Begovic,Erik Pieters,Marc Wilson,Ryan Shawcross,Geoff Cameron,Glenn Whelan,Stephen Ireland,Peter Odemwingie,Marko Arnautovic,Steven Nzonzi,Peter Crouch,Steve Harper,Alex Bruce,James Chester,Curtis Davies,Liam Rosenior,David Meyler,Jake Livermore,Tom Huddlestone,Ahmed El Mohamady,Shane Long,Nikica Jelavic
