playerID,Appearance
4603,0
14480,0
4343,13
2840,124
4147,0
4081,207
9199,52
2845,241
10544,0
4852,139
4040,63
2622,322
2916,175
10514,0
10333,0
4328,275
4183,197
4499,178
4482,4
3564,307
4218,83
3913,1
4752,0
4410,0
4441,0
4774,0
4413,199
4543,6
4093,179
2283,6
3897,69
2862,42
4839,12
4551,0
4176,54
4731,0
4781,23
3663,1
3446,105
4035,0
1135,364
2905,204
4550,106
4483,0
4861,0
4665,0
5688,5
4823,184
2704,284
9896,0
4800,14
4526,32
3239,155
4859,80
3901,26
4496,335
4213,99
9762,12
4721,96
3030,420
3561,79
3513,166
7485,0
4291,84
3565,86
9382,0
4520,0
2517,303
4115,232
2361,3
1308,652
3312,51
3681,177
8732,0
4162,2
4562,13
2537,256
1869,293
4474,183
4171,84
2844,136
3672,61
2098,276
4847,58
4492,280
4205,133
3247,229
8318,1
2886,262
4511,7
9980,6
4552,13
4761,0
4283,0
4753,0
4769,1
4763,119
4838,115
3863,111
9985,2
4601,128
4493,19
3908,27
4788,101
9030,10
4158,160
9032,3
4729,0
3364,30
3116,13
2152,149
1211,308
2624,48
3744,269
3567,39
4261,0
8707,114
4634,87
4559,0
4537,13
4341,175
4828,1
2620,394
3894,67
4636,168
4556,3
4254,23
4843,180
3563,124
2058,288
1634,481
4430,94
4259,3
2949,271
3957,123
2651,443
5559,1
4825,21
4844,124
4105,54
4039,103
4620,165
4172,138
2936,60
4161,158
4651,57
4840,27
4518,1
4495,93
4346,117
4797,58
3562,214
3448,242
2413,325
4102,0
4604,222
4136,166
4313,38
3713,183
1494,385
3600,337
4746,0
3010,278
3520,73
3680,211
2836,9
4858,0
3549,105
2889,300
4739,8
4399,0
4435,0
13382,0
4668,0
4911,126
4737,18
4787,0
2847,260
4431,0
4602,0
1629,468
3933,0
3422,5
2817,1
3807,241
2531,124
4406,0
4100,213
2997,172
4285,0
2971,53
3515,4
4389,0
4288,224
4330,391
4657,71
9198,12
4768,0
4546,56
1526,496
4516,43
4098,0
1911,138
3566,31
3799,204
8712,2
4680,69
4802,78
3121,218
4777,127
2878,165
3982,239
4304,23
3887,39
2125,469
10335,0
2609,99
4422,9
7491,0
7865,0
3746,142
3646,25
4790,0
2122,408
4683,0
3917,0
1004,392
3601,118
4340,146
10256,0
2341,175
4151,130
8317,13
4638,1
4419,0
3921,6
4320,0
4253,0
4488,51
2214,52
3583,121
7628,1
3679,41
4845,250
2890,168
4120,38
1772,288
4751,35
4535,0
2934,278
3309,331
3665,80
5557,0
4429,1
4688,0
3604,260
4810,123
1111,504
4167,23
4804,264
4850,0
10395,0
3524,214
4862,0
2611,178
4129,46
8894,0
10733,0
3232,0
2932,390
2521,30
4295,0
10479,4
3958,71
4305,23
1420,450
3551,17
4863,10
4335,18
7482,19
3009,136
9296,0
3798,0
9650,22
4624,1
3868,5
3800,16
10529,0
4764,2
4771,145
4600,43
4789,2
2390,172
1575,504
4740,51
4830,32
3046,180
2942,94
335,632
4481,255
851,450
4478,11
4867,0
4547,0
9984,0
3390,188
4554,89
4076,23
4260,130
4300,0
4004,84
4117,24
4153,6
4619,27
4736,51
3683,154
3558,154
4545,38
9249,0
4614,12
3394,238
709,135
4856,13
4644,0
3143,340
4713,118
4503,245
4743,4
4868,0
3867,129
4723,3
3555,0
2569,183
3097,20
4542,4
3327,36
3719,195
1881,265
32306,0
2917,2
4363,80
4667,38
4610,28
4357,112
4812,34
4776,0
13551,0
2516,399
4355,104
2991,242
2074,9
1230,455
13550,0
3099,5
2053,322
3506,151
5558,0
4527,119
3911,1
4137,48
3685,0
4760,0
2928,245
4621,1
10413,0
3360,274
4717,198
1342,436
4756,0
3222,376
4793,0
4631,0
4786,28
10634,1
4541,75
4000,205
4534,53
3427,89
4766,90
4296,114
4248,93
2530,211
4397,24
4506,7
4317,2
4732,20
3102,249
4044,0
4331,37
2796,195
4835,52
4512,0
4762,6
4836,23
3462,161
4606,178
4806,30
7749,7
3508,197
3408,47
4538,38
10191,3
3594,17
4101,2
4908,3
4497,0
4515,39
4302,38
4333,219
3483,29
3644,154
4508,0
4190,0
4656,187
2579,75
4734,28
7481,0
4738,0
4186,1
4141,165
2002,352
3653,265
4701,82
3743,57
4030,255
4724,18
8709,8
4182,1
4109,0
4618,261
4655,14
4627,120
4842,177
800,609
4436,1
4358,4
2613,282
5561,4
6047,83
10453,0
4628,0
2270,416
2574,287
2761,1
4034,1
4154,19
4337,178
3204,65
3244,196
4686,0
4664,351
5179,146
10272,0
4661,0
4813,162
4487,231
4865,1
4418,0
3137,247
4289,1
4848,9
4799,9
4290,278
4720,17
4509,62
4432,0
3454,22
13987,0
4693,0
4690,34
4648,3
2834,82
4860,0
3251,168
4502,6
4726,53
4349,125
4245,104
4342,38
4741,0
4287,278
3861,251
4831,4
4710,8
4629,16
4706,9
3880,2
4437,203
4216,0
3979,272
1756,193
4104,15
7489,0
8636,32
9051,0
4785,52
7896,0
4792,1
4857,5
9649,20
2738,97
4250,0
4733,34
4246,156
4784,1
3714,103
4659,52
4179,245
2100,600
4033,5
4507,151
6077,3
4036,17
4832,0
4826,7
5178,207
4685,0
1620,38
4727,2
4530,0
2529,311
3983,220
4755,20
4854,0
3751,164
4822,57
4561,38
4772,148
3333,78
2011,118
4645,31
3650,99
2755,281
4676,0
4472,187
4510,116
3447,147
1367,18
3546,220
4532,34
3956,176
4803,123
4805,68
4639,0
4553,0
3014,414
5632,10
2040,401
4735,17
9348,0
3821,194
2647,109
4765,14
4439,3
1717,445
10865,0
4407,0
3919,72
3731,0
4204,129
7487,0
4719,38
7479,0
4715,0
5177,0
7490,26
4501,131
4855,0
1887,352
4819,13
4504,60
4252,229
3619,0
4714,184
4654,73
2293,1
4319,54
4256,1
1518,367
4754,15
4757,0
8708,0
4841,45
1495,231
9895,7
2911,297
5181,0
4521,26
4525,183
1768,263
4640,225
3388,214
4821,225
4356,75
4782,0
10292,0
4480,60
4671,14
4681,2
4540,6
4837,22
3370,6
7791,0
4794,2
4084,204
3225,58
3664,109
10074,28
2532,51
4103,159
4616,94
3548,262
4405,169
4853,15
4150,5
3811,264
