playerID,Appearance
13286,89
21821,0
4979,172
10905,110
13549,43
14674,0
4852,139
11357,14
21797,0
4328,275
4183,197
6609,39
10439,34
71432,54
10424,33
5248,9
4499,178
3564,307
4916,200
20053,0
5467,30
14732,175
55603,0
22698,36
20559,150
15994,52
9167,194
54312,125
4093,179
112097,0
20723,43
12306,98
19731,26
48689,0
26151,78
51593,8
37587,26
5061,88
10476,60
32162,58
24708,1
9595,209
25281,9
5748,39
12186,131
11373,86
8050,94
31883,1
23750,0
4859,80
5110,134
11293,84
15114,0
15340,13
5595,215
3314,71
21518,0
26975,0
4496,335
12937,70
3030,420
11260,29
4749,0
32435,54
9169,70
3513,166
19864,0
19871,2
4291,84
14623,8
51695,0
2517,303
4115,232
13590,0
8246,200
52960,0
3312,51
3581,90
49501,3
7450,77
14568,0
33166,0
19589,135
4474,183
9117,67
14758,6
16671,0
4351,111
20517,75
14441,6
4847,58
4492,280
10761,2
21614,29
12703,60
50975,0
5907,73
23591,39
21422,0
5067,180
2886,262
10451,46
4511,7
21881,0
50245,126
107846,0
14608,16
64271,0
14434,0
4763,119
16204,91
9929,0
12584,70
23951,0
8868,109
23812,0
4158,160
66318,10
5810,29
14742,27
19894,0
23837,0
14636,1
31442,45
9457,78
23396,100
25191,1
64464,0
8185,44
112458,0
10596,40
8707,114
14444,0
4634,87
3505,5
25435,1
10466,36
2620,394
112203,22
32279,0
3894,67
14482,0
9576,170
74562,0
19868,0
74591,0
50501,18
15989,7
3175,248
2250,146
13814,0
53269,0
13344,79
19951,0
6712,68
5771,41
7163,49
11347,158
4620,165
65849,0
13491,142
20858,5
13248,53
69747,0
4495,93
64522,0
8438,28
64140,17
51609,0
3562,214
2593,2
33335,0
23809,0
4604,222
4136,166
14559,0
3600,337
21653,45
3622,56
53182,1
2889,300
49256,0
7336,71
94666,0
15211,1
69286,5
10539,3
14565,0
23989,4
22870,14
8148,72
11362,74
3807,241
25892,6
9251,52
4100,213
13389,143
13130,34
4198,243
12198,0
4288,224
8192,74
4330,391
14676,0
51813,2
3799,204
67927,0
77990,0
14706,43
32936,15
75226,0
5548,16
54032,0
69176,3
15199,37
4112,252
5758,139
24252,57
19758,125
31885,0
49884,104
50996,0
24231,0
52153,67
4229,115
13823,195
16347,0
24626,117
24637,1
24811,4
3670,104
23810,0
6451,127
3601,118
4340,146
8163,186
14829,3
74787,0
14255,0
12707,196
31439,0
13869,5
4394,67
11033,73
49259,33
20946,0
33185,24
16803,40
107863,0
12199,17
3156,352
21584,61
3309,331
11247,129
32289,15
66670,54
19771,2
31663,0
23703,0
6784,63
14713,0
23976,1
5672,199
4804,264
22002,0
13867,22
78267,0
51582,1
51544,0
8444,61
52959,0
14805,111
3881,0
66284,39
25246,119
3877,60
3170,134
13561,49
25309,16
24704,2
8052,173
5906,115
3958,71
3320,11
5371,116
10491,38
19680,173
50234,72
66104,71
24649,0
33072,0
21887,76
24635,19
26714,0
23841,8
4771,145
4600,43
20187,6
50857,7
51754,31
6889,19
3046,180
15259,61
20081,0
8321,0
24221,39
4481,255
10968,85
50989,0
10651,99
66362,0
14795,0
64037,0
25429,0
19909,0
24399,0
1870,31
7946,182
4260,130
23911,13
22542,169
21731,18
25291,0
13985,8
7548,136
6210,136
50512,57
15549,25
5101,169
15269,31
51437,0
32728,0
83496,1
49761,48
15186,0
14808,0
23978,0
20101,3
14665,0
33135,84
3143,340
25447,0
10000,32
20810,69
66517,0
2933,116
4582,4
51917,0
5064,48
3058,0
8586,147
2569,183
51559,0
20005,0
14283,2
6194,41
52951,20
11575,88
10564,122
14637,2
24341,0
9377,31
23702,72
104260,1
112551,0
5272,197
10957,67
13554,178
8245,184
4760,0
66538,3
5079,59
3360,274
4717,198
12212,48
33056,0
3222,376
15480,50
4786,28
14571,89
52931,2
24807,0
30527,0
98303,0
111987,4
69289,0
24723,0
75372,0
4909,8
5051,95
11259,157
14428,1
20607,117
5154,12
23743,0
19880,0
14696,0
4331,37
23815,49
20277,100
5682,138
10604,10
13515,63
50165,20
11267,24
3960,297
13492,222
108973,0
19600,29
5156,37
20958,32
4333,219
20178,24
12316,76
14723,4
3644,154
10449,50
67899,1
16793,3
13522,67
3926,204
15333,0
15134,0
13089,79
14693,0
8982,72
26220,51
5368,80
12359,46
13274,105
66564,0
5861,270
12520,126
35733,0
66494,54
23575,11
6899,158
23832,0
4618,261
4842,177
23704,61
24702,0
3049,13
13872,174
11044,112
30528,0
9257,156
23696,0
31441,0
6528,13
20503,28
66222,0
16607,42
13866,14
5583,74
4985,114
23784,1
23830,0
79245,0
5066,144
66516,0
4337,178
3244,196
49495,28
5790,50
4664,351
19851,55
5179,146
8006,0
3837,48
20055,0
23687,0
23817,0
74811,0
13278,96
52201,0
12444,71
21611,0
4813,162
8578,8
4487,231
23759,0
5762,145
4509,62
51223,0
63633,77
10422,0
88771,0
8456,146
14574,0
9566,207
8983,263
10428,94
20048,15
71441,0
6519,263
4918,123
16640,31
8171,156
20097,14
23952,0
15136,0
11272,180
2912,5
4245,104
11284,105
51556,0
4287,278
20874,40
11363,33
3861,251
5375,130
14903,14
16256,112
9960,80
64460,0
4224,319
8107,75
53270,0
52613,1
3979,272
14585,0
3844,39
14587,0
20961,0
51423,115
2340,63
19865,0
24797,149
14824,132
21958,0
3909,231
68593,3
23835,0
54889,74
27090,0
66378,87
5377,46
46268,0
5859,174
23822,0
2100,600
32923,80
12322,40
8900,135
24334,73
5879,116
5102,78
108751,40
5239,86
5178,207
15293,1
4955,52
4727,2
19619,96
64281,0
8966,170
3983,220
14580,119
19603,99
75991,4
19911,0
9662,108
4772,148
14715,0
3869,102
20196,25
15019,13
45351,58
14577,0
31936,1
20479,175
25329,63
14450,25
16642,72
14451,71
76258,2
19922,0
3014,414
14647,0
32673,0
8293,3
3924,70
51416,7
9491,35
49367,0
14671,0
15154,28
21532,32
12536,34
64069,0
5514,176
10543,8
66557,0
23955,0
23650,0
19873,0
11224,9
53610,0
7490,26
51510,3
14652,0
10465,107
9266,37
114590,0
6058,136
23994,6
4252,229
49489,0
4714,184
4654,73
49293,11
16467,0
5093,44
43856,2
4936,59
10440,0
13485,4
49494,0
4972,137
21998,81
