playerID,Appearance
10483,18
9943,32
4343,13
13286,89
4081,207
9199,52
4979,172
13549,43
2845,241
4852,139
4968,49
4040,63
2622,322
4328,275
10439,34
4499,178
4482,4
3564,307
4916,200
14732,175
13284,2
13984,0
4413,199
9167,194
3732,2
4849,52
12306,98
13124,10
5602,0
4176,54
5490,44
5594,89
10476,60
10830,0
10467,6
9931,0
2905,204
4550,106
9595,209
9950,29
7175,1
4823,184
8050,94
2704,284
4859,80
9468,111
5595,215
4496,335
13279,15
9762,12
4721,96
3030,420
3561,79
7485,0
4152,70
4291,84
3565,86
2517,303
10545,0
4115,232
13590,0
10520,51
1308,652
3312,51
3681,177
2537,256
3765,105
9932,0
4474,183
13490,16
13120,0
3672,61
4847,58
4492,280
4205,133
6215,9
2886,262
10451,46
10426,0
4552,13
4761,0
7934,11
13132,0
4283,0
4888,90
8978,0
4769,1
3348,26
4898,53
4763,119
4838,115
3863,111
13560,10
4601,128
9030,10
4158,160
9032,3
3364,30
5668,66
2152,149
4674,15
13873,0
3744,269
11952,0
3567,39
9982,5
11965,0
4634,87
10546,0
10466,36
4341,175
10484,31
2620,394
4636,168
4254,23
5001,115
13225,36
4843,180
9869,1
10139,0
1634,481
4430,94
13814,0
3160,183
2949,271
3957,123
2651,443
11347,158
5559,1
4844,124
4105,54
4039,103
4620,165
4172,138
2936,60
4161,158
13491,142
13510,1
4346,117
4797,58
3562,214
11146,1
12365,38
13507,0
3448,242
2413,325
4604,222
4313,38
3713,183
1632,378
3600,337
4746,0
3010,278
3680,211
13388,1
8045,180
3549,105
2889,300
13948,0
4911,126
2847,260
8897,269
13339,0
1629,468
16586,0
6615,13
13716,45
10539,3
3242,129
3807,241
2531,124
9251,52
12854,60
13389,143
13130,34
4198,243
4288,224
4330,391
4885,22
3666,47
15372,0
4546,56
9947,165
1526,496
4098,0
1911,138
3799,204
4123,243
4802,78
11002,24
7120,33
4777,127
3972,31
4941,95
4112,252
10506,2
3925,154
2125,469
13957,18
13874,0
10380,1
7865,0
13907,0
3746,142
13823,195
5211,3
10455,21
3253,21
13340,1
3670,104
4340,146
2341,175
7883,0
4151,130
13799,13
13869,5
9933,0
2214,52
8046,12
13875,13
2612,132
3679,41
4845,250
4535,0
10363,0
3309,331
2417,350
10477,36
13553,0
7215,20
3182,31
3604,260
4810,123
5672,199
4804,264
5344,64
13867,22
2611,178
4129,46
3850,189
9948,0
3170,134
2932,390
13561,49
8044,136
4295,0
10479,4
4335,18
5371,116
13665,0
10423,46
9650,22
9163,20
10528,11
3868,5
12946,4
3800,16
5937,11
4771,145
4600,43
4740,51
4830,32
3046,180
2942,94
7568,28
10951,0
4481,255
851,450
10469,0
15112,0
4478,11
10651,99
6900,64
11961,11
4547,0
10519,1
3390,188
13562,0
4554,89
8055,24
12815,25
10452,0
10445,0
4260,130
10433,2
13794,1
8650,4
13985,8
4004,84
12582,144
3558,154
4545,38
3183,19
4614,12
3394,238
709,135
3143,340
13777,5
4503,245
4582,4
3712,408
11021,0
2569,183
10534,0
10432,2
10475,132
10501,2
3719,195
1881,265
9936,0
5713,114
10564,122
13191,0
10512,6
4357,112
4812,34
13551,0
2516,399
13870,0
4355,104
13550,0
2053,322
3506,151
4527,119
6390,24
10957,67
13554,178
5588,26
8245,184
5691,5
2928,245
4621,1
5349,2
3360,274
6292,10
4717,198
4756,0
3222,376
3669,42
10480,145
4541,75
4000,205
4766,90
4296,114
4248,93
2530,211
4506,7
4317,2
13556,1
3102,249
4353,101
4331,37
10603,0
10450,0
13192,0
4835,52
3981,131
13125,1
3462,161
4606,178
6425,68
13792,0
7153,0
13718,12
13824,27
3508,197
10191,3
4101,2
10427,0
3960,297
13492,222
3817,1
4163,7
3644,154
13285,55
10449,50
13509,0
8057,7
13793,35
4656,187
3926,204
10517,17
5365,22
12891,17
14018,0
4141,165
2002,352
3653,265
1515,347
4701,82
4030,255
5861,270
4724,18
6671,15
11004,1
4618,261
4627,120
4842,177
13872,174
2613,282
9257,156
5561,4
10952,3
13391,0
13964,0
6047,83
13194,0
3830,105
16607,42
13866,14
2270,416
6387,22
2574,287
4154,19
4337,178
4664,351
5179,146
3206,344
13558,13
4813,162
3137,247
4799,9
4290,278
13129,4
7198,37
4470,3
10422,0
8460,0
13987,0
13506,0
8983,263
4690,34
10428,94
4648,3
6519,263
5334,59
2834,82
13552,1
3251,168
4502,6
5078,32
11272,180
4349,125
4245,104
4342,38
13127,0
13508,0
4287,278
3861,251
5137,1
13840,0
4831,4
4706,9
5850,42
6393,41
3880,2
4224,319
4437,203
4573,141
4395,158
8636,32
10521,0
10831,0
3779,46
10473,33
9649,20
4246,156
13280,2
4179,245
2100,600
8900,135
4507,151
5879,116
13778,0
5239,86
5178,207
10518,66
8968,11
7219,90
8966,170
13387,55
11008,0
2529,311
3983,220
3751,164
4822,57
9662,108
4772,148
11147,3
3333,78
2011,118
10461,26
6903,8
2755,281
4676,0
4472,187
4510,116
3546,220
13282,0
3956,176
4803,123
13390,65
3014,414
2040,401
13795,2
19926,0
3478,95
13821,93
2647,109
8054,16
2550,214
1717,445
3919,72
13871,91
4204,129
10832,10
5514,176
10543,8
13494,114
4719,38
13717,0
2867,197
13493,0
5177,0
7490,26
10465,107
4501,131
1887,352
10420,29
6058,136
12215,2
4504,60
10535,8
4252,229
4714,184
2293,1
10536,0
13283,4
13798,10
8977,0
4319,54
10953,17
13876,0
10440,0
13962,0
5586,48
4972,137
10502,68
13825,0
9895,7
10487,220
5181,0
4525,183
4640,225
3388,214
4821,225
15190,0
10527,16
10814,0
4540,6
8356,3
4433,48
13822,77
9934,0
8049,67
4084,204
4103,159
4616,94
3548,262
11013,3
2216,34
9949,0
4405,169
8058,3
13565,218
3811,264
4818,62
4209,166
13123,0
4572,79
2925,203
1982,265
13564,0
3934,165
10488,26
13511,244
8710,6
14624,41
4696,51
10510,1
13796,15
3851,237
3389,167
10472,76
13555,7
4286,239
16616,0
6030,167
4536,0
2064,491
3507,202
3052,170
9031,1
10580,2
2681,297
4347,13
2896,123
3311,267
6251,5
4796,128
10004,47
8945,59
13648,0
4973,154
4193,110
4718,21
4477,129
8980,219
2508,284
4615,200
1218,514
5271,18
10503,1
13915,0
2412,131
4185,166
5267,129
4608,218
3158,316
13121,0
4135,270
10507,1
10516,0
2007,200
4421,318
4145,309
13193,11
2892,119
4549,295
3404,242
3613,219
3512,159
16608,0
10443,76
4846,52
4999,245
2837,190
10444,48
2664,93
4679,0
10447,0
3766,144
4348,3
4779,55
4612,125
4316,332
10482,1
4426,11
8059,0
4505,207
10508,0
3154,218
4925,15
13126,0
2338,144
13195,14
3543,132
12802,0
10498,134
15322,0
4815,152
2323,194
10583,0
1353,492
4560,101
5585,13
9826,0
4798,0
4652,27
3169,222
10933,8
7744,12
10509,0
3517,280
9134,6
13281,17
13131,4
4722,17
9246,49
3420,212
4148,230
3724,264
10394,55
4401,29
3905,128
13559,28
10932,0
2217,158
8174,96
16582,0
3285,325
3362,213
5140,210
4747,19
4811,25
8979,285
4809,4
13128,25
9793,42
4666,232
11590,0
11323,4
4398,102
4851,106
9970,0
2839,380
3955,343
13815,95
2047,233
4816,154
2151,16
4617,320
8970,30
10359,0
10336,37
4447,0
13563,1
3452,286
15415,0
4489,286
2299,276
4557,41
4396,120
2678,0
7114,217
4767,12
4024,134
4748,267
13122,0
3547,182
8454,181
13813,32
7488,128
4130,48
4989,45
878,111
4673,160
10522,109
4605,154
3062,404
3654,302
4539,291
3338,43
4716,0
5175,203
8043,0
10468,0
