playerID,Appearance
4603,0
4343,13
2840,124
4147,0
4081,207
3952,0
4181,0
2845,241
4359,0
10544,0
4040,63
2622,322
2916,175
4328,275
4183,197
4499,178
3878,9
4482,4
3564,307
4218,83
3913,1
4410,0
2871,111
4441,0
4413,199
4543,6
2283,6
4551,0
4176,54
3416,0
3663,1
3184,0
3446,105
4247,23
4035,0
4473,0
2905,204
4550,106
4483,0
4665,0
3944,0
10043,0
3550,105
2704,284
4526,32
3239,155
3901,26
4496,335
4213,99
3030,420
2129,153
3561,79
4376,0
4711,2
3513,166
4152,70
4291,84
3565,86
4520,0
2517,303
4115,232
2361,3
3739,36
1308,652
4427,0
3312,51
2303,269
3681,177
4048,67
4162,2
4562,13
2537,256
4474,183
4171,84
2645,147
3013,194
2844,136
3672,61
2098,276
4492,280
2009,184
4205,133
3247,229
2886,262
4404,1
4511,7
3871,0
4552,13
4594,0
4318,0
4283,0
4032,0
3863,111
4601,128
4227,15
3726,0
1658,62
4493,19
3908,27
2669,221
9030,10
4158,160
1890,292
1926,0
1458,315
3116,13
2152,149
4155,0
3859,4
4380,1
4390,0
3567,39
4261,0
8707,114
4634,87
4559,0
4537,13
3505,5
4222,0
4382,18
4341,175
2620,394
1732,102
4636,168
4556,3
4698,1
4254,23
3563,124
2058,288
915,508
1634,481
3175,248
4259,3
2949,271
3957,123
2651,443
2799,21
4105,54
4039,103
4620,165
2339,14
4172,138
4161,158
4651,57
4518,1
4495,93
3486,0
4346,117
3562,214
4388,0
3448,242
2413,325
4102,0
4604,222
4136,166
4313,38
3713,183
1494,385
3600,337
3010,278
3520,73
3680,211
2836,9
4108,0
3549,105
2889,300
4399,0
4435,0
4668,0
4911,126
2847,260
4431,0
4602,0
1629,468
4445,15
1676,161
3358,9
3933,0
4591,0
4124,0
3422,5
4579,3
2817,1
2531,124
4406,0
2523,112
4100,213
1775,303
4285,0
2971,53
3515,4
4389,0
4330,391
4657,71
3659,104
4622,4
4041,0
4546,56
1526,496
4516,43
4098,0
1391,358
3566,31
3799,204
4123,243
4680,69
3121,218
3053,96
2823,53
3366,121
4377,23
3982,239
4304,23
4446,0
4613,0
2125,469
2861,53
2609,99
4422,9
3873,0
4312,4
3746,142
3729,17
4378,3
2122,408
4683,0
1004,392
3601,118
4340,146
1184,431
1740,225
4151,130
3317,4
3651,2
4638,1
10879,0
4394,67
4374,0
4320,0
4253,0
4488,51
3332,0
2214,52
4475,0
4517,13
4519,9
3020,2
4699,12
2890,168
4120,38
1772,288
4535,0
2934,278
3309,331
3665,80
4429,1
4688,0
4383,33
3182,31
3604,260
1111,504
4167,23
3524,214
4129,46
1943,341
10733,0
3504,0
4607,0
3232,0
3754,80
2932,390
2521,30
4295,0
4352,0
3958,71
4305,23
1420,450
3551,17
4335,18
4700,1
3798,0
4635,0
2054,321
4624,1
3868,5
3800,16
10529,0
4440,0
4600,43
2390,172
1575,504
4255,46
4379,0
3046,180
2942,94
335,632
4481,255
851,450
4478,11
4547,0
3858,0
4468,14
3390,188
4554,89
4415,21
4596,0
4570,24
4260,130
2758,266
4300,0
4299,5
4117,24
4153,6
3400,0
4619,27
3200,43
3510,25
3131,103
3683,154
3558,154
4545,38
4249,0
4694,1
4122,1
4614,12
3394,238
709,135
4373,2
4644,0
3143,340
1045,237
4500,0
4582,4
3867,129
4533,0
3555,0
4574,0
3097,20
4542,4
4658,0
3327,36
3719,195
4387,0
1881,265
1426,209
4371,72
4058,0
1840,117
3823,161
4491,27
4363,80
4667,38
4610,28
4357,112
13551,0
4630,0
2516,399
4355,104
2991,242
1230,455
2830,36
13550,0
4593,24
3931,1
3099,5
2053,322
3506,151
5558,0
4527,119
3911,1
4284,0
3685,0
2928,245
4621,1
3360,274
1342,436
4364,35
3222,376
4631,0
4541,75
4197,34
4000,205
4534,53
3427,89
4296,114
2127,280
4248,93
2530,211
4397,24
4506,7
4174,0
4317,2
3102,249
4044,0
4331,37
1947,45
3981,131
4512,0
3587,112
3462,161
4606,178
4566,24
3508,197
3408,47
4538,38
3594,17
4101,2
4497,0
3481,21
4515,39
4302,38
4203,0
4333,219
3483,29
4707,11
3644,154
4414,31
4508,0
4580,0
4190,0
4656,187
4444,0
2579,75
2260,39
3926,204
4186,1
4141,165
2002,352
3653,265
4701,82
4030,255
4646,0
4182,1
4109,0
4618,261
4655,14
4627,120
800,609
4436,1
3049,13
4358,4
2613,282
4592,34
4628,0
2668,69
2270,416
4565,0
2574,287
4034,1
3324,32
4575,0
4154,19
4337,178
3204,65
3244,196
4686,0
4664,351
5179,146
3206,344
4590,0
4661,0
4487,231
4418,0
3137,247
4289,1
4290,278
3946,0
4509,62
4432,0
4189,2
4581,0
3454,22
4381,60
4169,0
4567,0
4693,0
4531,9
4690,34
4043,7
3066,88
3363,149
4648,3
4641,2
2834,82
4513,5
4202,0
4420,0
3251,168
4502,6
4642,0
730,34
4349,125
4245,104
4342,38
3725,69
4287,278
4710,8
4629,16
4706,9
4569,29
3880,2
4585,38
4224,319
4437,203
4216,0
4573,141
1756,193
4395,158
4586,31
4104,15
2460,171
3430,1
7896,0
3779,46
4250,0
4323,0
4246,156
3714,103
4659,52
4179,245
3022,36
4578,0
2100,600
4033,5
4507,151
4647,1
4036,17
4386,0
3723,127
4685,0
1620,38
4576,0
4530,0
4365,53
4223,0
4577,50
3983,220
