playerID,Appearance
19970,70
13286,89
9199,52
4979,172
10905,110
72541,0
4852,139
4328,275
90665,0
4183,197
71432,54
20113,30
4499,178
3564,307
4916,200
51480,0
20053,0
5467,30
14732,175
22698,36
20559,150
15994,52
9167,194
54312,125
4093,179
51774,0
52723,12
23585,12
112742,0
20723,43
12306,98
19731,26
26151,78
23742,0
37587,26
5061,88
10476,60
121739,0
10467,6
24708,1
9595,209
51631,0
51667,0
25281,9
5748,39
12186,131
11373,86
31883,1
123450,0
23750,0
4859,80
5110,134
11293,84
15114,0
67217,0
15340,13
5595,215
3314,71
26975,0
4496,335
69816,0
13279,15
9762,12
20489,32
12937,70
11260,29
4749,0
66607,0
32435,54
21317,0
3513,166
19871,2
63655,0
4291,84
14623,8
74776,0
24773,34
14426,0
2517,303
4115,232
8246,200
15185,0
52960,0
49501,3
7450,77
14568,0
25540,14
66565,0
19589,135
2537,256
4474,183
9117,67
14758,6
16671,0
31662,0
20517,75
14441,6
22802,31
4492,280
10761,2
65641,0
12703,60
50975,0
5907,73
23591,39
5067,180
2886,262
10451,46
4511,7
66647,4
33175,0
21881,0
50245,126
112629,0
122634,0
66657,0
107846,0
64271,0
52175,0
14793,0
16204,91
23951,0
8868,109
68582,0
4158,160
66318,10
109775,0
19894,0
14636,1
31442,45
9457,78
23396,100
74761,29
25191,1
19890,1
26408,86
66692,6
8707,114
49267,0
4634,87
10466,36
2620,394
112203,22
32279,0
14482,0
9576,170
74562,0
19868,0
13225,36
14944,45
74591,0
50501,18
3175,248
2250,146
13814,0
53269,0
13344,79
6712,68
3160,183
5771,41
7163,49
11347,158
51616,0
14575,28
4620,165
75201,0
65849,0
30534,1
13491,142
122388,8
20858,5
13248,53
69747,0
4495,93
64522,0
64140,17
51609,0
51690,1
3562,214
19877,0
11146,1
33335,0
3448,242
4604,222
4136,166
14559,0
3600,337
24659,31
21653,45
69507,0
3622,56
53182,1
2889,300
16758,31
112628,0
49256,0
7336,71
15211,1
98258,0
51612,0
69286,5
51245,0
2522,236
31905,25
27277,48
114257,0
14565,0
23989,4
22870,14
49763,0
33158,0
24994,37
20722,0
8148,72
12005,0
11362,74
2817,1
3807,241
9251,52
14457,24
4100,213
13389,143
13130,34
4198,243
12198,0
53177,0
4288,224
4330,391
9947,165
51813,2
3799,204
67927,0
20701,42
49461,1
77990,0
14706,43
69176,3
66669,21
112917,0
33345,0
126837,0
4112,252
5758,139
24252,57
19758,125
49884,104
24231,0
52153,67
51511,3
66524,0
4229,115
19678,12
13823,195
24626,117
10455,21
24637,1
24811,4
3670,104
23810,0
11111,21
6451,127
3601,118
4340,146
8163,186
14829,3
74787,0
12707,196
16788,41
66658,8
51224,0
11033,73
49259,33
2214,52
33185,24
15967,60
16803,40
63654,43
12199,17
4845,250
43087,9
3156,352
51530,0
15123,0
21584,61
3309,331
11247,129
66670,54
31663,0
19752,1
23703,0
114485,0
6784,63
71590,1
107832,0
4804,264
22002,0
78267,0
33046,26
51582,1
51544,0
13145,19
69415,0
52959,0
14805,111
66284,39
114256,0
25246,119
3877,60
15170,7
3170,134
2932,390
10883,1
8052,173
107830,0
5906,115
10479,4
3958,71
5371,116
66367,0
19680,173
50234,72
66104,71
24649,0
21887,76
24635,19
68987,5
23841,8
4771,145
20187,6
51754,31
6889,19
25094,23
19591,18
69765,0
15259,61
19968,0
55700,10
25534,0
20081,0
8321,0
24221,39
4481,255
10968,85
19626,0
50989,0
10651,99
13702,6
51474,0
3390,188
19909,0
1870,31
7946,182
4260,130
23911,13
124176,0
22542,169
13985,8
7548,136
6210,136
14569,50
50512,57
15549,25
5101,169
15269,31
64148,0
51437,0
32728,0
63841,0
3819,79
15186,0
66722,0
33135,84
3143,340
25447,0
10000,32
20810,69
53074,0
51581,0
2933,116
51917,0
47259,0
5064,48
51579,0
3058,0
8586,147
2569,183
10947,49
98301,0
33066,26
51559,0
20005,0
112246,2
6194,41
52951,20
11575,88
10564,122
14637,2
9377,31
23702,72
104260,1
8589,101
107835,0
24340,0
43859,0
98300,0
20337,41
5272,197
24641,29
13554,178
8245,184
66538,3
24227,0
4717,198
12212,48
33056,0
15480,50
4786,28
14571,89
23194,46
52931,2
12847,43
24807,0
98303,0
51085,0
69289,0
24723,0
49726,46
122872,0
11071,123
5051,95
11259,157
72371,31
14428,1
20607,117
23743,0
19880,0
15212,45
23815,49
20277,100
5682,138
15715,52
13515,63
50165,20
19605,108
21714,4
66590,0
3960,297
13492,222
108973,0
19600,29
122118,0
32298,13
120096,1
20958,32
4333,219
12316,76
14723,4
3644,154
13285,55
98279,0
10449,50
67899,1
16793,3
22546,107
13522,67
3926,204
15134,0
49478,0
23152,1
13089,79
12891,17
14693,0
26220,51
5368,80
23593,13
13274,105
66564,0
5861,270
12520,126
35733,0
122119,0
66494,54
67196,1
22866,26
49316,27
6899,158
23832,0
4618,261
4842,177
23704,61
24702,0
3049,13
13872,174
11044,112
9257,156
99282,7
23696,0
20180,0
66222,0
25071,33
16607,42
68580,1
5583,74
2270,416
4985,114
51777,0
23784,1
23830,0
14938,58
108922,1
5066,144
66516,0
4337,178
49495,28
5790,50
4664,351
19851,55
7124,35
5179,146
8006,0
3837,48
20055,0
14897,93
74811,0
13278,96
52201,0
12444,71
54144,20
21611,0
4487,231
5762,145
4290,278
49961,22
23948,0
72455,0
63633,77
8456,146
23946,0
9566,207
8983,263
10428,94
53007,0
71441,0
6519,263
4918,123
16640,31
32925,0
8171,156
32388,1
20097,14
23952,0
51692,0
11272,180
26977,5
4245,104
49992,55
11284,105
51556,0
4287,278
20874,40
3861,251
5375,130
51619,0
10827,0
14903,14
16256,112
32638,7
64460,0
66360,50
69546,0
66707,0
4224,319
49270,2
51553,1
52903,0
53270,0
52613,1
3979,272
23853,0
20961,0
51423,115
78239,0
