playerID,Appearance
13565,218
3811,264
4818,62
4209,166
13123,0
4572,79
16646,12
15202,182
24630,183
4878,68
3934,165
10488,26
13230,0
13511,244
8710,6
10458,230
4696,51
3484,94
13796,15
3851,237
10472,76
13555,7
4286,239
6030,167
2064,491
3507,202
2464,141
2681,297
14285,0
16801,133
12192,124
22591,7
6251,5
4796,128
10004,47
8945,59
13648,0
4973,154
14801,39
14554,0
11074,8
5384,90
4477,129
8887,0
16234,28
19607,74
8980,219
2508,284
4615,200
24346,0
14578,0
16723,0
5267,129
15142,0
4608,218
3158,316
13121,0
4135,270
10507,1
2007,200
4421,318
4145,309
13193,11
15374,20
4529,11
4549,295
13232,0
11364,40
3613,219
3512,159
4558,171
16608,0
10443,76
4999,245
10444,48
21809,0
2664,93
4679,0
4988,5
3766,144
4779,55
8168,109
14572,0
10482,1
4426,11
4505,207
1295,34
3154,218
4925,15
19618,54
2338,144
13195,14
5428,14
10556,0
3543,132
15045,1
15685,16
10498,134
4815,152
8143,209
24214,0
8451,0
10609,0
3169,222
14778,0
3517,280
13281,17
19681,0
12114,55
4148,230
13235,0
3724,264
3905,128
20051,0
13559,28
20941,0
13477,8
8174,96
10435,2
3285,325
3362,213
4877,32
5140,210
10964,38
8979,285
4809,4
15044,0
4666,232
25312,31
4007,113
4398,102
8003,0
21730,6
2839,380
3955,343
13815,95
15119,0
2047,233
8159,0
14164,132
4816,154
3999,171
4617,320
2686,145
3452,286
8889,9
4489,286
2299,276
14548,82
2980,234
15111,0
4396,120
2678,0
7114,217
16549,0
4767,12
4748,267
14446,98
3547,182
3471,181
13813,32
7488,128
4989,45
3756,185
15285,1
12136,202
4673,160
14626,0
10522,109
4605,154
3062,404
3654,302
4539,291
7103,78
25313,26
3338,43
10123,12
22547,0
3662,9
19620,83
5175,203
