MatchID,Possession_home,Possession_away,Shots_on_target_home,Shots_on_target_away,Shots_home,Shots_away,Touches_home,Touches_away,Passes_home,Passes_away,Tackles_home,Tackles_away,Clearances_home,Clearances_away,Corners_home,Corners_away,Offsides_home,Offsides_away,Yellow_cards_home,Yellow_cards_away,Fouls_conceded_home,Fouls_conceded_away,Red_cards_home,Red_cards_away
38647,34.1,65.9,3,5,11,19,513,839,327,660,13,12,15,22,6,4,2,4,2,0,12,8,1,0
38643,61.8,38.2,7,3,15,6,863,618,646,401,19,30,14,32,9,2,2,2,0,1,5,9,,
38644,42.3,57.7,4,4,14,18,578,726,373,519,21,17,25,19,3,11,3,3,1,1,14,5,,
38640,27.6,72.4,3,6,7,20,486,934,274,721,22,22,32,17,2,9,1,2,,,5,11,,
38642,71.7,28.3,5,5,12,11,973,510,773,303,13,21,12,33,2,3,3,4,2,3,6,10,,
38646,70,30,5,1,22,7,900,480,738,305,16,13,12,15,4,2,1,0,2,2,10,12,,
38638,50.1,49.9,1,7,8,14,645,664,470,480,19,22,7,21,4,1,1,0,2,4,10,6,1,0
38639,46,54,7,2,14,14,496,522,280,349,15,9,23,25,8,4,3,0,2,4,7,10,,
38641,40.6,59.4,5,1,12,9,566,709,343,496,20,28,25,13,7,3,1,1,2,1,8,10,,
38645,30.7,69.3,6,2,12,17,487,844,281,625,23,17,35,16,4,9,0,2,1,3,13,8,,
38629,54,46,7,2,16,9,685,591,485,406,12,24,9,16,7,4,3,1,2,1,8,7,,
38630,42.9,57.1,6,2,23,7,594,717,381,513,19,21,21,23,9,6,3,2,1,4,8,9,,
38634,33,67,1,5,11,17,465,757,272,565,16,11,37,17,7,5,3,3,2,4,8,7,,
38628,59.9,40.1,2,3,10,10,639,462,441,284,6,12,35,20,3,6,2,5,2,3,12,16,,
38631,44.8,55.2,4,9,10,18,553,676,369,467,17,16,12,19,8,5,2,3,3,0,13,11,,
38633,53.8,46.2,5,1,18,3,642,584,436,392,18,16,12,39,9,4,2,4,1,2,12,13,,
38572,68.3,31.7,4,1,17,3,926,530,753,350,19,17,8,24,7,1,0,2,,,5,9,,
38632,78.8,21.2,11,1,27,4,846,324,676,185,11,14,8,28,17,4,1,1,0,3,3,7,,
38614,65.3,34.7,10,1,26,5,894,568,687,364,16,17,9,26,8,2,0,4,1,0,8,5,,
38636,46.6,53.4,7,7,15,17,652,756,462,531,22,18,15,24,6,4,2,0,3,2,12,5,,
38637,49.8,50.2,2,4,9,18,683,680,510,515,17,14,25,11,3,5,4,5,1,2,5,11,0,1
38618,70.6,29.4,4,1,7,3,882,468,700,285,13,17,17,23,6,2,2,2,2,0,11,10,,
38625,48.7,51.3,3,2,14,11,634,663,445,485,18,16,19,25,10,3,2,2,0,1,5,8,,
38619,60.2,39.8,1,2,14,8,741,543,525,346,20,9,18,27,6,5,6,0,1,2,8,10,,
38620,37.2,62.8,1,1,6,8,497,719,322,534,15,16,28,10,1,5,1,2,1,1,12,10,,
38622,48.5,51.5,5,5,19,15,630,646,423,449,15,14,13,22,5,5,6,3,,,10,7,,
38624,58.8,41.2,4,2,18,8,809,610,605,423,15,15,19,22,6,1,3,1,0,2,6,12,,
38626,51.5,48.5,5,8,8,20,623,592,431,399,16,13,35,15,3,5,4,3,1,2,14,9,,
38627,49.3,50.7,1,9,3,17,632,654,420,431,23,24,23,21,4,9,2,3,1,1,7,14,,
38621,28.9,71.1,3,3,8,21,423,787,239,592,27,10,23,20,2,7,2,1,2,3,8,14,,
38623,34.6,65.4,0,7,5,24,544,866,359,679,20,16,20,12,0,11,4,1,2,0,4,12,,
38611,32.7,67.3,8,5,15,17,526,866,314,666,13,21,25,11,3,4,1,3,1,2,17,9,,
38608,48.9,51.1,3,4,10,12,585,607,403,423,11,25,21,19,6,6,0,1,3,2,9,12,,
38610,62.2,37.8,2,4,13,9,661,488,472,294,12,12,12,40,9,3,4,1,1,1,9,10,0,1
38612,37.2,62.8,2,6,7,16,540,784,365,595,21,19,20,4,1,10,4,1,2,1,11,7,,
38616,64.1,35.9,5,5,16,15,790,511,605,327,16,18,13,21,5,8,1,1,0,2,7,15,,
38598,46.1,53.9,3,4,14,14,587,655,395,465,17,20,12,12,5,2,5,1,2,2,12,18,,
38599,29.3,70.7,7,2,16,9,424,743,226,565,13,21,17,22,7,5,2,1,2,1,7,12,,
38602,56.5,43.5,1,5,8,8,684,574,462,372,18,19,9,36,6,5,1,0,3,1,14,9,,
38603,52.8,47.2,8,3,18,6,724,671,521,464,24,26,19,17,6,5,1,1,0,2,9,13,,
38606,45.5,54.5,7,3,19,7,602,671,361,443,22,20,27,26,8,2,2,0,3,1,13,10,,
38607,36.8,63.2,4,5,12,16,515,708,291,511,15,17,46,13,1,10,2,1,4,2,16,9,,
38605,71.1,28.9,9,1,19,2,885,440,727,298,7,18,9,36,9,1,4,1,1,1,11,7,,
38604,68.6,31.4,5,2,23,3,851,506,647,290,21,27,14,30,7,3,2,7,2,0,4,7,,
38600,75.6,24.4,6,1,22,2,1049,473,820,277,14,34,0,47,13,0,1,2,1,4,8,14,,
38601,62.7,37.3,3,3,15,4,803,574,579,358,28,26,10,30,8,0,1,1,1,5,8,18,,
38591,42.2,57.8,3,3,7,10,555,697,343,474,19,18,27,34,3,7,2,4,1,2,12,10,,
38588,18,82,0,7,0,23,350,974,176,809,14,9,38,11,0,14,1,2,1,2,7,7,,
38589,52.7,47.3,4,4,14,6,697,608,455,413,22,21,20,19,6,3,3,0,2,2,11,6,,
38590,56.3,43.7,4,4,18,10,643,556,422,348,16,17,13,49,8,5,2,0,1,2,9,9,,
38593,64.2,35.8,6,3,16,9,717,473,511,282,9,20,16,33,9,7,2,0,2,1,7,10,,
38597,56.3,43.7,6,4,13,12,702,552,473,354,20,17,38,11,7,8,1,0,1,2,11,6,,
38596,55.8,44.2,4,2,10,17,742,608,538,422,26,21,14,11,1,6,1,3,3,4,8,14,,
38595,39,61,5,2,6,14,556,760,371,576,15,13,34,19,1,5,4,1,5,1,15,12,,
38592,36,64,5,7,12,20,566,860,384,694,14,15,17,11,5,4,2,0,2,1,11,10,,
38594,60.2,39.8,3,4,11,9,711,514,508,334,14,23,12,20,3,4,5,1,3,2,15,14,0,1
38578,64.8,35.2,7,5,16,13,822,518,650,346,7,16,18,20,9,4,4,4,2,2,11,9,,
38587,40.9,59.1,4,4,14,14,593,746,380,566,22,15,25,19,7,4,2,2,0,1,15,13,,
38583,46.5,53.5,1,0,11,9,680,766,480,546,27,23,21,23,2,2,1,1,1,1,7,14,,
38580,45.5,54.5,2,4,17,13,571,634,374,468,18,21,14,19,5,6,2,0,2,3,8,9,,
38584,61.6,38.4,10,3,19,5,846,602,627,392,16,27,18,37,6,4,1,2,0,2,5,7,,
38585,75.6,24.4,7,1,20,2,968,444,780,255,14,14,9,31,13,2,7,2,0,2,2,6,,
38579,32.8,67.2,0,4,6,12,441,740,257,534,23,10,28,33,3,4,3,1,3,1,12,12,,
38581,49.9,50.1,3,0,15,7,654,666,445,461,21,20,17,16,3,5,0,4,2,2,10,10,,
38582,49.1,50.9,3,3,19,15,624,627,446,444,14,6,33,12,4,8,2,4,1,1,6,4,,
38586,54.3,45.7,3,2,13,12,665,572,445,367,19,25,35,19,4,7,0,2,1,3,8,8,,
38569,44.6,55.4,3,2,10,10,597,669,370,468,21,21,33,17,9,8,1,3,4,5,10,15,,
38576,54.3,45.7,12,0,29,3,745,679,549,480,13,10,9,30,12,0,,,2,0,11,7,0,1
38574,65.4,34.6,5,5,27,7,742,493,541,289,19,15,14,37,8,3,0,1,2,1,7,14,,
38568,62.1,37.9,4,4,12,10,820,566,582,346,14,16,21,27,6,4,3,1,,,7,14,,
38575,35.4,64.6,3,1,6,7,487,746,317,565,18,19,28,9,3,7,3,1,1,3,15,17,,
38571,35.4,64.6,6,7,15,12,520,781,313,579,23,14,16,35,3,3,3,1,1,2,10,11,,
38577,55.1,44.9,7,5,21,8,758,673,553,473,23,18,10,32,12,0,3,3,1,1,11,11,,
38570,30.5,69.5,4,6,10,17,442,721,214,504,12,16,42,22,7,6,4,0,1,3,9,12,,
38567,59.5,40.5,6,3,22,9,822,638,623,434,15,21,13,30,13,1,1,1,1,3,7,9,,
38563,55.8,44.2,9,4,15,12,856,688,681,535,12,22,22,11,2,2,2,1,1,2,9,13,,
38559,57.2,42.8,5,4,25,6,714,575,482,371,17,22,19,34,10,4,4,1,3,0,12,9,,
38561,54.6,45.4,7,4,16,9,704,637,482,410,26,18,8,28,5,0,2,1,3,2,17,12,,
38562,65.6,34.4,9,2,20,12,910,576,707,363,23,13,23,28,8,5,1,2,2,2,14,6,,
38564,66.7,33.3,7,3,14,6,740,461,539,267,20,17,23,25,8,2,0,3,3,3,15,12,,
38566,44,56,2,4,7,9,522,659,327,425,22,22,28,35,8,2,0,6,2,0,21,10,0,1
38558,68.2,31.8,6,5,16,9,729,453,519,253,11,11,7,53,9,3,1,0,1,1,8,7,,
38565,53.1,46.9,5,9,12,20,667,625,499,437,14,12,9,19,2,9,7,5,3,1,11,4,,
38560,51.2,48.8,3,7,15,15,712,697,503,483,19,11,19,28,5,4,2,3,3,2,14,9,,
38573,38.8,61.2,1,4,4,15,543,768,336,546,27,20,23,25,5,6,0,5,1,1,12,6,,
38557,26.7,73.3,2,6,13,11,455,881,245,690,18,16,27,17,2,5,1,3,1,1,9,11,,
38555,58.8,41.2,12,2,19,4,798,598,613,432,13,9,16,26,4,2,5,0,1,1,11,8,,
38548,55.1,44.9,4,0,21,5,699,600,456,383,21,27,19,32,7,0,4,0,1,0,15,10,,
38549,54.2,45.8,6,4,15,10,665,602,457,404,11,17,11,32,4,2,2,0,3,1,10,9,,
38551,65,35,7,2,23,5,933,586,737,395,27,13,7,21,11,2,2,1,,,8,5,,
38552,37.3,62.7,6,0,17,8,556,806,346,608,24,15,29,27,11,1,1,1,2,3,9,12,,
38553,64,36,4,4,13,8,725,489,534,306,18,17,4,20,3,1,2,1,3,1,12,14,,
38550,26.9,73.1,5,2,12,9,407,819,218,615,17,13,30,20,6,7,2,0,1,2,17,14,,
38554,44.8,55.2,6,6,17,10,613,736,418,532,12,16,15,22,7,2,0,1,4,4,14,9,,
38556,71.6,28.4,4,2,21,8,955,499,744,295,10,17,14,41,6,3,2,2,0,1,6,6,,
38539,32.1,67.9,7,7,12,11,521,901,338,716,10,13,42,7,3,7,1,6,1,0,8,6,,
38546,58.8,41.2,4,3,13,15,741,588,532,371,24,23,19,21,3,8,2,0,2,2,11,8,0,1
38544,72.1,27.9,3,2,10,5,992,506,779,301,15,19,15,48,7,1,4,3,1,3,13,6,,
38547,68.5,31.5,3,1,17,9,803,478,588,274,16,18,18,36,9,5,1,5,0,4,6,9,,
38538,70.9,29.1,4,2,15,19,785,430,590,232,13,16,25,25,4,7,0,1,3,3,14,12,,
38540,61.9,38.1,8,6,24,15,848,603,623,382,6,14,27,31,10,1,1,1,2,3,10,5,,
38541,58.4,41.6,2,5,10,10,753,598,548,400,17,25,8,25,3,4,,,1,4,13,10,0,1
38543,54.7,45.3,9,0,20,4,671,591,477,400,24,15,13,23,5,1,2,0,4,1,8,10,,
38542,74.4,25.6,9,4,28,6,842,428,650,228,3,13,16,54,11,3,2,4,1,3,10,9,,
38545,23.8,76.2,2,4,7,12,422,958,239,767,20,22,28,11,1,8,2,5,2,3,9,7,,
38530,26.8,73.2,4,5,12,14,458,885,245,682,13,13,37,17,7,10,7,1,2,3,10,8,,
38529,38.5,61.5,4,1,10,9,559,777,359,582,24,13,27,16,2,3,4,3,0,1,6,10,,
38532,70.6,29.4,9,3,19,9,934,511,734,304,19,23,16,37,8,3,1,3,0,1,6,8,1,0
38533,56,44,5,3,20,7,688,581,507,391,12,17,17,18,6,5,1,2,1,0,11,11,,
38534,53.5,46.5,6,1,16,9,611,539,375,325,17,25,29,17,7,10,1,0,0,1,11,6,,
38535,39.4,60.6,4,2,11,7,544,694,302,473,20,21,41,14,7,6,3,2,2,1,12,11,,
38536,54.8,45.2,4,3,9,12,605,517,412,330,17,12,35,18,1,7,2,8,1,2,14,9,,
38528,35.7,64.3,5,1,13,13,585,867,355,647,35,13,39,9,5,6,1,0,0,2,13,15,,
38531,32.4,67.6,2,4,5,12,516,916,345,734,22,13,21,12,1,4,2,2,2,2,10,9,,
38537,45.6,54.4,7,6,12,16,589,667,381,447,20,14,30,19,5,9,1,0,3,3,11,10,,
38525,76.1,23.9,9,0,24,3,1054,438,872,283,10,18,6,31,12,1,3,1,1,0,6,3,0,1
38526,61.2,38.8,11,8,21,13,768,556,567,363,19,15,18,25,7,4,4,1,1,2,8,8,,
38518,29.1,70.9,0,3,7,10,458,904,301,755,12,10,17,14,2,7,5,0,,,15,5,,
38519,41.8,58.2,1,4,11,12,609,785,419,564,22,10,28,23,2,6,2,0,1,2,5,9,,
38520,38.9,61.1,0,2,3,14,469,636,270,425,13,13,26,25,3,10,3,3,3,1,12,14,,
38522,55.3,44.7,6,2,15,16,629,577,409,334,31,15,25,38,7,7,3,2,1,4,11,11,,
38524,71.7,28.3,6,3,23,8,790,457,552,227,10,17,6,59,10,3,4,4,2,1,7,9,0,1
38521,65.9,34.1,6,2,10,9,893,556,698,351,18,22,15,20,8,5,5,1,1,1,6,13,,
38523,50.9,49.1,3,7,15,16,631,594,396,378,19,14,30,21,5,9,1,1,5,0,17,8,,
38527,41.4,58.6,3,2,11,11,549,714,380,555,11,16,11,11,7,3,5,3,0,2,7,10,,
38514,49.6,50.4,4,5,9,7,762,766,578,583,14,18,31,21,2,1,2,1,4,2,12,7,,
38509,57,43,12,3,25,11,682,550,491,379,15,17,16,23,4,2,2,2,1,4,9,15,,
38511,71.6,28.4,6,2,17,6,984,535,748,296,18,20,20,42,7,2,5,3,1,2,8,11,,
38513,42.9,57.1,2,8,9,16,540,698,361,483,18,10,20,31,5,2,0,2,0,4,11,9,1,1
38516,54.3,45.7,6,6,13,13,684,587,494,410,10,17,10,16,1,5,0,4,0,1,9,11,,
38517,51.9,48.1,1,4,9,17,730,698,527,480,26,19,40,9,3,10,1,0,4,1,9,7,,
38515,34.9,65.1,3,7,14,16,561,884,350,687,28,15,13,22,1,2,,,1,2,10,9,,
38508,59.6,40.4,9,4,16,9,743,568,542,365,15,18,16,33,8,3,4,4,0,1,7,12,,
38510,26.9,73.1,3,4,5,13,438,984,290,823,14,9,14,24,5,3,6,2,1,0,6,6,,
38512,59.6,40.4,2,4,17,8,750,611,525,366,18,26,13,34,6,5,1,2,3,1,5,8,,
38504,64.9,35.1,8,3,11,7,854,513,681,355,12,8,20,19,4,5,6,0,2,0,10,7,1,0
38498,44.8,55.2,3,4,11,13,587,650,349,427,23,16,36,19,6,6,2,1,0,2,10,11,,
38501,43.5,56.5,5,5,14,9,585,702,395,529,8,9,26,18,4,3,3,2,3,1,12,10,,
38502,62.2,37.8,7,3,16,12,671,488,448,273,19,15,27,34,10,4,0,1,0,2,14,16,,
38506,60.8,39.2,3,4,10,11,840,600,664,413,18,18,18,14,6,7,0,4,3,2,7,7,,
38507,62.7,37.3,5,2,12,8,787,532,566,326,7,22,28,34,3,6,1,4,1,2,17,16,,
38503,47.9,52.1,10,2,15,8,683,717,511,551,17,17,15,14,5,3,2,5,1,2,8,13,,
38500,34.2,65.8,0,4,4,12,579,950,394,781,13,13,24,17,3,4,3,3,0,1,11,8,,
38499,43,57,5,4,17,11,559,650,338,453,21,16,33,18,5,5,4,1,1,4,15,11,,
38505,23.4,76.6,4,6,5,14,413,971,235,783,25,12,33,19,3,8,0,2,2,3,11,10,1,0
38495,45.8,54.2,5,5,11,16,640,744,409,487,25,20,31,20,4,6,4,2,2,0,10,3,,
38489,49,51,4,6,11,13,579,615,401,417,17,10,20,31,5,7,2,2,2,4,11,19,,
38490,62.4,37.6,5,4,31,9,735,507,487,303,10,20,13,47,12,1,0,3,0,3,9,11,,
38492,33.9,66.1,5,4,10,11,522,817,320,613,22,18,47,13,3,7,1,3,2,2,5,8,0,1
38493,75,25,8,2,16,6,904,432,723,233,8,15,13,42,10,2,1,1,,,7,10,,
38494,64.7,35.3,10,2,16,10,838,547,634,335,14,27,14,22,5,3,1,4,1,1,9,13,,
38496,56.7,43.3,7,4,10,14,768,602,599,449,12,16,16,6,3,4,1,3,2,1,5,8,,
38488,32,68,3,4,12,7,480,869,324,711,19,7,22,12,4,9,1,1,2,1,10,4,,
38497,35,65,2,4,11,10,552,906,392,729,18,12,12,13,3,4,0,2,1,0,15,5,,
38491,29.8,70.2,5,5,11,14,493,878,286,685,15,23,28,4,2,0,0,2,2,1,9,6,,
38482,41.5,58.5,3,8,10,17,581,791,412,605,11,14,9,29,2,1,4,2,0,2,13,9,,
38479,57.2,42.8,3,5,14,10,727,578,541,392,11,19,15,19,6,5,3,2,2,0,8,18,0,1
38481,72.1,27.9,5,3,17,8,914,499,693,262,18,23,13,37,9,5,3,2,0,2,10,9,,
38483,62.3,37.7,5,6,16,13,710,554,523,329,16,12,14,46,8,2,3,1,2,3,12,9,,
38484,78.3,21.7,5,3,19,5,940,404,733,213,17,23,3,46,13,0,2,1,0,4,7,6,,
38485,53.5,46.5,0,2,9,4,700,653,499,463,22,9,10,40,6,0,2,4,1,2,9,12,,
38486,51.6,48.4,7,5,18,11,648,617,381,380,19,25,26,38,10,4,4,2,3,2,9,11,,
38480,25.7,74.3,3,9,9,17,385,801,209,640,17,17,15,14,4,7,3,0,2,1,13,13,,
38487,38.3,61.7,5,6,11,15,627,888,420,675,26,16,15,18,1,10,4,2,,,7,3,,
38478,60.1,39.9,6,2,11,7,726,515,553,357,17,17,18,12,1,3,2,4,2,5,10,14,,
38472,64.5,35.5,11,2,36,6,794,544,562,321,12,27,9,41,13,2,2,3,0,2,6,14,,
38469,43.3,56.7,1,2,8,12,618,717,384,495,27,24,31,9,4,4,6,3,2,1,10,8,,
38471,73.5,26.5,5,5,15,8,859,474,624,233,19,17,13,61,10,1,2,1,1,1,5,13,,
38475,70.3,29.7,3,0,15,4,802,437,623,264,7,23,10,34,8,3,2,1,0,2,7,8,,
38476,71.5,28.5,8,3,17,10,845,438,663,255,13,17,14,26,5,0,2,1,,,7,5,,
38477,37.8,62.2,4,3,10,13,561,831,389,633,21,8,25,18,5,3,4,0,1,2,15,7,,
38470,56,44,4,3,16,6,700,603,498,391,16,22,19,36,6,4,6,2,2,1,14,10,,
38468,41.7,58.3,2,3,6,10,639,833,455,654,24,15,14,11,4,1,5,4,2,2,14,6,,
38474,33.8,66.2,7,4,12,13,519,845,317,629,20,15,20,14,4,5,2,2,3,1,12,10,,
38473,67,33,5,2,13,9,861,516,705,335,15,11,14,19,6,2,3,2,1,2,7,9,,
38463,56.6,43.4,5,3,12,15,649,542,412,321,22,25,29,27,6,6,4,4,1,1,13,13,,
38466,50.4,49.6,4,6,12,13,608,615,425,425,13,13,23,30,4,6,0,2,2,5,10,17,1,0
38458,61.9,38.1,2,0,14,6,716,501,525,323,17,16,14,22,7,1,2,0,5,4,13,20,,
38460,37.4,62.6,4,1,14,14,491,704,307,515,12,11,21,20,2,7,2,1,2,0,11,11,,
38461,36.2,63.8,4,1,13,12,461,650,248,448,13,17,28,34,7,7,4,0,2,2,9,10,,
38465,62.7,37.3,11,4,20,10,834,572,625,376,15,18,15,26,10,3,4,3,1,1,11,15,0,1
38467,48.3,51.7,6,4,13,8,642,656,430,474,19,19,20,21,5,3,2,0,1,2,10,8,,
38462,38.7,61.3,5,4,8,14,616,844,410,640,28,19,31,11,1,13,1,2,2,0,12,11,,
38464,42.2,57.8,3,2,11,7,629,768,410,578,20,23,18,29,6,5,3,1,3,1,12,7,,
38459,40.5,59.5,2,4,8,10,614,816,424,634,14,13,16,18,6,6,3,2,2,1,9,11,,
38450,25.8,74.2,6,12,10,18,405,857,228,681,13,5,22,15,5,9,6,3,1,0,10,3,,
38456,76.3,23.7,3,5,19,8,884,446,646,204,14,25,8,63,14,2,0,2,0,5,7,18,,
38451,45.5,54.5,7,5,25,13,533,591,315,385,7,14,13,25,10,8,2,2,,,12,7,,
38455,29.9,70.1,2,3,6,17,463,875,284,678,16,14,18,18,1,5,2,0,4,4,18,10,,
38452,44.8,55.2,7,4,10,9,628,726,447,545,15,12,18,21,4,4,2,3,3,3,13,10,,
38457,52.1,47.9,8,5,13,18,705,660,527,473,9,15,29,21,8,6,4,2,,,7,5,,
38448,32.8,67.2,2,6,6,23,543,825,304,608,14,22,55,8,4,8,3,0,4,2,14,11,,
38449,31.5,68.5,3,5,9,18,488,809,269,591,30,17,33,13,4,5,,,2,3,14,12,1,0
38454,61,39,11,5,17,9,654,491,461,295,12,14,11,20,10,4,2,5,1,2,10,10,,
38453,29.9,70.1,7,7,11,15,491,904,308,714,18,16,35,28,3,11,4,6,0,1,4,8,,
38444,57.6,42.4,3,3,16,9,716,589,521,388,21,16,17,42,8,1,1,3,3,2,12,7,,
38441,58.6,41.4,9,0,29,4,716,563,518,357,9,18,19,33,10,2,1,2,1,1,9,10,,
38442,32.1,67.9,2,6,7,14,434,758,265,568,13,15,18,29,2,6,1,4,0,2,10,12,1,0
38443,37.7,62.3,3,0,7,8,512,707,303,496,27,14,48,16,4,8,1,1,2,1,7,6,0,1
38445,73.1,26.9,6,1,16,4,951,440,786,286,14,6,21,36,8,4,2,3,,,9,3,,
38446,58.7,41.3,4,4,16,7,709,550,492,358,11,26,12,39,7,3,3,3,3,3,10,10,,
38447,40.3,59.7,6,5,16,11,560,732,358,520,20,24,23,15,3,5,0,2,4,4,12,13,,
38440,66,34,9,4,16,9,922,555,725,360,18,23,17,18,4,6,0,1,2,1,8,17,,
38438,59.3,40.7,7,6,22,11,707,530,477,331,27,21,20,17,8,5,5,2,3,3,15,17,0,1
38439,47.9,52.1,3,4,17,15,543,579,312,345,26,21,21,48,7,6,2,0,1,2,3,12,,
38430,56.5,43.5,4,3,14,17,783,648,585,450,15,12,21,45,5,5,1,1,0,1,6,11,,
38437,44.8,55.2,3,6,12,14,662,756,443,547,21,28,18,19,3,5,1,1,1,2,9,8,,
38429,54.6,45.4,3,3,14,8,628,579,431,369,19,17,11,20,6,1,5,1,3,1,10,7,0,1
38431,70.7,29.3,8,1,16,7,736,411,517,220,12,16,23,35,7,3,0,1,0,3,12,13,,
38432,37.2,62.8,5,8,10,19,578,819,370,600,20,19,43,11,2,5,4,1,2,3,10,6,,
38433,59.8,40.2,5,2,12,13,713,567,509,351,23,13,17,39,10,3,2,3,1,2,13,12,,
38435,36.3,63.7,1,7,5,10,533,821,360,637,14,13,25,22,5,5,4,4,0,1,12,13,0,1
38436,30.7,69.3,1,6,9,9,517,1007,359,839,21,13,11,14,8,1,2,3,,,6,3,,
38434,39.9,60.1,9,2,18,13,556,760,369,549,12,15,22,8,4,4,3,5,0,3,19,12,,
