MatchID,Possession_home,Possession_away,Shots_on_target_home,Shots_on_target_away,Shots_home,Shots_away,Touches_home,Touches_away,Passes_home,Passes_away,Tackles_home,Tackles_away,Clearances_home,Clearances_away,Corners_home,Corners_away,Offsides_home,Offsides_away,Yellow_cards_home,Yellow_cards_away,Fouls_conceded_home,Fouls_conceded_away,Red_cards_home,Red_cards_away
46946,44.1,55.9,4,5,9,13,611,729,424,545,6,17,20,13,2,6,4,1,2,1,11,12,0,1
46951,23.7,76.3,4,4,9,15,408,981,251,809,7,8,37,12,4,6,1,0,1,0,8,6,,
46947,29.8,70.2,0,8,3,26,476,975,335,799,12,16,15,9,2,7,6,1,1,0,7,3,,
46954,55.1,44.9,7,2,14,6,717,595,564,450,9,10,11,13,5,2,1,0,0,2,9,9,,
46945,44.9,55.1,9,5,12,9,494,590,314,386,12,15,12,15,5,1,1,0,2,4,21,21,0,1
46950,52.5,47.5,2,7,11,19,695,633,542,478,16,12,16,8,1,6,1,0,1,0,9,8,,
46953,47.7,52.3,5,4,17,8,488,531,316,353,12,13,10,21,2,4,3,3,1,4,23,15,,
46948,70.8,29.2,9,2,23,6,857,436,659,265,10,11,17,36,11,6,2,3,1,2,7,4,,
46937,35.7,64.3,2,0,9,9,478,715,271,499,15,21,26,38,8,12,1,0,3,2,11,14,,
46940,38.7,61.3,4,4,11,16,522,697,330,518,12,13,26,12,3,5,3,2,3,3,13,14,,
46936,33.4,66.6,1,6,9,14,473,789,310,637,9,11,16,11,3,5,2,1,2,3,7,13,,
46941,73.6,26.4,9,1,23,6,1000,450,843,296,5,15,11,14,8,1,2,0,,,13,7,,
46942,42.8,57.2,3,1,7,6,563,731,382,545,16,13,15,27,6,1,3,0,2,0,5,6,,
46944,53.2,46.8,5,4,21,8,637,619,427,395,19,17,16,45,10,3,0,5,1,1,7,7,,
46938,44.4,55.6,2,8,12,20,594,667,381,477,12,11,39,18,6,10,5,0,1,4,7,15,,
46939,42,58,4,6,13,14,609,764,381,538,19,21,19,23,7,9,1,0,1,0,11,10,,
46943,43.5,56.5,4,3,9,12,564,705,375,504,21,19,8,30,4,3,,,2,4,11,15,,
46935,37.5,62.5,7,5,11,13,518,733,323,558,6,17,13,20,10,1,4,1,1,0,10,14,1,0
46933,51.6,48.4,2,3,12,11,630,587,448,413,13,10,23,22,5,6,2,2,3,2,14,18,,
46928,71.2,28.8,4,3,6,9,830,457,672,263,7,8,18,26,7,5,1,5,1,1,18,8,,
46932,26.3,73.7,4,6,8,26,519,1022,297,808,20,16,57,12,2,13,3,3,1,2,6,7,,
46934,51.9,48.1,1,5,10,8,692,651,516,482,13,29,9,25,3,5,1,0,2,4,6,11,,
46926,70.4,29.6,9,3,21,7,923,480,731,300,13,24,18,21,5,3,1,2,0,2,9,12,,
46925,47.4,52.6,4,3,9,10,606,625,404,441,9,12,36,17,3,9,2,1,,,8,14,,
46930,57.4,42.6,4,7,11,17,704,563,516,379,22,18,20,14,6,4,1,1,1,0,9,11,,
46931,58,42,1,2,12,8,763,594,587,418,14,11,19,17,0,2,4,0,2,2,11,13,,
46927,52.2,47.8,4,1,15,7,710,656,506,450,29,18,20,4,3,7,1,1,2,1,18,8,,
46929,69.3,30.7,10,3,19,7,812,439,648,283,16,10,9,17,8,3,4,4,0,1,3,12,,
46922,32.5,67.5,5,2,7,9,494,826,312,637,18,14,28,10,1,6,2,1,2,0,13,13,,
46921,47,53,6,3,14,11,662,709,490,551,10,13,19,8,3,3,3,2,2,2,8,7,,
46915,51.6,48.4,8,2,13,8,626,601,468,445,12,19,11,18,6,2,0,2,1,4,10,10,,
46917,54.9,45.1,1,7,12,12,662,571,493,420,16,16,7,13,6,3,2,1,2,0,11,10,,
46920,34.9,65.1,2,3,7,15,524,796,331,596,20,15,34,9,3,5,0,1,1,1,13,10,,
46924,28.8,71.2,4,6,10,17,442,845,273,658,16,19,29,9,2,3,2,2,2,1,10,9,,
46918,38,62,2,6,8,12,529,780,375,629,13,16,13,12,4,5,2,2,0,1,10,9,,
46919,58.4,41.6,4,4,17,8,678,545,479,354,13,16,13,35,9,1,,,1,1,12,13,,
46923,47.6,52.4,0,7,8,11,587,663,396,460,13,20,10,28,5,3,1,1,3,0,18,9,,
46916,48,52,1,2,11,9,568,601,423,464,8,10,9,9,2,2,0,2,1,1,16,16,,
46905,55.2,44.8,5,4,9,10,610,500,424,329,11,16,36,13,1,7,3,0,1,0,13,15,,
46912,52.6,47.4,3,5,12,10,608,566,435,398,17,10,8,19,4,6,2,1,0,2,10,14,1,0
46906,35.3,64.7,10,2,15,11,517,875,382,713,13,7,20,8,5,7,3,1,1,1,13,3,0,1
46909,68.2,31.8,6,1,15,4,891,486,748,338,7,15,18,18,10,5,1,2,1,0,10,6,,
46910,52.1,47.9,3,2,13,14,595,541,416,369,6,5,32,18,6,9,1,0,2,2,15,13,,
46911,46.6,53.4,1,5,9,12,629,689,432,495,15,20,24,22,6,5,1,1,0,1,8,13,,
46914,55.1,44.9,2,0,10,4,613,519,425,347,14,17,24,15,6,4,2,2,3,3,11,11,,
46908,73.3,26.7,7,0,21,3,1051,509,886,330,17,20,1,37,6,0,0,1,,,7,5,,
46907,66.4,33.6,2,2,11,10,783,487,588,294,16,21,20,25,6,7,,,2,2,10,13,,
46913,64.5,35.5,4,2,15,10,826,533,662,361,9,21,10,24,9,4,3,2,2,2,12,7,,
46899,71.7,28.3,7,0,19,1,938,434,816,322,12,11,8,12,3,1,1,2,1,1,8,7,,
46895,26,74,4,5,8,19,412,859,246,692,8,7,31,11,2,10,,,2,1,9,17,,
46898,29.9,70.1,3,3,8,10,426,767,256,594,20,16,26,3,1,6,2,1,2,2,15,12,,
46904,42.2,57.8,2,6,7,10,536,695,357,506,15,18,16,18,5,7,0,1,1,1,8,7,,
46896,58.7,41.3,1,2,12,7,680,541,494,350,18,26,8,20,11,4,2,3,3,2,13,15,,
46900,46,54,8,1,12,7,603,664,442,509,11,16,12,12,2,4,3,1,2,0,9,10,0,1
46901,55,45,1,9,9,22,616,552,406,333,19,24,15,16,9,7,3,1,1,1,9,15,,
46902,38.8,61.2,3,6,10,12,566,791,365,586,14,16,30,18,7,6,1,3,0,1,17,18,,
46903,31.7,68.3,4,2,8,15,459,760,254,555,13,27,22,25,2,7,0,3,0,1,15,12,,
46897,41.3,58.7,5,6,9,13,495,665,325,476,22,8,23,25,10,7,0,4,2,1,13,8,,
46875,45.1,54.9,6,1,14,5,575,648,382,483,8,18,17,17,12,4,1,0,1,1,11,14,,
46879,67.1,32.9,12,0,20,3,834,466,692,333,7,15,6,11,5,2,1,5,1,1,9,7,0,1
46889,64.6,35.4,7,1,15,4,757,510,543,301,24,23,12,22,9,0,3,2,2,1,15,12,,
46891,27.7,72.3,6,4,12,7,488,948,294,761,19,15,33,8,2,11,1,2,2,4,11,9,,
46885,68.9,31.1,2,6,9,14,799,448,621,264,13,11,28,18,6,7,2,2,1,2,11,9,,
46888,44.2,55.8,3,3,10,10,604,665,371,464,21,22,33,18,8,8,2,1,4,4,12,16,,
46892,41.8,58.2,4,5,10,12,576,736,359,519,14,18,31,27,10,5,1,3,,,12,8,,
46893,38,62,3,7,6,14,502,696,298,500,19,15,18,18,5,8,0,2,0,3,14,15,1,0
46894,43.1,56.9,1,1,11,7,668,821,458,606,22,23,14,21,2,0,,,1,3,4,7,,
46886,45,55,8,2,21,13,623,692,378,479,24,14,21,36,3,5,2,0,5,4,16,11,,
46887,60.2,39.8,11,1,17,3,823,571,646,415,13,15,12,11,6,1,0,1,1,2,8,10,,
46890,74.5,25.5,6,4,14,6,917,419,729,246,7,9,20,43,9,4,1,5,0,1,10,12,,
46876,26.9,73.1,5,6,9,23,515,1022,301,808,8,18,49,19,4,14,1,2,2,2,8,5,,
46880,54,46,4,0,21,7,576,533,376,323,19,14,18,20,11,7,2,2,4,3,11,9,,
46884,33.7,66.3,7,2,14,10,481,737,257,521,16,17,35,20,4,9,0,1,1,1,8,11,,
46883,29.2,70.8,5,1,14,7,485,893,299,732,13,8,41,13,3,5,5,1,,,4,8,,
46878,44.1,55.9,5,5,16,14,551,640,327,431,14,16,19,27,13,8,3,1,3,4,11,11,,
46882,65.5,34.5,5,4,13,14,824,535,621,322,22,25,19,28,4,5,,,3,2,12,14,,
46881,42.6,57.4,6,4,11,19,560,667,344,468,22,15,23,10,6,7,2,0,1,2,13,16,,
46877,66.5,33.5,8,3,23,12,778,506,538,273,26,23,15,32,8,7,1,3,2,1,8,9,,
46870,69.3,30.7,7,4,25,7,861,495,626,269,23,19,19,43,16,8,2,2,0,3,4,10,,
46865,51.3,48.7,4,5,9,17,666,632,491,455,13,21,16,8,6,3,2,2,0,4,12,12,,
46866,42.1,57.9,10,4,16,12,503,639,306,430,22,12,18,33,7,3,1,1,4,3,9,9,,
46868,44.2,55.8,9,2,18,8,585,655,356,447,22,16,15,15,7,5,0,3,2,6,15,11,0,1
46872,66.3,33.7,3,2,13,9,782,523,532,285,15,15,7,56,12,2,3,2,0,2,5,6,,
46873,45.9,54.1,9,1,28,4,552,607,341,398,17,13,15,25,9,6,0,2,1,4,13,17,,
46869,31.9,68.1,3,7,10,18,515,871,311,677,14,15,21,14,3,7,1,1,,,14,10,,
46871,58,42,9,2,21,7,789,601,597,420,21,16,15,6,3,5,1,1,0,1,6,15,,
46874,39.8,60.2,6,4,19,6,592,779,378,588,32,16,12,10,4,1,1,0,2,3,11,6,,
46867,49.1,50.9,7,3,17,5,772,794,551,572,26,24,13,15,3,5,1,0,1,2,14,14,,
46860,77.3,22.7,7,0,20,3,1070,433,896,254,11,15,12,36,6,1,1,3,0,1,5,7,,
46858,61.2,38.8,1,3,17,9,799,568,606,382,18,12,14,27,9,8,2,0,4,3,11,11,,
46855,68.4,31.6,7,2,15,10,816,463,643,295,12,18,15,20,5,6,1,4,2,0,15,9,,
46861,36.7,63.3,1,6,5,17,571,801,373,624,17,16,33,7,2,7,1,0,1,2,5,11,,
46856,54.3,45.7,4,10,18,23,690,622,444,386,14,24,18,28,12,7,0,1,2,0,12,10,,
46864,40.8,59.2,3,3,15,9,557,698,328,493,18,21,15,17,7,0,2,0,2,2,13,10,0,1
46863,63.6,36.4,2,6,10,9,731,509,518,297,11,18,10,30,4,3,1,3,2,2,8,11,,
46857,67.2,32.8,2,2,10,5,797,491,603,301,13,25,8,28,3,2,2,2,2,2,9,12,,
46862,54.3,45.7,6,2,16,10,666,613,449,391,17,10,20,47,8,4,0,1,2,3,10,8,,
46859,46.6,53.4,8,2,14,10,594,642,358,420,20,15,22,20,4,6,1,2,0,1,11,12,,
46852,33.1,66.9,3,6,3,19,531,868,347,692,21,15,29,13,2,6,2,0,2,3,8,14,0,1
46845,39.6,60.4,6,5,16,18,524,660,303,456,12,5,36,13,1,8,1,3,1,3,10,15,1,0
46847,60.7,39.3,3,3,13,10,721,533,515,337,14,20,12,28,9,5,1,0,3,2,9,15,1,0
46849,61.5,38.5,9,4,16,17,728,539,530,321,14,18,23,26,6,11,2,5,0,2,9,15,,
46851,43.4,56.6,5,4,15,19,579,687,365,485,15,10,37,22,8,12,3,0,2,1,10,15,,
46853,44.6,55.4,2,5,11,12,549,636,364,441,15,22,20,21,4,4,0,2,2,2,17,14,0,1
46854,35.1,64.9,6,6,12,19,524,799,321,607,23,19,20,13,4,6,2,1,1,1,8,9,,
46850,63.7,36.3,5,4,16,15,851,575,633,354,19,28,12,21,4,6,0,1,3,2,14,15,,
46846,42.7,57.3,2,2,15,13,533,658,324,462,20,17,21,23,5,7,4,1,1,3,8,11,,
46848,49.7,50.3,4,3,14,7,671,698,478,485,25,15,18,18,4,6,1,1,2,2,16,14,,
46784,29.4,70.6,4,5,7,13,519,1007,331,828,17,17,19,12,3,7,1,0,2,0,6,6,,
46841,46.4,53.6,3,6,10,13,678,755,505,594,11,11,7,20,2,4,2,0,0,1,6,11,,
46838,67.3,32.7,8,2,19,6,771,456,569,273,17,9,10,24,7,8,2,1,1,1,10,19,,
46844,50.4,49.6,3,2,14,13,680,683,479,475,11,24,14,19,7,3,1,0,0,1,12,7,,
46839,72.2,27.8,7,2,24,5,880,441,692,261,10,13,13,29,5,2,2,2,0,2,11,7,,
46835,64.5,35.5,5,2,16,8,790,522,558,314,9,21,14,33,6,3,0,3,2,2,11,18,,
46836,34.7,65.3,3,8,11,21,495,785,303,567,10,16,20,14,5,8,2,1,1,1,9,12,,
46843,44.4,55.6,0,6,6,15,597,681,365,451,20,22,18,16,0,8,2,1,1,2,12,13,,
46837,54.9,45.1,8,3,17,9,769,659,562,462,15,9,16,27,6,4,1,0,1,1,13,10,,
46840,32.7,67.3,1,5,4,18,463,795,286,600,13,8,23,24,5,13,4,1,4,3,13,13,,
46842,58.8,41.2,8,2,19,2,751,579,546,385,18,21,18,31,17,5,2,1,2,1,11,6,0,1
46828,53.2,46.8,5,4,16,9,717,659,509,455,22,16,13,34,11,5,2,3,1,3,7,10,,
46825,61,39,4,4,11,12,758,534,567,353,13,20,16,17,4,5,3,0,1,2,9,13,,
46826,55.3,44.7,2,3,10,8,729,618,500,397,20,20,12,19,3,4,2,4,3,3,11,13,,
46829,72.5,27.5,6,3,25,5,898,458,666,270,13,18,3,44,14,2,0,1,1,2,9,7,,
46831,66,34,5,3,16,6,820,493,635,316,13,19,11,21,4,5,0,3,2,2,10,10,1,1
46832,52.5,47.5,5,4,11,8,607,563,402,371,14,13,16,18,1,3,2,2,2,1,13,12,,
46834,48.8,51.2,6,3,12,11,645,659,435,459,16,20,17,19,7,6,3,1,1,0,11,13,,
46830,30.1,69.9,2,4,7,19,507,854,286,655,13,15,40,9,1,10,1,2,1,1,9,14,,
46827,44.5,55.5,5,8,8,18,611,702,386,492,16,23,18,26,4,5,1,0,1,0,14,8,,
46833,41.5,58.5,2,5,15,16,551,741,342,504,25,17,11,41,3,3,2,3,2,3,13,13,,
46815,29.4,70.6,1,12,7,22,538,1037,362,877,15,16,20,5,2,4,1,0,2,1,5,12,,
46817,65.5,34.5,8,3,18,7,754,473,568,300,13,13,9,22,10,3,6,6,0,3,7,4,,
46819,53.8,46.2,6,2,14,9,705,646,491,426,21,13,22,27,4,3,2,2,2,1,7,7,,
46820,58.2,41.8,5,10,5,16,686,533,455,318,20,23,21,10,2,4,3,2,0,3,9,17,,
46821,59.6,40.4,6,3,13,8,847,652,646,440,21,22,8,20,4,2,2,0,,,18,7,,
46824,65.7,34.3,4,1,9,5,779,496,593,311,16,15,8,37,5,2,0,1,0,3,13,12,,
46823,33.2,66.8,4,7,14,13,591,961,381,786,13,20,38,9,4,3,2,2,0,2,4,8,,
46816,56.7,43.3,1,6,10,18,742,609,536,411,8,27,15,36,5,5,0,5,1,1,3,13,,
46822,46.9,53.1,3,2,13,7,612,713,437,504,19,16,11,18,7,3,3,1,1,0,11,6,,
46818,42.7,57.3,3,4,6,7,567,691,362,487,25,17,11,19,1,4,3,1,2,3,14,22,0,1
46808,74.8,25.2,7,2,19,3,1109,470,969,327,6,14,9,29,8,4,1,3,,,5,8,,
46810,23.4,76.6,2,10,5,17,431,1022,244,833,15,17,20,14,4,5,0,3,1,1,8,12,,
46812,40.9,59.1,3,5,12,11,583,741,343,499,22,23,37,24,6,9,1,3,3,4,21,8,,
46813,36.4,63.6,3,4,9,16,519,773,343,578,13,23,34,7,4,7,1,0,3,1,12,6,1,0
46809,65.4,34.6,7,2,16,7,943,555,777,401,10,14,13,11,3,6,3,1,0,4,11,11,,
46811,40.6,59.4,4,3,15,12,604,744,362,521,30,16,32,8,2,5,2,1,5,0,12,9,,
46814,42.6,57.4,7,2,14,3,639,808,444,618,23,20,14,21,9,2,1,3,1,2,3,12,1,0
46805,48.8,51.2,4,4,10,10,715,729,513,542,19,12,18,7,1,4,,,2,0,11,15,,
46806,47.7,52.3,5,5,16,16,714,755,484,537,20,25,13,26,5,3,0,3,2,3,8,15,,
46807,61.9,38.1,1,6,20,11,699,500,506,327,7,13,12,31,8,4,2,1,1,1,12,10,,
46798,62.9,37.1,3,2,10,10,808,559,607,352,19,23,15,20,5,6,2,5,1,0,7,3,,
46799,72.9,27.1,4,0,16,8,1021,477,871,314,10,16,12,23,8,5,1,5,1,1,5,6,,
46800,42.7,57.3,5,9,20,22,535,659,317,435,14,15,25,32,5,8,3,2,2,2,13,13,,
46802,59.9,40.1,5,2,14,5,682,543,471,334,20,16,11,32,12,4,2,2,1,2,13,7,,
46803,48.8,51.2,6,2,20,11,600,631,417,433,14,11,23,23,6,3,1,3,3,1,16,9,1,0
46801,41.1,58.9,2,7,5,15,597,768,394,554,22,22,26,11,4,6,3,3,3,3,12,10,,
46804,42.7,57.3,4,8,14,13,591,751,383,523,24,11,17,10,5,5,2,3,4,1,16,4,,
46797,38.6,61.4,1,5,8,14,455,675,295,501,13,6,12,20,5,4,5,2,4,3,17,10,,
46795,42.1,57.9,2,4,7,13,615,771,427,577,16,17,20,10,2,3,2,1,5,4,13,19,,
46794,61.9,38.1,8,3,21,7,759,530,564,358,13,16,2,32,3,1,0,1,0,1,7,13,0,1
46796,55.1,44.9,6,2,16,10,706,600,496,413,23,18,12,30,9,2,3,0,0,2,9,11,,
46785,42.5,57.5,2,6,11,16,553,704,363,508,19,7,20,29,5,8,1,0,2,3,15,12,,
46786,39.5,60.5,4,2,12,17,580,796,383,599,16,10,24,19,8,3,1,0,4,4,5,13,,
46787,66.1,33.9,3,3,10,5,937,595,688,362,21,32,7,31,8,1,1,2,3,2,10,9,,
46788,58.2,41.8,4,2,13,10,787,608,557,390,16,30,16,27,7,6,1,2,0,2,5,10,,
46789,67.5,32.5,5,0,21,6,717,418,521,255,5,20,14,25,10,2,0,1,,,15,14,,
46792,58.1,41.9,4,2,16,5,713,583,517,386,18,7,10,27,9,1,4,1,0,3,11,8,,
46791,73.3,26.7,10,2,22,7,986,471,815,295,17,20,2,22,5,0,1,1,2,2,10,7,,
46790,41.2,58.8,0,6,3,15,618,788,421,590,16,10,36,15,2,8,6,3,1,1,5,7,,
46793,53.8,46.2,5,5,11,11,692,640,494,416,19,23,19,28,9,2,5,0,4,2,10,9,,
46782,44.5,55.5,1,3,5,13,651,768,455,571,19,16,20,15,3,5,0,2,4,3,9,11,1,0
46775,56.5,43.5,6,8,19,17,667,543,432,341,9,16,21,24,7,5,2,3,2,1,16,15,,
46776,64.8,35.2,0,1,3,2,635,410,437,230,15,13,31,27,4,5,2,0,2,4,13,21,,
46777,69,31,2,2,9,7,832,456,648,293,9,22,6,23,4,3,2,3,1,3,6,11,,
46780,42.5,57.5,3,4,8,16,552,702,365,503,25,18,16,14,4,5,2,0,2,0,12,11,,
46781,50.2,49.8,7,4,13,14,642,618,455,440,15,13,18,12,3,11,3,2,2,4,7,14,,
46779,62.7,37.3,12,2,23,5,859,585,690,409,19,14,3,16,6,0,1,3,2,2,14,9,,
46783,36.1,63.9,3,8,11,17,511,767,313,562,19,18,15,22,3,5,5,4,3,1,16,11,,
46778,43,57,0,2,9,6,548,678,353,484,15,14,13,24,5,4,0,1,2,3,10,11,,
46768,34.8,65.2,4,10,11,15,535,801,315,593,14,16,32,13,3,7,0,1,1,1,7,12,,
46765,42.4,57.6,1,7,6,14,674,847,482,672,16,21,10,20,3,3,2,1,1,4,9,24,,
46766,48,52,4,0,7,9,560,575,369,397,14,17,28,15,4,3,3,1,0,2,15,12,,
46767,67,33,5,2,18,11,813,530,590,293,15,7,26,47,9,4,3,1,1,2,9,14,,
46769,56.8,43.2,5,3,18,10,746,606,513,397,21,17,15,24,12,4,0,1,0,5,11,15,,
46772,56.7,43.3,3,0,7,8,697,596,512,396,12,11,16,43,3,2,3,0,2,2,10,9,,
46773,57,43,2,4,11,11,701,561,474,359,15,17,24,29,5,8,4,2,1,3,9,14,,
46771,66.5,33.5,8,3,24,8,759,470,529,264,14,21,18,30,6,5,2,3,1,2,10,12,,
46774,57.8,42.2,5,5,19,9,699,592,494,375,18,18,9,40,11,2,0,1,4,4,14,10,,
46770,67.9,32.1,6,2,16,8,847,514,649,309,14,21,14,35,6,3,5,4,2,1,8,6,,
46764,35.8,64.2,4,3,11,10,541,864,365,675,27,12,10,16,4,3,1,0,2,0,12,6,,
46757,62,38,5,6,13,13,743,521,581,356,13,9,11,11,3,4,1,3,3,0,10,7,,
46756,26.2,73.8,0,9,3,21,467,1017,305,852,12,10,35,5,1,3,5,1,0,1,5,6,,
46762,49,51,7,1,13,7,661,671,476,479,19,15,23,10,1,1,1,2,1,1,12,8,,
46763,50.2,49.8,3,0,13,3,580,591,384,391,14,14,15,26,6,2,1,1,4,2,15,16,,
46759,71.9,28.1,5,7,22,11,885,475,658,265,14,19,9,39,16,3,1,0,3,2,10,10,,
46755,40.4,59.6,2,8,15,23,518,693,306,478,14,17,22,30,8,5,0,1,6,2,21,15,,
46760,45.3,54.7,6,4,12,19,581,630,344,410,16,24,25,17,3,12,0,1,1,3,11,17,,
46761,58.2,41.8,4,3,14,9,786,625,579,418,17,17,15,23,9,1,1,2,0,4,6,12,0,1
46758,30,70,7,4,13,15,470,843,255,594,36,14,25,23,1,5,2,3,3,0,14,9,,
46749,73.3,26.7,6,4,13,6,881,449,675,253,18,14,13,41,8,1,3,2,2,0,10,6,,
46745,49.2,50.8,5,9,12,20,606,596,389,413,19,11,13,24,9,9,7,0,3,1,10,11,,
46751,64.5,35.5,9,3,25,9,869,597,649,349,13,22,15,30,9,5,0,1,2,1,18,10,,
46747,63,37,6,1,12,4,762,526,569,324,11,17,27,30,7,2,3,1,3,2,13,16,,
46748,46.6,53.4,7,5,12,8,638,712,441,497,20,18,15,19,4,3,1,1,0,1,9,9,,
46754,40.1,59.9,5,3,14,10,582,795,366,562,27,12,15,30,6,1,3,1,1,1,12,7,,
46750,49.4,50.6,7,3,13,6,680,676,479,496,12,23,17,17,5,4,3,3,1,2,8,9,,
46753,58.5,41.5,5,4,11,12,704,542,501,339,15,19,25,15,5,6,3,3,1,2,13,17,,
46752,30.8,69.2,2,3,7,6,465,769,258,575,16,26,30,18,6,9,1,0,3,3,6,15,1,0
46746,24.5,75.5,2,8,4,17,422,947,250,774,14,8,24,18,3,6,0,2,1,1,9,6,,
46737,69.3,30.7,6,3,16,11,853,503,652,275,19,20,9,32,4,4,1,3,0,1,7,9,,
46739,62.3,37.7,6,3,16,9,714,503,525,309,6,22,15,18,9,9,1,4,4,1,16,8,,
46735,43.5,56.5,4,2,15,7,553,685,347,464,20,15,16,31,5,6,1,1,2,0,13,9,,
46736,65.7,34.3,6,4,19,5,920,545,671,354,7,26,9,30,9,3,3,0,0,3,0,16,,
46738,44.8,55.2,7,5,15,12,654,790,482,592,11,11,16,20,4,5,1,6,,,3,10,1,0
46743,52.6,47.4,5,6,14,20,714,649,515,455,19,8,29,19,4,8,1,0,0,2,10,12,,
46742,62.8,37.2,6,3,11,6,784,519,548,315,17,18,19,32,6,7,2,4,1,0,6,10,,
46741,39.9,60.1,8,7,15,16,573,742,364,541,12,16,35,14,7,12,1,0,2,1,8,10,,
46744,59.4,40.6,3,4,13,10,718,583,517,361,17,19,13,37,7,2,1,3,1,5,12,18,,
46740,23.6,76.4,3,9,6,24,453,958,238,760,18,12,40,10,1,10,3,3,1,2,4,6,,
46726,62,38,8,5,17,11,687,505,490,296,15,15,19,27,11,6,1,2,1,1,10,9,,
46732,40.6,59.4,8,5,12,11,580,789,383,587,13,10,21,21,6,3,3,1,1,2,13,10,,
46725,61,39,5,6,12,21,729,540,487,316,25,18,17,21,6,8,2,1,6,2,13,19,,
46727,46.6,53.4,2,8,9,18,608,689,443,509,9,11,18,27,5,9,0,4,2,1,10,12,1,0
46728,52.6,47.4,0,9,7,19,650,594,458,418,11,17,11,22,6,7,2,1,2,0,9,1,,
46729,40,60,6,4,16,12,544,703,330,510,14,24,31,29,9,8,3,0,0,1,8,7,,
46730,57.3,42.7,7,5,18,13,621,538,401,307,20,18,14,35,7,7,,,3,5,12,11,,
46733,61.9,38.1,4,5,15,11,582,422,396,248,11,6,23,29,7,5,2,2,1,3,14,13,,
46731,46.7,53.3,4,2,15,11,728,821,558,644,15,15,12,23,8,2,3,4,1,1,5,9,,
