MatchID,Possession_home,Possession_away,Shots_on_target_home,Shots_on_target_away,Shots_home,Shots_away,Touches_home,Touches_away,Passes_home,Passes_away,Tackles_home,Tackles_away,Clearances_home,Clearances_away,Corners_home,Corners_away,Offsides_home,Offsides_away,Yellow_cards_home,Yellow_cards_away,Fouls_conceded_home,Fouls_conceded_away,Red_cards_home,Red_cards_away
66630,62.5,37.5,7,5,13,9,712,515,498,306,17,18,12,32,11,3,,,3,2,8,12,,
66631,47.1,52.9,4,7,11,13,624,675,443,501,11,17,19,11,5,7,,,1,0,9,3,,
66624,51.8,48.2,3,9,8,18,627,584,430,401,13,15,19,11,7,5,1,1,3,1,12,15,,
66638,33.7,66.3,3,7,8,15,510,867,353,712,16,15,12,17,3,8,2,1,0,2,8,15,,
66550,67.8,32.2,5,4,14,8,858,509,648,306,15,21,13,28,12,5,1,1,1,1,6,7,,
66531,65.8,34.2,5,0,10,9,822,491,666,343,10,13,8,17,5,2,1,4,2,2,11,10,,
66537,50.9,49.1,1,9,4,15,603,617,419,405,25,15,12,19,3,5,3,5,5,3,17,11,,
66619,55,45,7,0,14,6,840,713,650,530,25,20,17,12,5,2,0,1,2,0,15,10,,
66616,69.4,30.6,10,2,24,5,928,488,754,331,13,16,8,20,9,3,0,1,0,1,10,14,,
66612,38.2,61.8,9,1,14,11,515,740,353,556,14,15,18,7,4,7,0,1,1,1,10,8,,
66613,27.4,72.6,1,5,6,11,452,969,285,790,25,14,13,15,5,2,1,1,2,0,12,7,,
66617,32.4,67.6,4,4,10,15,482,836,304,634,12,11,29,8,4,7,0,4,1,1,8,10,,
66615,68.7,31.3,5,5,22,13,898,503,715,316,11,16,10,24,4,6,1,4,2,1,7,7,,
66620,43,57,7,4,13,16,629,748,428,556,17,20,17,15,1,5,2,0,1,2,5,12,,
66618,59.6,40.4,7,6,15,10,642,507,457,308,13,15,10,35,5,5,1,3,2,5,13,18,,
66621,64,36,5,8,12,12,760,528,561,308,20,14,14,30,7,7,1,8,0,3,13,8,,
66614,51,49,4,4,7,19,703,684,471,433,23,21,24,20,5,10,2,0,1,2,9,12,,
66554,44.8,55.2,2,6,9,22,573,648,352,443,20,12,15,27,6,8,4,3,1,1,10,13,,
66603,37.3,62.7,1,11,6,26,470,697,301,504,9,13,20,26,6,6,,,3,1,9,7,1,0
66606,59.2,40.8,4,1,11,5,729,545,532,364,13,12,19,22,5,4,0,2,0,2,5,16,,
66609,67.3,32.7,3,2,22,10,882,545,676,335,20,22,4,28,4,3,2,2,,,2,7,,
66604,66.5,33.5,1,4,12,9,739,473,569,289,17,22,12,24,7,2,,,4,5,17,11,,
66607,32.6,67.4,2,8,6,13,522,862,320,676,22,17,27,14,3,4,4,2,3,2,7,14,,
66611,39,61,4,1,13,14,581,796,397,635,15,13,28,21,3,5,2,1,1,0,8,2,,
66610,58.1,41.9,9,1,27,8,714,562,501,360,9,18,16,42,13,6,2,1,1,2,12,9,,
66608,49.6,50.4,3,11,19,15,617,663,449,474,17,10,6,24,3,6,0,3,4,2,16,11,,
66532,55.5,44.5,5,2,26,6,692,586,508,407,12,21,9,23,5,4,2,2,1,1,8,9,,
66465,34.1,65.9,4,2,15,12,551,835,326,639,11,15,35,15,3,7,3,2,,,8,8,,
66519,45.3,54.7,1,5,8,7,623,743,456,556,11,23,13,20,6,4,2,1,2,1,12,9,,
66525,63.7,36.3,15,2,23,3,862,543,672,378,8,21,8,9,4,0,1,6,0,3,5,11,,
66601,36.3,63.7,3,7,11,17,538,775,320,567,22,22,37,10,7,10,2,2,4,4,12,9,,
66592,66.4,33.6,8,2,24,6,757,492,562,294,14,14,7,45,14,0,1,2,1,1,10,5,,
66593,59.6,40.4,1,4,20,8,754,601,550,383,19,17,16,36,10,5,,,1,2,12,7,,
66594,68.9,31.1,1,4,11,10,769,425,579,260,13,17,23,19,4,4,1,3,1,4,12,12,,
66595,42.6,57.4,0,3,7,9,574,691,373,518,22,17,18,16,4,4,1,3,1,3,4,20,,
66597,69.4,30.6,8,1,29,6,899,496,697,308,14,19,12,39,8,4,1,5,0,1,7,8,,
66599,55.8,44.2,11,0,19,9,725,599,506,401,21,20,13,16,4,4,4,2,0,2,6,9,,
66598,71.2,28.8,4,5,21,6,936,483,755,308,13,13,2,37,10,0,1,3,0,3,5,7,,
66596,54.5,45.5,6,9,16,15,615,540,409,340,24,19,16,12,3,3,4,2,6,3,13,19,,
66600,47,53,3,3,11,14,574,613,388,431,11,12,32,14,3,7,2,1,3,3,3,7,,
66515,50,50,7,3,19,10,696,728,512,516,18,17,14,17,10,2,1,1,3,1,8,10,0,1
66586,55.4,44.6,2,3,13,8,727,603,550,433,21,14,18,15,5,4,,,1,2,10,9,,
66582,42.6,57.4,2,3,9,6,592,718,377,504,31,17,25,16,3,9,,,1,0,10,10,,
66585,41.7,58.3,10,0,21,7,567,715,344,467,22,29,15,19,5,3,1,0,1,1,8,9,,
66591,35.2,64.8,1,6,9,11,537,794,315,592,18,21,21,17,4,5,1,1,3,2,16,9,,
66589,28.5,71.5,3,9,8,22,436,865,281,707,11,5,29,9,4,12,2,2,0,2,7,8,,
66583,32.6,67.4,5,4,8,12,495,823,303,643,14,11,22,21,5,8,7,3,0,1,7,6,,
66588,37,63,2,1,10,11,424,591,249,424,15,14,13,9,3,6,3,2,3,4,22,15,,
66590,58.6,41.4,7,7,17,11,780,608,572,412,15,15,9,32,7,3,3,1,3,1,13,13,,
66587,52.3,47.7,8,4,12,13,646,604,469,430,14,17,13,14,1,4,7,1,4,0,12,13,,
66578,65,35,11,1,22,5,905,592,665,362,18,23,15,35,7,6,3,4,1,0,11,7,,
66577,58.3,41.7,4,2,15,12,700,554,481,356,12,17,13,35,7,4,1,2,2,3,12,13,0,1
66579,75.6,24.4,7,2,15,6,877,383,709,227,7,13,7,30,9,3,2,10,,,7,13,,
66572,39.5,60.5,4,8,12,16,482,639,302,456,22,3,24,15,6,11,1,2,1,3,11,9,1,0
66575,28.3,71.7,1,5,5,13,446,849,256,670,15,15,27,8,4,6,1,2,1,2,11,16,,
66581,47.7,52.3,3,10,8,23,635,664,433,472,18,14,29,21,2,8,3,1,2,3,7,13,,
66580,39.3,60.7,9,3,20,11,509,659,292,454,21,19,12,14,6,2,1,1,2,3,13,13,,
66576,64.3,35.7,3,1,9,6,797,527,609,335,16,17,14,28,5,6,3,1,1,0,1,6,,
66574,35.9,64.1,3,5,9,22,497,717,288,518,25,15,28,16,2,10,2,1,2,1,11,10,,
66505,51.6,48.4,2,5,13,11,595,581,391,359,14,16,21,28,4,7,3,0,1,2,16,9,,
66564,64.6,35.4,7,3,15,6,779,520,606,341,15,14,12,26,10,3,0,1,2,1,17,14,,
66563,49.5,50.5,1,2,11,7,640,682,455,477,16,22,14,34,6,3,0,4,2,3,6,7,0,1
66567,63,37,4,3,13,15,676,494,477,277,21,18,20,28,6,7,,,4,2,9,9,,
66569,56.9,43.1,3,1,18,6,731,589,548,413,17,9,15,13,3,3,4,1,1,1,9,8,,
66570,25.8,74.2,3,5,7,20,478,979,278,777,20,21,37,4,2,11,2,0,3,0,13,5,,
66562,75.6,24.4,5,1,20,10,823,377,643,211,7,18,19,42,12,4,0,2,0,2,9,13,,
66565,43.4,56.6,5,7,8,14,611,747,431,576,13,7,25,11,2,5,5,2,4,1,12,10,,
66568,43.8,56.2,5,5,15,14,675,787,460,577,18,22,30,13,4,5,3,3,0,1,6,8,,
66571,68.5,31.5,4,2,15,7,740,434,565,259,14,16,5,14,5,1,1,1,0,1,16,11,1,0
66566,49.6,50.4,1,3,15,8,555,575,338,361,24,26,7,15,9,2,3,1,5,4,14,16,,
66507,48.8,51.2,4,10,14,27,742,785,569,592,17,20,20,13,3,8,1,0,1,2,6,12,,
66503,43.7,56.3,9,5,18,13,604,727,405,519,17,19,30,35,6,9,3,0,,,7,9,,
66573,43.2,56.8,2,3,10,15,636,765,438,579,16,14,19,26,5,7,1,0,1,2,8,5,,
66557,52,48,1,5,12,18,617,601,407,381,27,19,10,28,4,6,1,1,3,2,13,13,,
66558,40.4,59.6,3,5,14,12,511,640,284,435,18,18,30,20,8,8,3,1,3,1,12,14,,
66561,42.7,57.3,5,10,9,13,537,628,327,437,23,10,29,8,2,10,2,1,2,3,13,14,,
66552,54.6,45.4,9,6,13,13,727,648,540,451,17,23,16,19,3,6,1,1,1,2,8,13,,
66555,68.3,31.7,13,1,27,6,905,525,712,340,9,21,5,32,9,0,2,7,0,1,6,6,,
66560,47.4,52.6,5,5,15,18,602,652,386,442,22,23,11,21,4,3,1,1,3,2,6,9,,
66553,63.3,36.7,4,1,19,3,763,536,569,337,21,17,10,24,9,0,1,2,0,2,11,7,,
66556,55.7,44.3,6,1,11,4,741,639,579,459,8,22,8,24,9,1,3,4,0,2,11,6,,
66520,61.6,38.4,5,3,13,7,724,492,550,337,8,15,13,13,11,2,4,3,,,9,8,,
66517,48.9,51.1,6,4,12,5,598,619,407,428,16,15,20,14,5,2,0,1,0,1,9,8,,
66549,51.3,48.7,2,6,9,19,685,659,488,457,17,13,14,18,3,8,2,3,3,1,9,8,,
66544,55.3,44.7,6,6,15,10,782,653,574,463,19,12,16,20,6,7,3,3,1,2,5,13,,
66551,25.8,74.2,4,9,6,21,446,912,251,715,16,16,40,10,3,7,1,3,0,1,6,9,,
66545,62.7,37.3,6,5,22,10,799,547,558,339,15,31,17,37,9,1,0,2,0,2,6,16,,
66543,45.4,54.6,4,5,10,16,572,669,400,491,20,11,19,12,3,7,0,4,2,2,17,11,,
66546,49.9,50.1,6,5,17,12,622,620,399,425,17,25,11,33,8,5,1,1,1,1,5,12,,
66547,55.3,44.7,7,2,22,8,574,486,360,297,18,14,21,17,9,3,5,1,2,1,11,7,,
66542,28.8,71.2,2,2,7,15,397,809,249,644,16,14,15,23,5,5,1,2,3,2,13,5,1,0
66539,57.3,42.7,6,3,18,10,652,535,484,355,8,14,14,23,7,5,2,4,,,5,10,,
66534,47.7,52.3,5,6,11,18,640,708,430,473,23,23,26,19,10,8,1,0,4,1,14,7,,
66533,23.7,76.3,2,3,6,12,357,872,217,716,17,11,17,10,3,5,0,3,,,12,10,,
66535,50.9,49.1,6,3,19,12,598,576,391,376,26,16,14,23,8,8,1,3,1,2,9,13,,
66540,34.6,65.4,2,11,9,21,461,731,290,536,15,9,26,13,3,7,3,3,2,2,15,5,1,0
66541,43,57,5,6,14,13,536,614,316,423,16,15,20,15,4,5,0,1,0,1,12,12,,
66538,36.6,63.4,1,4,6,21,570,797,358,588,17,15,38,6,1,12,3,1,0,1,8,11,,
66527,31.4,68.6,8,4,13,13,472,764,259,566,18,17,20,19,2,3,2,3,3,3,11,8,,
66526,71.8,28.2,9,8,17,14,894,438,736,289,7,15,9,25,14,4,2,1,1,2,11,9,,
66528,35.2,64.8,2,6,4,16,465,755,314,585,17,13,12,9,3,4,3,2,1,2,13,7,,
66529,59.7,40.3,6,0,17,4,780,571,602,406,23,18,9,7,4,2,1,0,1,1,16,9,0,1
66530,55.8,44.2,5,6,11,11,639,568,451,378,13,19,11,37,10,2,2,1,2,3,10,9,,
66522,42.1,57.9,1,4,8,10,624,800,446,609,17,17,22,18,2,5,2,2,3,1,8,11,,
66523,50.4,49.6,5,6,15,16,685,654,467,450,13,16,23,21,6,9,2,3,1,3,8,10,,
66518,43.7,56.3,5,6,10,18,626,734,413,519,15,25,25,15,6,4,3,1,4,4,12,11,0,1
66514,50.9,49.1,2,12,9,21,582,555,405,392,14,13,15,8,1,4,0,1,3,1,11,7,,
66516,28.1,71.9,1,7,5,18,424,861,265,709,13,21,16,9,3,6,4,2,1,2,9,6,,
66521,36.9,63.1,1,1,4,8,617,936,433,739,17,16,26,18,4,9,2,4,0,2,9,7,,
66509,80.1,19.9,10,3,23,5,978,355,777,194,11,19,7,22,7,1,0,2,2,3,11,11,,
66510,74.2,25.8,8,3,23,5,900,433,738,258,12,24,3,28,11,0,2,1,1,3,9,4,,
66504,59.3,40.7,2,5,12,8,724,550,524,365,16,17,10,22,7,4,1,1,2,0,11,15,,
66506,59.7,40.3,6,4,9,15,679,529,448,299,20,24,30,24,4,6,1,3,2,4,16,20,,
66502,56.2,43.8,8,1,21,7,680,589,501,387,22,18,19,21,5,2,,,2,0,9,9,0,1
66508,50.2,49.8,3,6,7,17,651,648,451,447,23,17,27,16,7,10,,,3,1,12,9,,
66511,64.2,35.8,15,3,31,6,792,487,608,338,12,15,12,13,6,2,1,0,1,1,5,9,,
66497,61.2,38.8,6,6,17,12,709,513,487,306,15,25,19,25,8,2,1,0,0,2,15,14,,
66492,61.3,38.7,5,6,15,11,672,487,507,320,8,12,11,24,9,8,3,1,2,0,5,9,,
66496,57.8,42.2,6,5,16,12,638,493,415,304,18,23,12,13,5,2,1,4,2,5,9,15,,
66499,62.3,37.7,5,0,20,4,766,549,551,329,17,21,19,23,11,3,2,1,1,2,13,6,,
66501,47.2,52.8,5,5,11,13,651,688,440,501,9,21,23,21,8,6,0,1,1,1,6,17,,
66495,40.1,59.9,1,3,9,16,487,650,310,471,19,10,29,14,6,14,1,1,2,1,13,11,,
66498,47.3,52.7,5,3,8,12,589,621,400,431,20,26,26,12,4,6,0,1,2,3,9,16,,
66493,63.4,36.6,5,2,14,6,671,476,472,281,20,17,9,35,8,2,1,0,4,0,12,18,,
66500,71,29,10,1,24,2,917,499,746,310,11,14,1,29,14,1,1,0,3,2,12,5,0,1
66483,36.1,63.9,5,3,11,10,519,763,329,588,13,19,12,13,3,3,5,1,2,2,8,12,,
66482,41.1,58.9,4,5,13,12,570,707,359,524,21,16,21,11,3,6,1,0,1,1,8,25,,
66486,47.8,52.2,4,1,19,10,501,543,322,356,13,15,24,20,10,3,0,1,1,1,11,9,,
66487,44.4,55.6,4,4,14,14,518,604,314,410,12,21,16,22,6,2,,,4,2,15,12,,
66491,32.9,67.1,1,5,3,17,523,825,320,641,21,15,29,7,2,8,7,1,2,2,4,7,,
66489,22.9,77.1,4,13,11,26,399,1013,239,830,15,15,19,7,5,11,0,1,3,0,11,7,,
66484,63.1,36.9,6,3,13,9,716,499,510,308,18,18,18,28,5,1,7,0,5,3,11,9,,
66485,61.3,38.7,3,2,16,8,735,529,530,331,24,23,14,22,9,6,3,0,2,2,16,9,,
66488,40.8,59.2,7,1,17,10,619,835,459,667,10,18,27,6,6,4,2,4,1,2,11,4,,
66490,36.2,63.8,5,7,11,19,511,759,335,588,13,6,27,9,1,9,3,1,1,3,10,10,,
66481,47,53,6,2,11,6,642,701,464,521,8,10,26,20,10,5,,,,,13,11,,
66475,44.5,55.5,10,8,14,17,584,698,431,526,18,10,18,14,3,8,0,1,1,0,9,10,,
66480,44.5,55.5,7,6,15,15,542,645,356,443,12,11,17,15,2,4,1,2,1,3,14,11,,
66476,49.8,50.2,6,4,14,8,614,641,399,422,10,12,9,40,6,0,3,5,4,3,18,16,,
66477,34.3,65.7,6,3,14,9,464,736,271,540,13,19,18,28,9,5,1,0,1,1,10,8,,
66478,65.2,34.8,2,1,16,6,797,504,589,306,14,19,18,37,5,5,1,3,2,3,5,7,,
66472,36,64,3,7,9,17,508,769,333,611,25,11,17,13,4,10,1,0,,,8,12,,
66473,31.3,68.7,2,7,8,16,463,768,269,599,9,15,18,14,3,11,3,1,4,3,8,16,,
66479,31.4,68.6,1,6,9,16,420,740,262,569,8,17,14,8,2,5,0,3,,,8,11,1,0
66474,61.9,38.1,3,1,15,9,677,522,474,286,23,21,18,17,7,4,2,0,5,3,15,15,,
66466,65.7,34.3,6,2,24,3,799,517,586,318,16,21,6,38,15,2,2,1,2,5,13,14,,
66467,63.3,36.7,3,3,8,10,770,533,577,340,20,24,6,25,7,3,1,0,3,3,12,10,0,1
66469,64.5,35.5,6,3,20,7,816,523,613,338,13,16,24,30,5,7,2,2,0,1,7,14,,
66471,43.1,56.9,4,2,14,5,632,779,443,601,23,21,13,15,4,3,1,0,2,2,11,10,,
66464,56.5,43.5,4,4,20,11,710,582,496,379,11,28,13,18,6,1,2,1,1,3,12,14,,
66463,39.7,60.3,4,5,6,14,560,751,359,536,19,19,18,26,3,3,0,3,4,3,8,11,,
66468,56.7,43.3,8,5,18,17,621,496,410,303,22,14,17,12,8,6,5,2,,,5,20,,
66470,68.5,31.5,9,3,19,5,895,494,728,330,15,16,11,18,8,4,4,4,2,0,7,6,,
