,MatchID,Score_home,Score_away,Clean sheets_home,Goals Conceded_home,Tackles_home,Tackle success %_home,Last man tackles_home,Blocked shots_home,Interceptions_home,Clearances_home,Headed Clearance_home,Clearances off line_home,Recoveries_home,Duels won_home,Duels lost_home,Successful 50/50s_home,Aerial battles won_home,Aerial battles lost_home,Own goals_home,Errors leading to goal_home,Assists_home,Passes_home,Passes per match_home,Big Chances Created_home,Crosses_home,Cross accuracy %_home,Through balls_home,Accurate long balls_home,Yellow cards_home,Red cards_home,Fouls_home,Offsides_home,Goals_home,Headed goals_home,Goals with right foot_home,Goals with left foot_home,Hit woodwork_home,Goals per match_home,Penalties scored_home,Freekicks scored_home,Shots_home,Shots on target_home,Shooting accuracy %_home,Big chances missed_home,Saves_home,Penalties Saved_home,Punches_home,High Claims_home,Catches_home,Sweeper clearances_home,Throw outs_home,Goal Kicks_home,Clean sheets_away,Goals Conceded_away,Tackles_away,Tackle success %_away,Last man tackles_away,Blocked shots_away,Interceptions_away,Clearances_away,Headed Clearance_away,Clearances off line_away,Recoveries_away,Duels won_away,Duels lost_away,Successful 50/50s_away,Aerial battles won_away,Aerial battles lost_away,Own goals_away,Errors leading to goal_away,Assists_away,Passes_away,Passes per match_away,Big Chances Created_away,Crosses_away,Cross accuracy %_away,Through balls_away,Accurate long balls_away,Yellow cards_away,Red cards_away,Fouls_away,Offsides_away,Goals_away,Headed goals_away,Goals with right foot_away,Goals with left foot_away,Hit woodwork_away,Goals per match_away,Penalties scored_away,Freekicks scored_away,Shots_away,Shots on target_away,Shooting accuracy %_away,Big chances missed_away,Saves_away,Penalties Saved_away,Punches_away,High Claims_away,Catches_away,Sweeper clearances_away,Throw outs_away,Goal Kicks_away
0,9263.0,1.0,1.0,15.181818181818182,78.0909090909091,248.1818181818182,63.54545454545455,2.4545454545454546,30.454545454545453,195.54545454545453,421.0,144.1818181818182,2.0,466.90909090909093,511.90909090909093,439.1818181818182,56.18181818181818,125.63636363636364,103.0909090909091,0.45454545454545453,1.0,10.727272727272727,4623.363636363636,28.743636363636366,6.818181818181818,141.8181818181818,17.363636363636363,21.181818181818183,284.8181818181818,23.0,1.1818181818181819,148.36363636363637,30.363636363636363,17.818181818181817,3.1818181818181817,9.818181818181818,3.3636363636363638,4.0,0.08090909090909092,0.9090909090909091,0.2727272727272727,114.54545454545455,40.45454545454545,17.90909090909091,5.0,14.090909090909092,0.09090909090909091,1.7272727272727273,5.7272727272727275,2.090909090909091,1.0909090909090908,15.727272727272727,32.27272727272727,16.375,94.0,291.25,47.125,0.75,52.75,227.375,439.0,185.5,1.125,592.25,602.25,485.375,49.125,191.625,136.375,0.75,1.875,16.5,5452.625,26.42875,12.625,336.0,16.375,15.375,403.75,25.625,1.375,173.5,37.125,27.375,3.875,8.125,6.5,5.125,0.08,0.375,0.75,174.0,53.5,16.75,6.0,49.375,0.25,10.875,20.25,10.125,7.125,47.0,151.25
0,9264.0,1.0,1.0,12.818181818181818,82.36363636363636,231.54545454545453,53.0,1.0,33.45454545454545,190.1818181818182,370.3636363636364,153.0,0.9090909090909091,533.3636363636364,514.1818181818181,434.3636363636364,54.45454545454545,156.54545454545453,133.27272727272728,0.45454545454545453,1.1818181818181819,7.181818181818182,4344.909090909091,28.663636363636364,7.909090909090909,268.27272727272725,13.909090909090908,16.272727272727273,352.3636363636364,16.0,1.1818181818181819,118.72727272727273,9.727272727272727,6.545454545454546,1.0909090909090908,3.272727272727273,1.9090909090909092,3.0,0.03636363636363636,0.36363636363636365,0.18181818181818182,87.54545454545455,25.90909090909091,17.636363636363637,3.8181818181818183,12.090909090909092,0.2727272727272727,2.6363636363636362,3.1818181818181817,1.6363636363636365,2.5454545454545454,11.545454545454545,39.36363636363637,5.7,43.2,60.0,65.9,0.5,7.2,58.8,210.5,97.6,0.6,155.8,174.3,152.4,13.1,76.1,63.8,0.1,0.4,2.0,1522.3,30.072999999999997,1.7,55.1,23.1,1.4,100.3,4.6,0.0,26.5,1.5,1.5,0.8,0.3,0.3,0.8,0.013000000000000001,0.1,0.0,13.2,3.5,11.7,0.5,0.4,0.0,0.4,0.0,0.1,0.1,1.3,1.1
0,9266.0,0.0,0.0,31.3,159.1,308.5,52.7,3.6,48.5,242.7,740.3,306.9,1.1,659.5,801.6,646.8,75.0,316.7,195.6,1.0,4.7,13.4,6137.8,26.776,15.0,365.7,14.9,13.5,524.0,32.5,1.8,215.5,26.9,18.7,5.7,6.5,5.9,5.2,0.06799999999999999,2.6,0.2,143.8,47.3,16.1,8.3,76.5,0.3,9.1,40.0,13.8,18.1,102.9,235.2,24.90909090909091,78.45454545454545,270.45454545454544,56.27272727272727,0.7272727272727273,61.27272727272727,173.8181818181818,254.0,115.9090909090909,0.2727272727272727,608.0,639.2727272727273,640.5454545454545,106.0,149.72727272727272,153.45454545454547,0.2727272727272727,2.6363636363636362,19.636363636363637,7173.727272727273,35.98727272727273,19.818181818181817,444.8181818181818,13.545454545454545,46.27272727272727,481.0,25.454545454545453,0.9090909090909091,150.72727272727272,16.09090909090909,19.181818181818183,1.1818181818181819,11.454545454545455,5.818181818181818,4.0,0.10454545454545454,2.8181818181818183,0.9090909090909091,159.45454545454547,51.45454545454545,22.0,8.090909090909092,85.54545454545455,0.6363636363636364,24.454545454545453,35.54545454545455,22.636363636363637,16.363636363636363,137.8181818181818,255.0909090909091
0,9268.0,2.0,0.0,44.75,141.625,288.375,55.625,1.75,75.625,228.625,376.875,176.75,1.0,849.125,754.25,672.0,131.625,190.375,160.25,0.5,5.5,22.75,9042.875,38.14125,29.0,561.25,16.25,35.125,643.875,24.5,0.625,132.75,10.75,19.5,1.0,12.625,5.75,6.5,0.08499999999999999,2.0,1.875,179.375,64.875,17.125,10.625,119.0,0.625,24.875,33.75,13.0,36.0,203.625,316.5,9.666666666666666,66.22222222222223,166.11111111111111,48.44444444444444,1.3333333333333333,37.55555555555556,105.33333333333333,248.66666666666666,87.22222222222223,0.5555555555555556,393.3333333333333,452.55555555555554,454.22222222222223,96.44444444444444,120.44444444444444,117.11111111111111,0.1111111111111111,2.3333333333333335,8.666666666666666,3453.222222222222,26.535555555555558,11.666666666666666,244.22222222222223,17.11111111111111,11.11111111111111,230.77777777777777,12.88888888888889,0.7777777777777778,107.33333333333333,18.11111111111111,11.222222222222221,1.4444444444444444,4.555555555555555,5.111111111111111,3.5555555555555554,0.06555555555555556,0.2222222222222222,0.6666666666666666,124.11111111111111,41.111111111111114,17.88888888888889,7.333333333333333,44.0,0.2222222222222222,5.666666666666667,19.666666666666668,8.555555555555555,7.888888888888889,55.333333333333336,124.11111111111111
0,9262.0,1.0,0.0,51.18181818181818,177.8181818181818,428.27272727272725,47.63636363636363,5.2727272727272725,69.0,299.27272727272725,858.9090909090909,307.09090909090907,2.4545454545454546,910.3636363636364,1020.3636363636364,819.1818181818181,146.54545454545453,260.45454545454544,202.27272727272728,1.4545454545454546,3.8181818181818183,22.272727272727273,9352.90909090909,26.860909090909093,20.545454545454547,528.9090909090909,15.272727272727273,24.272727272727273,761.7272727272727,34.09090909090909,1.3636363636363635,205.8181818181818,33.45454545454545,25.636363636363637,4.2727272727272725,9.090909090909092,9.363636363636363,6.0,0.08545454545454545,1.5454545454545454,0.45454545454545453,179.1818181818182,59.72727272727273,18.545454545454547,11.0,90.18181818181819,0.6363636363636364,17.545454545454547,48.90909090909091,22.363636363636363,13.272727272727273,196.1818181818182,304.90909090909093,65.36363636363636,110.45454545454545,296.1818181818182,54.45454545454545,2.8181818181818183,51.27272727272727,219.0909090909091,474.54545454545456,192.72727272727272,2.0,739.0909090909091,707.0,575.0909090909091,78.72727272727273,202.72727272727272,149.36363636363637,0.7272727272727273,3.909090909090909,18.454545454545453,8815.363636363636,34.19181818181818,20.727272727272727,284.6363636363636,16.0,28.727272727272727,630.7272727272727,31.454545454545453,1.9090909090909092,164.36363636363637,27.363636363636363,25.09090909090909,3.8181818181818183,11.0,8.181818181818182,4.909090909090909,0.11272727272727273,1.8181818181818181,0.7272727272727273,126.72727272727273,47.09090909090909,18.636363636363637,8.363636363636363,91.36363636363636,0.36363636363636365,19.727272727272727,52.72727272727273,23.727272727272727,18.818181818181817,183.54545454545453,256.09090909090907
0,9259.0,1.0,0.0,30.666666666666668,98.22222222222223,314.1111111111111,51.0,1.8888888888888888,70.0,210.22222222222223,464.55555555555554,166.44444444444446,1.3333333333333333,693.2222222222222,720.8888888888889,559.8888888888889,102.66666666666667,191.55555555555554,149.0,1.0,3.888888888888889,20.88888888888889,7709.222222222223,33.621111111111105,17.0,331.1111111111111,15.88888888888889,51.44444444444444,636.4444444444445,22.88888888888889,1.2222222222222223,134.11111111111111,19.0,30.0,4.222222222222222,14.666666666666666,6.888888888888889,6.777777777777778,0.09333333333333332,3.4444444444444446,1.3333333333333333,222.11111111111111,75.77777777777777,19.88888888888889,10.666666666666666,74.44444444444444,0.8888888888888888,22.0,28.333333333333332,12.88888888888889,17.444444444444443,99.22222222222223,220.55555555555554,60.0,138.5,380.9,51.2,3.6,71.1,284.0,674.2,225.5,1.6,800.6,810.6,657.5,97.6,191.3,136.1,0.9,3.0,39.8,9460.7,27.447000000000003,21.8,634.8,19.0,36.2,755.6,35.0,1.2,196.8,43.4,42.9,4.8,14.1,12.9,9.9,0.099,1.7,0.8,199.6,75.7,17.5,17.4,109.4,0.4,12.8,20.3,11.5,10.7,147.5,300.0
0,9260.0,0.0,2.0,18.714285714285715,107.42857142857143,326.0,53.857142857142854,0.8571428571428571,44.285714285714285,250.28571428571428,453.57142857142856,186.57142857142858,1.2857142857142858,674.5714285714286,698.8571428571429,577.0,73.85714285714286,193.14285714285714,142.28571428571428,0.8571428571428571,1.8571428571428572,14.714285714285714,5810.285714285715,27.53142857142857,8.714285714285714,193.28571428571428,18.571428571428573,18.714285714285715,435.57142857142856,23.0,1.5714285714285714,162.42857142857142,33.714285714285715,28.714285714285715,4.428571428571429,10.714285714285714,3.4285714285714284,4.0,0.07428571428571429,0.2857142857142857,0.14285714285714285,155.0,52.285714285714285,15.714285714285714,5.0,56.42857142857143,0.2857142857142857,12.428571428571429,23.142857142857142,11.571428571428571,8.142857142857142,53.714285714285715,172.85714285714286,9.333333333333334,45.22222222222222,145.44444444444446,46.77777777777778,0.5555555555555556,38.22222222222222,130.0,173.66666666666666,75.33333333333333,0.3333333333333333,415.22222222222223,309.55555555555554,367.0,59.0,62.111111111111114,84.55555555555556,0.1111111111111111,1.5555555555555556,9.88888888888889,4430.444444444444,38.53777777777778,12.222222222222221,230.33333333333334,10.11111111111111,17.444444444444443,325.22222222222223,14.11111111111111,1.3333333333333333,100.22222222222223,19.88888888888889,11.666666666666666,1.8888888888888888,7.333333333333333,2.3333333333333335,3.5555555555555554,0.09888888888888887,0.7777777777777778,0.2222222222222222,129.88888888888889,42.0,17.88888888888889,7.777777777777778,35.77777777777778,0.3333333333333333,5.222222222222222,14.555555555555555,5.444444444444445,3.0,64.11111111111111,97.88888888888889
0,9258.0,1.0,0.0,22.545454545454547,75.81818181818181,233.54545454545453,53.0,3.909090909090909,59.36363636363637,208.8181818181818,333.3636363636364,157.72727272727272,0.45454545454545453,621.1818181818181,570.2727272727273,485.09090909090907,110.72727272727273,150.9090909090909,124.27272727272727,0.36363636363636365,2.4545454545454546,19.363636363636363,7095.727272727273,37.526363636363634,24.727272727272727,293.54545454545456,14.818181818181818,52.27272727272727,322.90909090909093,18.272727272727273,1.5454545454545454,128.0909090909091,33.54545454545455,26.636363636363637,4.909090909090909,13.363636363636363,8.272727272727273,6.636363636363637,0.09545454545454544,0.9090909090909091,0.0,216.9090909090909,82.45454545454545,20.363636363636363,21.363636363636363,32.27272727272727,0.36363636363636365,7.181818181818182,15.181818181818182,9.090909090909092,16.181818181818183,72.81818181818181,90.18181818181819,44.75,141.625,267.375,55.875,1.75,32.875,224.875,383.875,189.375,1.0,727.125,721.625,552.875,114.125,207.625,142.375,0.5,5.375,10.625,7753.5,36.97875,13.5,250.875,17.25,11.5,623.625,25.375,0.75,135.75,10.5,8.375,0.75,5.25,2.375,2.125,0.061250000000000006,0.625,0.125,60.0,18.0,15.25,6.75,119.0,0.625,24.875,33.75,13.0,36.0,203.625,316.5
0,9254.0,2.0,0.0,35.72727272727273,113.9090909090909,303.1818181818182,55.27272727272727,1.4545454545454546,78.27272727272727,212.0,420.09090909090907,175.1818181818182,1.4545454545454546,709.1818181818181,719.8181818181819,626.6363636363636,114.18181818181819,191.0909090909091,159.1818181818182,0.45454545454545453,2.909090909090909,25.0,9158.818181818182,40.770909090909086,32.27272727272727,325.6363636363636,13.727272727272727,56.54545454545455,502.27272727272725,25.818181818181817,0.9090909090909091,176.0,31.727272727272727,38.45454545454545,4.2727272727272725,21.636363636363637,12.363636363636363,7.909090909090909,0.14454545454545453,3.4545454545454546,0.6363636363636364,239.0909090909091,88.0,16.0,23.636363636363637,85.54545454545455,0.6363636363636364,24.454545454545453,35.54545454545455,22.636363636363637,16.363636363636363,137.8181818181818,255.0909090909091,12.818181818181818,82.36363636363636,231.54545454545453,53.0,1.0,33.45454545454545,190.1818181818182,370.3636363636364,153.0,0.9090909090909091,533.3636363636364,514.1818181818181,434.3636363636364,54.45454545454545,156.54545454545453,133.27272727272728,0.45454545454545453,1.1818181818181819,7.181818181818182,4344.909090909091,28.663636363636364,7.909090909090909,268.27272727272725,13.909090909090908,16.272727272727273,352.3636363636364,16.0,1.1818181818181819,118.72727272727273,9.727272727272727,6.545454545454546,1.0909090909090908,3.272727272727273,1.9090909090909092,3.0,0.03636363636363636,0.36363636363636365,0.18181818181818182,87.54545454545455,25.90909090909091,17.636363636363637,3.8181818181818183,12.090909090909092,0.2727272727272727,2.6363636363636362,3.1818181818181817,1.6363636363636365,2.5454545454545454,11.545454545454545,39.36363636363637
0,9252.0,0.0,0.0,6.0,50.9,67.1,58.3,0.5,12.8,62.7,205.1,92.0,0.6,143.1,157.9,135.6,10.8,69.7,58.2,0.2,0.7,4.9,1862.9,27.529000000000003,2.1,98.5,20.9,1.3,126.9,9.3,0.2,35.7,15.2,9.6,0.9,2.9,1.0,1.6,0.041,0.1,0.1,37.7,13.2,14.2,0.5,21.6,0.0,1.6,7.9,3.0,2.6,22.3,53.8,51.18181818181818,177.8181818181818,412.72727272727275,54.81818181818182,5.2727272727272725,75.9090909090909,300.8181818181818,837.3636363636364,300.3636363636364,2.4545454545454546,933.1818181818181,1105.5454545454545,919.8181818181819,158.45454545454547,306.45454545454544,236.45454545454547,1.4545454545454546,3.6363636363636362,20.454545454545453,9018.727272727272,29.44,21.545454545454547,508.0,16.454545454545453,29.90909090909091,675.3636363636364,30.545454545454547,1.4545454545454546,215.72727272727272,37.18181818181818,24.272727272727273,4.909090909090909,10.909090909090908,7.181818181818182,6.909090909090909,0.08454545454545455,0.2727272727272727,0.5454545454545454,200.0,66.63636363636364,18.181818181818183,13.0,90.18181818181819,0.6363636363636364,17.545454545454547,48.90909090909091,22.363636363636363,13.272727272727273,196.1818181818182,304.90909090909093
0,9255.0,1.0,0.0,12.363636363636363,85.0,144.27272727272728,53.45454545454545,2.6363636363636362,23.727272727272727,115.54545454545455,220.1818181818182,88.18181818181819,0.9090909090909091,389.54545454545456,353.6363636363636,350.54545454545456,83.9090909090909,88.27272727272727,94.0909090909091,0.45454545454545453,2.909090909090909,7.2727272727272725,3661.4545454545455,26.94818181818182,8.090909090909092,141.27272727272728,15.727272727272727,14.909090909090908,303.3636363636364,13.0,1.0,101.45454545454545,21.363636363636363,10.818181818181818,1.3636363636363635,4.454545454545454,2.5454545454545454,2.1818181818181817,0.06454545454545454,0.8181818181818182,0.0,82.81818181818181,27.363636363636363,16.181818181818183,8.545454545454545,62.81818181818182,0.36363636363636365,11.545454545454545,22.90909090909091,8.454545454545455,17.636363636363637,86.0909090909091,175.72727272727272,27.90909090909091,82.18181818181819,251.8181818181818,55.72727272727273,2.1818181818181817,36.0,210.45454545454547,569.5454545454545,186.9090909090909,2.272727272727273,435.72727272727275,526.0,396.1818181818182,48.0,157.0909090909091,114.36363636363636,0.7272727272727273,1.3636363636363635,14.363636363636363,5115.909090909091,26.35727272727273,7.181818181818182,142.27272727272728,13.909090909090908,17.181818181818183,299.54545454545456,18.90909090909091,0.7272727272727273,145.36363636363637,53.0,26.818181818181817,4.2727272727272725,14.363636363636363,3.3636363636363638,4.636363636363637,0.10818181818181817,2.1818181818181817,0.18181818181818182,152.0909090909091,58.18181818181818,19.545454545454547,8.818181818181818,14.090909090909092,0.09090909090909091,1.7272727272727273,5.7272727272727275,2.090909090909091,1.0909090909090908,15.727272727272727,32.27272727272727
0,9256.0,1.0,0.0,9.666666666666666,66.22222222222223,166.11111111111111,48.44444444444444,1.3333333333333333,37.55555555555556,105.33333333333333,248.66666666666666,87.22222222222223,0.5555555555555556,393.3333333333333,452.55555555555554,454.22222222222223,96.44444444444444,120.44444444444444,117.11111111111111,0.1111111111111111,2.3333333333333335,8.666666666666666,3453.222222222222,26.535555555555558,11.666666666666666,244.22222222222223,17.11111111111111,11.11111111111111,230.77777777777777,12.88888888888889,0.7777777777777778,107.33333333333333,18.11111111111111,11.222222222222221,1.4444444444444444,4.555555555555555,5.111111111111111,3.5555555555555554,0.06555555555555556,0.2222222222222222,0.6666666666666666,124.11111111111111,41.111111111111114,17.88888888888889,7.333333333333333,44.0,0.2222222222222222,5.666666666666667,19.666666666666668,8.555555555555555,7.888888888888889,55.333333333333336,124.11111111111111,18.3,75.2,261.0,49.6,1.7,39.1,212.5,399.6,197.4,0.3,723.4,646.4,596.0,68.2,230.8,203.3,0.1,2.9,10.4,6841.3,37.85799999999999,14.2,288.3,15.2,11.7,416.8,23.0,1.0,153.1,17.1,15.1,2.4,10.0,2.4,3.6,0.08700000000000001,1.8,1.8,119.4,42.7,20.7,6.7,34.3,0.5,4.9,14.2,5.2,9.0,67.4,100.4
0,9257.0,0.0,1.0,22.2,85.0,311.8,59.5,1.1,57.5,219.2,442.6,162.2,0.8,758.3,718.2,741.5,114.4,159.5,159.8,0.6,2.2,15.9,6304.7,22.921,15.3,569.1,20.9,27.3,619.6,31.7,1.5,161.1,27.1,20.9,1.8,11.7,3.5,4.0,0.067,3.1,0.4,182.7,56.0,18.7,7.5,90.2,0.7,12.4,24.4,19.8,12.0,70.9,257.1,31.3,159.1,308.5,52.7,3.6,48.5,242.7,740.3,306.9,1.1,659.5,801.6,646.8,75.0,316.7,195.6,1.0,4.7,13.4,6137.8,26.776,15.0,365.7,14.9,13.5,524.0,32.5,1.8,215.5,26.9,18.7,5.7,6.5,5.9,5.2,0.06799999999999999,2.6,0.2,143.8,47.3,16.1,8.3,76.5,0.3,9.1,40.0,13.8,18.1,102.9,235.2
0,9251.0,0.0,0.0,62.2,121.9,402.1,44.5,3.6,89.5,285.2,679.3,232.6,1.1,740.8,740.7,566.6,89.4,190.9,144.4,0.8,2.7,31.4,10350.6,30.379999999999995,23.7,492.8,16.6,20.3,694.6,39.2,1.6,221.2,54.8,50.3,7.0,23.4,13.3,10.6,0.124,3.8,1.3,301.6,114.5,17.7,22.5,109.4,0.4,12.8,20.3,11.5,10.7,147.5,300.0,68.63636363636364,137.72727272727272,345.3636363636364,60.27272727272727,4.0,82.0909090909091,220.27272727272728,663.5454545454545,259.54545454545456,2.727272727272727,769.1818181818181,863.0,666.1818181818181,98.63636363636364,277.8181818181818,181.36363636363637,0.8181818181818182,4.2727272727272725,32.36363636363637,9494.363636363636,32.557272727272725,28.363636363636363,437.3636363636364,17.90909090909091,45.36363636363637,660.4545454545455,34.45454545454545,1.7272727272727273,167.27272727272728,22.09090909090909,43.90909090909091,5.090909090909091,22.818181818181817,7.090909090909091,7.545454545454546,0.13,5.0,1.0,224.45454545454547,82.27272727272727,19.363636363636363,10.181818181818182,91.36363636363636,0.36363636363636365,19.727272727272727,52.72727272727273,23.727272727272727,18.818181818181817,183.54545454545453,256.09090909090907
0,9249.0,3.0,2.0,6.0,50.9,67.1,58.3,0.5,12.8,62.7,205.1,92.0,0.6,143.1,157.9,135.6,10.8,69.7,58.2,0.2,0.7,4.9,1862.9,27.529000000000003,2.1,98.5,20.9,1.3,126.9,9.3,0.2,35.7,15.2,9.6,0.9,2.9,1.0,1.6,0.041,0.1,0.1,37.7,13.2,14.2,0.5,21.6,0.0,1.6,7.9,3.0,2.6,22.3,53.8,40.63636363636363,123.81818181818181,363.54545454545456,54.72727272727273,1.5454545454545454,73.45454545454545,272.0,481.45454545454544,182.45454545454547,2.0,794.6363636363636,804.9090909090909,684.5454545454545,129.63636363636363,197.1818181818182,177.27272727272728,0.45454545454545453,3.090909090909091,24.818181818181817,9946.09090909091,40.32909090909091,31.454545454545453,335.27272727272725,15.363636363636363,58.54545454545455,533.0,27.272727272727273,0.9090909090909091,184.27272727272728,31.818181818181817,37.90909090909091,4.454545454545454,21.727272727272727,11.545454545454545,7.545454545454546,0.1481818181818182,3.4545454545454546,0.6363636363636364,241.45454545454547,89.0,19.818181818181817,23.636363636363637,85.54545454545455,0.6363636363636364,24.454545454545453,35.54545454545455,22.636363636363637,16.363636363636363,137.8181818181818,255.0909090909091
0,9250.0,1.0,0.0,44.75,141.625,267.375,55.875,1.75,32.875,224.875,383.875,189.375,1.0,727.125,721.625,552.875,114.125,207.625,142.375,0.5,5.375,10.625,7753.5,36.97875,13.5,250.875,17.25,11.5,623.625,25.375,0.75,135.75,10.5,8.375,0.75,5.25,2.375,2.125,0.061250000000000006,0.625,0.125,60.0,18.0,15.25,6.75,119.0,0.625,24.875,33.75,13.0,36.0,203.625,316.5,9.333333333333334,45.22222222222222,151.0,56.111111111111114,0.5555555555555556,32.55555555555556,136.44444444444446,162.0,64.44444444444444,0.3333333333333333,449.44444444444446,333.55555555555554,397.0,62.55555555555556,64.22222222222223,91.22222222222223,0.1111111111111111,1.5555555555555556,9.777777777777779,4597.111111111111,42.24333333333333,11.777777777777779,277.8888888888889,13.444444444444445,18.77777777777778,356.8888888888889,13.666666666666666,1.2222222222222223,94.55555555555556,15.777777777777779,8.777777777777779,1.0,5.555555555555555,2.111111111111111,2.888888888888889,0.08,0.2222222222222222,0.3333333333333333,108.44444444444444,34.333333333333336,17.666666666666668,6.0,35.77777777777778,0.3333333333333333,5.222222222222222,14.555555555555555,5.444444444444445,3.0,64.11111111111111,97.88888888888889
0,9244.0,1.0,3.0,27.90909090909091,82.18181818181819,263.6363636363636,63.09090909090909,2.1818181818181817,42.72727272727273,217.72727272727272,566.8181818181819,186.0,2.272727272727273,501.8181818181818,591.7272727272727,461.8181818181818,64.45454545454545,157.45454545454547,117.27272727272727,0.7272727272727273,1.7272727272727273,17.363636363636363,5261.272727272727,26.595454545454547,7.636363636363637,233.45454545454547,16.363636363636363,22.272727272727273,314.0,21.09090909090909,0.8181818181818182,140.27272727272728,33.90909090909091,21.818181818181817,2.909090909090909,10.0,2.6363636363636362,3.909090909090909,0.08000000000000002,0.9090909090909091,0.2727272727272727,144.9090909090909,49.81818181818182,17.09090909090909,4.636363636363637,14.090909090909092,0.09090909090909091,1.7272727272727273,5.7272727272727275,2.090909090909091,1.0909090909090908,15.727272727272727,32.27272727272727,23.0,75.54545454545455,226.45454545454547,46.45454545454545,2.4545454545454546,59.18181818181818,173.27272727272728,308.54545454545456,139.36363636363637,0.5454545454545454,507.45454545454544,502.6363636363636,420.45454545454544,83.72727272727273,142.27272727272728,108.63636363636364,0.18181818181818182,2.3636363636363638,20.272727272727273,6717.363636363636,36.62181818181818,24.545454545454547,366.45454545454544,13.090909090909092,38.81818181818182,265.3636363636364,14.818181818181818,1.0,112.81818181818181,33.27272727272727,26.0,4.545454545454546,12.090909090909092,9.363636363636363,5.818181818181818,0.12090909090909091,0.9090909090909091,0.18181818181818182,213.63636363636363,81.72727272727273,20.727272727272727,21.09090909090909,32.27272727272727,0.36363636363636365,7.181818181818182,15.181818181818182,9.090909090909092,16.181818181818183,72.81818181818181,90.18181818181819
0,9243.0,0.0,0.0,51.18181818181818,177.8181818181818,412.72727272727275,54.81818181818182,5.2727272727272725,75.9090909090909,300.8181818181818,837.3636363636364,300.3636363636364,2.4545454545454546,933.1818181818181,1105.5454545454545,919.8181818181819,158.45454545454547,306.45454545454544,236.45454545454547,1.4545454545454546,3.6363636363636362,20.454545454545453,9018.727272727272,29.44,21.545454545454547,508.0,16.454545454545453,29.90909090909091,675.3636363636364,30.545454545454547,1.4545454545454546,215.72727272727272,37.18181818181818,24.272727272727273,4.909090909090909,10.909090909090908,7.181818181818182,6.909090909090909,0.08454545454545455,0.2727272727272727,0.5454545454545454,200.0,66.63636363636364,18.181818181818183,13.0,90.18181818181819,0.6363636363636364,17.545454545454547,48.90909090909091,22.363636363636363,13.272727272727273,196.1818181818182,304.90909090909093,25.0,139.875,291.0,56.0,0.75,31.25,227.75,402.625,164.125,1.125,663.125,657.25,560.125,74.25,174.125,132.75,0.75,3.625,8.5,5949.375,27.3625,8.5,161.0,19.0,19.75,689.125,22.875,1.25,136.25,8.0,10.5,3.375,4.625,1.625,1.875,0.030000000000000002,0.375,0.125,98.125,27.375,16.0,3.0,156.0,1.125,15.125,61.625,29.75,26.5,164.125,436.0
0,9245.0,1.0,0.0,12.818181818181818,82.36363636363636,231.63636363636363,53.0,1.0,32.0,188.0,363.45454545454544,150.9090909090909,0.9090909090909091,533.3636363636364,514.1818181818181,434.3636363636364,54.45454545454545,156.54545454545453,133.27272727272728,0.45454545454545453,1.1818181818181819,6.818181818181818,4259.818181818182,29.123636363636365,7.545454545454546,265.27272727272725,13.909090909090908,16.272727272727273,352.3636363636364,16.0,1.2727272727272727,117.45454545454545,6.0,5.090909090909091,1.0909090909090908,2.1818181818181817,1.6363636363636365,2.6363636363636362,0.028181818181818183,0.2727272727272727,0.18181818181818182,76.18181818181819,20.181818181818183,16.727272727272727,0.9090909090909091,12.090909090909092,0.2727272727272727,2.6363636363636362,3.1818181818181817,1.6363636363636365,2.5454545454545454,11.545454545454545,39.36363636363637,8.222222222222221,64.22222222222223,150.0,56.666666666666664,0.5555555555555556,29.77777777777778,100.33333333333333,191.0,71.44444444444444,0.8888888888888888,403.0,390.8888888888889,405.6666666666667,88.0,86.66666666666667,101.77777777777777,0.1111111111111111,2.2222222222222223,5.333333333333333,3525.0,31.11,8.333333333333334,135.22222222222223,17.555555555555557,9.0,271.6666666666667,11.88888888888889,0.5555555555555556,86.55555555555556,8.444444444444445,7.777777777777778,0.8888888888888888,4.666666666666667,2.111111111111111,3.111111111111111,0.04444444444444444,0.0,0.0,88.44444444444444,27.11111111111111,15.222222222222221,4.666666666666667,44.0,0.2222222222222222,5.666666666666667,19.666666666666668,8.555555555555555,7.888888888888889,55.333333333333336,124.11111111111111
